good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Bütün eleştirilere rağmen kendini sitende tutmayı başardın.,Bütün eleştirilere rağmen seni sitende tutmayı başardın.,kendini,seni,başardın,binding
Yani ortam gerilince kendinizi sakinleştirmeyi bilmelisiniz.,Yani ortam gerilince sizi sakinleştirmeyi bilmelisiniz.,kendinizi,sizi,bilmelisiniz,binding
Görünüşe göre ailemi uzun süre görmeyince kendimi eksik hissettim.,Görünüşe göre ailemi uzun süre görmeyince beni eksik hissettim.,kendimi,beni,hissettim,binding
Güzel bir saat geçirdikten sonra kendimi mutlu hissediyorum.,Güzel bir saat geçirdikten sonra beni mutlu hissediyorum.,kendimi,beni,hissediyorum,binding
Gün içinde bazen kendimi kötü kelimeler düşünürken buluyorum.,Gün içinde bazen beni kötü kelimeler düşünürken buluyorum.,kendimi,beni,buluyorum,binding
Özgür hissetmek için kendimi havada vakit geçirmeye zorladım.,Özgür hissetmek için beni havada vakit geçirmeye zorladım.,kendimi,beni,zorladım,binding
İyi yemek yapmak için kendimi banyoda geliştiriyorum.,İyi yemek yapmak için beni banyoda geliştiriyorum.,kendimi,beni,geliştiriyorum,binding
İş randevusu yaparken kendimi oldukça gergin hissettim.,İş randevusu yaparken beni oldukça gergin hissettim.,kendimi,beni,hissettim,binding
Kamp yaparken zorlansak da kendimizi doğanın tadını çıkarmaya odakladık.,Kamp yaparken zorlansak da bizi doğanın tadını çıkarmaya odakladık.,kendimizi,bizi,odakladık,binding
Özgür hissetmek için kendimi yeraltıda vakit geçirmeye zorladım.,Özgür hissetmek için beni yeraltıda vakit geçirmeye zorladım.,kendimi,beni,zorladım,binding
Güzel bir takvim geçirdikten sonra kendimi mutlu hissediyorum.,Güzel bir takvim geçirdikten sonra beni mutlu hissediyorum.,kendimi,beni,hissediyorum,binding
Söz almadan önce kendimi biraz toparladım.,Söz almadan önce beni biraz toparladım.,kendimi,beni,toparladım,binding
Bir konferansa hazırlık yaparken kendimi tamamen odaklanmış hissediyorum.,Bir konferansa hazırlık yaparken beni tamamen odaklanmış hissediyorum.,kendimi,beni,hissediyorum,binding
Öyle görünüyor ki ailemi uzun süre görmeyince kendimi eksik hissettim.,Öyle görünüyor ki ailemi uzun süre görmeyince beni eksik hissettim.,kendimi,beni,hissettim,binding
Başarıya ulaşmak için kendime küçük hedefler koyuyorum.,Başarıya ulaşmak için bana küçük hedefler koyuyorum.,kendime,bana,koyuyorum,binding
Şu halde tatilden dönünce kendimizi sıkı bir beslenme programına sokarız.,Şu halde tatilden dönünce bizi sıkı bir beslenme programına sokarız.,kendimizi,bizi,sokarız,binding
Seçimlerde kendini rakip göstermeliydin.,Seçimlerde seni rakip göstermeliydin.,kendini,seni,göstermeliydin,binding
Sınavdan sonra kendine ikramiye olarak tatlı alırsın.,Sınavdan sonra sana ikramiye olarak tatlı alırsın.,kendine,sana,alırsın,binding
Özgür hissetmek için kendimi sokakta vakit geçirmeye zorladım.,Özgür hissetmek için beni sokakta vakit geçirmeye zorladım.,kendimi,beni,zorladım,binding
İşe dönmeden önce kendimize bir güzellik yapıp egzersiz aldık.,İşe dönmeden önce bize bir güzellik yapıp egzersiz aldık.,kendimize,bize,aldık,binding
Eğitim seminerinde kendimi profesyonel hissediyorum.,Eğitim seminerinde beni profesyonel hissediyorum.,kendimi,beni,hissediyorum,binding
Öyle görünüyor ki hata yaptığında kendini affetmeyi bilmelisin.,Öyle görünüyor ki hata yaptığında seni affetmeyi bilmelisin.,kendini,seni,bilmelisin,binding
Çalışmaya başlamadan önce kendimi sistemine soktum..,Çalışmaya başlamadan önce beni sistemine soktum.,kendimi,beni,soktum,binding
Ne kadar öfkelensek de kendimizi kabul etmek zorundayız.,Ne kadar öfkelensek de bizi kabul etmek zorundayız.,kendimizi,bizi,zorundayız,binding
Görünüşe göre hata yaptığında kendini affetmeyi bilmelisin.,Görünüşe göre hata yaptığında seni affetmeyi bilmelisin.,kendini,seni,bilmelisin,binding
İşlerin yoğunluğu arasında kendimi birkaç saatliğine huzurlu bir ortamda buldum.,İşlerin yoğunluğu arasında beni birkaç saatliğine huzurlu bir ortamda buldum.,kendimi,beni,buldum,binding
Seçimlerde kendini delege göstermeliydin.,Seçimlerde seni delege göstermeliydin.,kendini,seni,göstermeliydin,binding
Elle tutulur bir hayaldin olmayınca kendine yapay dertler yaratıyorsun.,Elle tutulur bir hayaldin olmayınca sana yapay dertler yaratıyorsun.,kendine,sana,yaratıyorsun,binding
Anı kaçırmamak için kendimi mesajı elimden bırakmaya zorladım.,Anı kaçırmamak için beni mesajı elimden bırakmaya zorladım.,kendimi,beni,zorladım,binding
Kamp yaparken zorlansam da kendimi suyla iç içe buluyorum.,Kamp yaparken zorlansam da beni suyla iç içe buluyorum.,kendimi,beni,buluyorum,binding
Demek ki dışarıda yürüyüş yaparken kendimi özgür hissediyorum.,Demek ki dışarıda yürüyüş yaparken beni özgür hissediyorum.,kendimi,beni,hissediyorum,binding
Başkasına kal bağlamadan kendini yerden kaldırmayı öğrenmelisin.,Başkasına kal bağlamadan seni yerden kaldırmayı öğrenmelisin.,kendini,seni,öğrenmelisin,binding
Kamp yaparken zorlansak da kendimizi evrenin tadını çıkarmaya odakladık.,Kamp yaparken zorlansak da bizi evrenin tadını çıkarmaya odakladık.,kendimizi,bizi,odakladık,binding
Anı kaçırmamak için kendimi telefonu dilimden bırakmaya zorladım.,Anı kaçırmamak için beni telefonu dilimden bırakmaya zorladım.,kendimi,beni,zorladım,binding
Öyle görünüyor ki bu kadar duygusal olduğum için kendime bazen kızıyorum.,Öyle görünüyor ki bu kadar duygusal olduğum için bana bazen kızıyorum.,kendime,bana,kızıyorum,binding
Öyle görünüyor ki onunla yüzleşmek için kendimi uzun süre hazırladım.,Öyle görünüyor ki onunla yüzleşmek için beni uzun süre hazırladım.,kendimi,beni,hazırladım,binding
Yeni harfimde kendime daha çok güveniyorum.,Yeni harfimde bana daha çok güveniyorum.,kendime,bana,güveniyorum,binding
Ne kadar öfkelensek de kendimizi risk etmek zorundayız.,Ne kadar öfkelensek de bizi risk etmek zorundayız.,kendimizi,bizi,zorundayız,binding
Öyle görünüyor ki bunu başardığımda kendimi çok gururlu hissedeceğim.,Öyle görünüyor ki bunu başardığımda beni çok gururlu hissedeceğim.,kendimi,beni,hissedeceğim,binding
Belli ki yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.,Belli ki yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.,kendimi,beni,zorlarım,binding
Önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.,Önemli işler yaparken beni doğru kararlar almaya odaklıyorum.,kendimi,beni,odaklıyorum,binding
Şu halde yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.,Şu halde yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.,kendimi,beni,zorlarım,binding
Terfi aldıktan sonra kendime hediye aldım.,Terfi aldıktan sonra bana hediye aldım.,kendime,bana,aldım,binding
Bence kendini objektif bir sekte değerlendirmişsin.,Bence seni objektif bir sekte değerlendirmişsin.,kendini,seni,değerlendirmişsin,binding
Demek ki köpeğimi gezdirirken kendimi mutlu hissediyorum.,Demek ki köpeğimi gezdirirken beni mutlu hissediyorum.,kendimi,beni,hissediyorum,binding
Yeni firmaya başladığımda kendimi çok heyecanlı hissediyorum.,Yeni firmaya başladığımda beni çok heyecanlı hissediyorum.,kendimi,beni,hissediyorum,binding
Kulaklıklarımı takıp kendimi aska bırakıyorum.,Kulaklıklarımı takıp beni aska bırakıyorum.,kendimi,beni,bırakıyorum,binding
Görünüşe göre aynaya bakınca kendimi tanıyamadım.,Görünüşe göre aynaya bakınca beni tanıyamadım.,kendimi,beni,tanıyamadım,binding
Öyle görünüyor ki sunuma başlamadan önce kendini tanıtabilirsin.,Öyle görünüyor ki sunuma başlamadan önce seni tanıtabilirsin.,kendini,seni,tanıtabilirsin,binding
O halde hedeflerine ulaşmak için kendine güvenmelisin.,O halde hedeflerine ulaşmak için sana güvenmelisin.,kendine,sana,güvenmelisin,binding
Yoğun trende tükenmemek için kendine zaman ayırmalısın.,Yoğun trende tükenmemek için sana zaman ayırmalısın.,kendine,sana,ayırmalısın,binding
Doktorumla görüştükten sonra kendimi daha rahat hissediyorum.,Doktorumla görüştükten sonra beni daha rahat hissediyorum.,kendimi,beni,hissediyorum,binding
Şu halde eğitimler sonunda kendimi çok daha yetkin hissediyorum.,Şu halde eğitimler sonunda beni çok daha yetkin hissediyorum.,kendimi,beni,hissediyorum,binding
Yani buradan anlıyoruz ki kendine artık güveniyorsun.,Yani buradan anlıyoruz ki sana artık güveniyorsun.,kendine,sana,güveniyorsun,binding
Yani hedeflerine ulaşmak için kendine güvenmelisin.,Yani hedeflerine ulaşmak için sana güvenmelisin.,kendine,sana,güvenmelisin,binding
Müze gezmeye giderken kendimi tiyatroya daha yakın hissediyorum.,Müze gezmeye giderken beni tiyatroya daha yakın hissediyorum.,kendimi,beni,hissediyorum,binding
İyi uyku yapmak için kendimi mutfakta geliştiriyorum.,İyi uyku yapmak için beni mutfakta geliştiriyorum.,kendimi,beni,geliştiriyorum,binding
Kamp yaparken zorlansak da kendimizi tarihin tadını çıkarmaya odakladık.,Kamp yaparken zorlansak da bizi tarihin tadını çıkarmaya odakladık.,kendimizi,bizi,odakladık,binding
Başkasına bel bağlamadan kendini yerden kaldırmayı öğrenmelisin.,Başkasına bel bağlamadan seni yerden kaldırmayı öğrenmelisin.,kendini,seni,öğrenmelisin,binding
Kafa dağıtmak için kendimi arabaya çıkardım.,Kafa dağıtmak için beni arabaya çıkardım.,kendimi,beni,çıkardım,binding
Yanlış anlaşılmamak için kendimi daha iyi belge etmeye çalışıyorum.,Yanlış anlaşılmamak için beni daha iyi belge etmeye çalışıyorum.,kendimi,beni,çalışıyorum,binding
Terfi aldıktan sonra kendime mesaj aldım.,Terfi aldıktan sonra bana mesaj aldım.,kendime,bana,aldım,binding
Anlaşılan spor yaparak kendini daha zinde hissedebilirsin.,Anlaşılan spor yaparak seni daha zinde hissedebilirsin.,kendini,seni,hissedebilirsin,binding
Belli ki hata yaptığında kendini affetmeyi bilmelisin.,Belli ki hata yaptığında seni affetmeyi bilmelisin.,kendini,seni,bilmelisin,binding
Bence kendini objektif bir renkte değerlendirmişsin.,Bence seni objektif bir renkte değerlendirmişsin.,kendini,seni,değerlendirmişsin,binding
Belli ki buradan anlıyoruz ki kendine artık güveniyorsun.,Belli ki buradan anlıyoruz ki sana artık güveniyorsun.,kendine,sana,güveniyorsun,binding
Hata yaptığında kendini affetmeyi bilmelisin.,Hata yaptığında seni affetmeyi bilmelisin.,kendini,seni,bilmelisin,binding
Bir ailemi desteklerken kendimi ona daha yakın hissediyorum.,Bir ailemi desteklerken beni ona daha yakın hissediyorum.,kendimi,beni,hissediyorum,binding
Bir semi desteklerken kendimi ona daha yakın hissediyorum.,Bir semi desteklerken beni ona daha yakın hissediyorum.,kendimi,beni,hissediyorum,binding
Elle tutulur bir derdin olmayınca kendine yapay sıkıntılar yaratıyorsun.,Elle tutulur bir derdin olmayınca sana yapay sıkıntılar yaratıyorsun.,kendine,sana,yaratıyorsun,binding
İş toplantısı yaparken kendimi oldukça gergin hissettim.,İş toplantısı yaparken beni oldukça gergin hissettim.,kendimi,beni,hissettim,binding
İşlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir odamda buldum.,İşlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir odamda buldum.,kendimi,beni,buldum,binding
Anlaşılıyor ki her sabah uyandığımda kendimi enerjik hissediyorum.,Anlaşılıyor ki her sabah uyandığımda beni enerjik hissediyorum.,kendimi,beni,hissediyorum,binding
İlerisi için adim atarken kendime güveniyorum.,İlerisi için adim atarken bana güveniyorum.,kendime,bana,güveniyorum,binding
Kitap okurken genellikle kendimi boy karakterle özdeşleştiririm.,Kitap okurken genellikle beni boy karakterle özdeşleştiririm.,kendimi,beni,özdeşleştiririm,binding
Gece parkta yalnız yürürken kendimizi gergin hissedebiliriz.,Gece parkta yalnız yürürken bizi gergin hissedebiliriz.,kendimizi,bizi,hissedebiliriz,binding
Gelecekteki sorunlarım için kendimi hazırlamalıyım.,Gelecekteki sorunlarım için beni hazırlamalıyım.,kendimi,beni,hazırlamalıyım,binding
İşlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir konumda buldum.,İşlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir konumda buldum.,kendimi,beni,buldum,binding
Her sabah kendimi diyet yapmaya motive ediyorum.,Her sabah beni diyet yapmaya motive ediyorum.,kendimi,beni,motive ediyorum,binding
Belli ki ortam gerilince kendinizi sakinleştirmeyi bilmelisiniz.,Belli ki ortam gerilince sizi sakinleştirmeyi bilmelisiniz.,kendinizi,sizi,bilmelisiniz,binding
Yani arkadaşlarımla eğlenirken kendimi daha enerjik hissediyorum.,Yani arkadaşlarımla eğlenirken beni daha enerjik hissediyorum.,kendimi,beni,hissediyorum,binding
Terfi aldıktan sonra kendime hatır aldım.,Terfi aldıktan sonra bana hatır aldım.,kendime,bana,aldım,binding
Yani geceleri çalışırken kendimi verimli hissediyorum.,Yani geceleri çalışırken beni verimli hissediyorum.,kendimi,beni,hissediyorum,binding
Belli ki i̇ddialara karşı kendimizi iyi savunmalıyız.,Belli ki i̇ddialara karşı bizi iyi savunmalıyız.,kendimizi,bizi,savunmalıyız,binding
Yoğun bir hafta ortayı sonrası kendimi bir fincan kahveyle ödüllendiriyorum.,Yoğun bir hafta ortayı sonrası beni bir fincan kahveyle ödüllendiriyorum.,kendimi,beni,ödüllendiriyorum,binding
Trafikte sinirlendiğimde kendimi derin derin nefes alarak sakinleştiriyorum.,Trafikte sinirlendiğimde beni derin derin nefes alarak sakinleştiriyorum.,kendimi,beni,sakinleştiriyorum,binding
Kusurlarına kafayı taktığın için sürekli kendini televizyonda inceliyorsun.,Kusurlarına kafayı taktığın için sürekli seni televizyonda inceliyorsun.,kendini,seni,inceliyorsun,binding
Anlaşılıyor ki köpeğimi eğitirken kendimi sabırlı olmaya zorluyorum.,Anlaşılıyor ki köpeğimi eğitirken beni sabırlı olmaya zorluyorum.,kendimi,beni,zorlıyorum,binding
Yolda yürürken kendimi hareketlere dalmış buluyorum.,Yolda yürürken beni hareketlere dalmış buluyorum.,kendimi,beni,buluyorum,binding
O halde hata yaptığında kendini affetmeyi bilmelisin.,O halde hata yaptığında seni affetmeyi bilmelisin.,kendini,seni,bilmelisin,binding
Kafa dağıtmak için kendimi hastaneye çıkardım.,Kafa dağıtmak için beni hastaneye çıkardım.,kendimi,beni,çıkardım,binding
Yani önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.,Yani önemli işler yaparken beni doğru kararlar almaya odaklıyorum.,kendimi,beni,odaklıyorum,binding
O halde bahar gelince kendimi daha çocuksu hissediyorum.,O halde bahar gelince beni daha çocuksu hissediyorum.,kendimi,beni,hissediyorum,binding
Şu halde onunla yüzleşmek için kendimi uzun süre hazırladım.,Şu halde onunla yüzleşmek için beni uzun süre hazırladım.,kendimi,beni,hazırladım,binding
Anı kaçırmamak için kendimi telsizi elimden bırakmaya zorladım.,Anı kaçırmamak için beni telsizi elimden bırakmaya zorladım.,kendimi,beni,zorladım,binding
Yeni hizmete başladığımda kendimi çok heyecanlı hissediyorum.,Yeni hizmete başladığımda beni çok heyecanlı hissediyorum.,kendimi,beni,hissediyorum,binding
Yani doktorumla görüştükten sonra kendimi daha rahat hissediyorum.,Yani doktorumla görüştükten sonra beni daha rahat hissediyorum.,kendimi,beni,hissediyorum,binding
Anlaşılıyor ki söz almadan önce kendimi biraz toparladım.,Anlaşılıyor ki söz almadan önce beni biraz toparladım.,kendimi,beni,toparladım,binding
Zaten saatini kaybettiğinde önce kendini suçlamıştın.,Zaten saatini kaybettiğinde önce seni suçlamıştın.,kendini,seni,suçlamıştın,binding
Yanlış anlaşılmamak için kendimi daha iyi eylem etmeye çalışıyorum.,Yanlış anlaşılmamak için beni daha iyi eylem etmeye çalışıyorum.,kendimi,beni,çalışıyorum,binding
Görünüşe göre önemli işler yaparken kendimi doğru kararlar almaya odaklıyorum.,Görünüşe göre önemli işler yaparken beni doğru kararlar almaya odaklıyorum.,kendimi,beni,odaklıyorum,binding
Kamp yaparken zorlansak da kendimizi bilinin tadını çıkarmaya odakladık.,Kamp yaparken zorlansak da bizi bilinin tadını çıkarmaya odakladık.,kendimizi,bizi,odakladık,binding
Gece evde yalnız yürürken kendimizi gergin hissedebiliriz.,Gece evde yalnız yürürken bizi gergin hissedebiliriz.,kendimizi,bizi,hissedebiliriz,binding
Sınavdan sonra kendine madalya olarak tatlı alırsın.,Sınavdan sonra sana madalya olarak tatlı alırsın.,kendine,sana,alırsın,binding
İşlerin yoğunluğu arasında kendimi birkaç dakikalığına huzurlu bir uzayımda buldum.,İşlerin yoğunluğu arasında beni birkaç dakikalığına huzurlu bir uzayımda buldum.,kendimi,beni,buldum,binding
Anlaşılıyor ki spor yaparak kendini daha zinde hissedebilirsin.,Anlaşılıyor ki spor yaparak seni daha zinde hissedebilirsin.,kendini,seni,hissedebilirsin,binding
Her şey iyi olacak diye kendimi sürekli tehdit ediyorum.,Her şey iyi olacak diye beni sürekli tehdit ediyorum.,kendimi,beni,ediyorum,binding
Yeni projeye başlamak için kendimi motive ediyorum.,Yeni projeye başlamak için beni motive ediyorum.,kendimi,beni,ediyorum,binding
İlerisi için hareketim atarken kendime güveniyorum.,İlerisi için hareketim atarken bana güveniyorum.,kendime,bana,güveniyorum,binding
Görünüşe göre geceleri çalışırken kendimi verimli hissediyorum.,Görünüşe göre geceleri çalışırken beni verimli hissediyorum.,kendimi,beni,hissediyorum,binding
O halde bu kadar duygusal olduğum için kendime bazen kızıyorum.,O halde bu kadar duygusal olduğum için bana bazen kızıyorum.,kendime,bana,kızıyorum,binding
Çalışmaya başlamadan önce kendimi kuvvetine soktum..,Çalışmaya başlamadan önce beni kuvvetine soktum.,kendimi,beni,soktum,binding
Dikkat dağınıklığımla başa çıkmak için kendime yeni çalışma teknikleri buldum.,Dikkat dağınıklığımla başa çıkmak için bana yeni çalışma teknikleri buldum.,kendime,bana,buldum,binding
Öğrenci okullarına katıldığımda kendimi sosyal hissediyorum.,Öğrenci okullarına katıldığımda beni sosyal hissediyorum.,kendimi,beni,hissediyorum,binding
İşe dönmeden önce kendimize bir güzellik yapıp akupunktur aldık.,İşe dönmeden önce bize bir güzellik yapıp akupunktur aldık.,kendimize,bize,aldık,binding
Sahneye çıkmadan önce kendine aynada son bir adet bak.,Sahneye çıkmadan önce sana aynada son bir adet bak.,kendine,sana,bak,binding
Oynamaya başladığında kendini tamamen filmine kaptırdın.,Oynamaya başladığında seni tamamen filmine kaptırdın.,kendini,seni,kaptırdın,binding
Elimden isini yaptığımı biliyorsam kendime daha fazla yüklenmem.,Elimden isini yaptığımı biliyorsam bana daha fazla yüklenmem.,kendime,bana,yüklenmem,binding
Görünüşe göre dışarıda yürüyüş yaparken kendimi özgür hissediyorum.,Görünüşe göre dışarıda yürüyüş yaparken beni özgür hissediyorum.,kendimi,beni,hissediyorum,binding
Bir olaylar öğrenirken kendimi daha açık fikirli olmaya zorluyorum.,Bir olaylar öğrenirken beni daha açık fikirli olmaya zorluyorum.,kendimi,beni,zorluyorum,binding
Düzenli genç yapınca kendini daha iyi hissediyor.,Düzenli genç yapınca seni daha iyi hissediyor.,kendini,seni,hissediyor,binding
Kafa dağıtmak için kendimi yemeğe çıkardım.,Kafa dağıtmak için beni yemeğe çıkardım.,kendimi,beni,çıkardım,binding
Yeni bir dil öğrenmeye çalışırken kendimi ortalarda biraz zorlarım.,Yeni bir dil öğrenmeye çalışırken beni ortalarda biraz zorlarım.,kendimi,beni,zorlarım,binding
Sınavdan sonra kendine hediye olarak tatlı alırsın.,Sınavdan sonra sana hediye olarak tatlı alırsın.,kendine,sana,alırsın,binding
Yani dans ederken kendimi fazla kaptırıyorum.,Yani dans ederken beni fazla kaptırıyorum.,kendimi,beni,kaptırıyorum,binding
Arkadaşlarımla eğlenirken kendimi daha enerjik hissediyorum.,Arkadaşlarımla eğlenirken beni daha enerjik hissediyorum.,kendimi,beni,hissediyorum,binding
Sınavdan sonra kendine plaket olarak tatlı alırsın.,Sınavdan sonra sana plaket olarak tatlı alırsın.,kendine,sana,alırsın,binding
Kulaklıklarımı takıp kendimi tiyatroya bırakıyorum.,Kulaklıklarımı takıp beni tiyatroya bırakıyorum.,kendimi,beni,bırakıyorum,binding
O halde eğitimler sonunda kendimi çok daha yetkin hissediyorum.,O halde eğitimler sonunda beni çok daha yetkin hissediyorum.,kendimi,beni,hissediyorum,binding
Bir toplantıya hazırlık yaparken kendimi tamamen odaklanmış hissediyorum.,Bir toplantıya hazırlık yaparken beni tamamen odaklanmış hissediyorum.,kendimi,beni,hissediyorum,binding
Yani bunu başardığımda kendimi çok gururlu hissedeceğim.,Yani bunu başardığımda beni çok gururlu hissedeceğim.,kendimi,beni,hissedeceğim,binding
Yoğun bir hafta biti sonrası kendimi bir fincan kahveyle ödüllendiriyorum.,Yoğun bir hafta biti sonrası beni bir fincan kahveyle ödüllendiriyorum.,kendimi,beni,ödüllendiriyorum,binding
Anlaşılan dışarıda yürüyüş yaparken kendimi özgür hissediyorum.,Anlaşılan dışarıda yürüyüş yaparken beni özgür hissediyorum.,kendimi,beni,hissediyorum,binding
Yaz haftanda kendimi rahatlamış hissediyorum.,Yaz haftanda beni rahatlamış hissediyorum.,kendimi,beni,hissediyorum,binding
Öyle görünüyor ki düzenli spor yapınca kendini daha iyi hissediyor.,Öyle görünüyor ki düzenli spor yapınca seni daha iyi hissediyor.,kendini,seni,hissediyor,binding
Davul çalarken kendimi tamamen sese kaptırıyorum.,Davul çalarken beni tamamen sese kaptırıyorum.,kendimi,beni,kaptırıyorum,binding
Bence kendini objektif bir tarzda değerlendirmişsin.,Bence seni objektif bir tarzda değerlendirmişsin.,kendini,seni,değerlendirmişsin,binding
İş yakın kendimi çok rahat hissediyorum.,İş yakın beni çok rahat hissediyorum.,kendimi,beni,hissediyorum,binding
Kitap okurken genellikle kendimi sırt karakterle özdeşleştiririm.,Kitap okurken genellikle beni sırt karakterle özdeşleştiririm.,kendimi,beni,özdeşleştiririm,binding
Değerimi bildiğim için kendime her havamda güvenirim.,Değerimi bildiğim için bana her havamda güvenirim.,kendime,bana,güvenirim,binding
Ailemi uzun süre görmeyince kendimi eksik hissettim.,Ailemi uzun süre görmeyince beni eksik hissettim.,kendimi,beni,hissettim,binding
Anlaşılan yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.,Anlaşılan yürüyüşe çıkarken beni daha huzurlu hissediyorum.,kendimi,beni,hissediyorum,binding
Belli ki köpeğimi gezdirirken kendimi mutlu hissediyorum.,Belli ki köpeğimi gezdirirken beni mutlu hissediyorum.,kendimi,beni,hissediyorum,binding
Demek ki ders çalışırken kendimi odaklanmaya zorladım.,Demek ki ders çalışırken beni odaklanmaya zorladım.,kendimi,beni,zorladım,binding
Kamp alanında hazırlıkları yaparken kendimi çok daha kontrollü hissediyorum.,Kamp alanında hazırlıkları yaparken beni çok daha kontrollü hissediyorum.,kendimi,beni,hissediyorum,binding
Gece okulda yalnız yürürken kendimizi gergin hissedebiliriz.,Gece okulda yalnız yürürken bizi gergin hissedebiliriz.,kendimizi,bizi,hissedebiliriz,binding
Oynamaya başladığında kendini tamamen arabana kaptırdın.,Oynamaya başladığında seni tamamen arabana kaptırdın.,kendini,seni,kaptırdın,binding
Sınavdan sonra kendine mansiyon olarak tatlı alırsın.,Sınavdan sonra sana mansiyon olarak tatlı alırsın.,kendine,sana,alırsın,binding
Anı kaçırmamak için kendimi telefonu altımdan bırakmaya zorladım.,Anı kaçırmamak için beni telefonu altımdan bırakmaya zorladım.,kendimi,beni,zorladım,binding
Sahneye hazırlanırken kendini tipin ruh haline sokuyorsun.,Sahneye hazırlanırken seni tipin ruh haline sokuyorsun.,kendini,seni,sokuyorsun,binding
Demek ki yeni bir dil öğrenmeye çalışırken kendimi başlarda biraz zorlarım.,Demek ki yeni bir dil öğrenmeye çalışırken beni başlarda biraz zorlarım.,kendimi,beni,zorlarım,binding
Oynamaya başladığında kendini tamamen oyuna kaptırdın.,Oynamaya başladığında seni tamamen oyuna kaptırdın.,kendini,seni,kaptırdın,binding
İlk defa tek başıma umreye çıktığımda kendimi biraz kaybolmuş hissettim.,İlk defa tek başıma umreye çıktığımda beni biraz kaybolmuş hissettim.,kendimi,beni,hissettim,binding
O halde doktorumla görüştükten sonra kendimi daha rahat hissediyorum.,O halde doktorumla görüştükten sonra beni daha rahat hissediyorum.,kendimi,beni,hissediyorum,binding
Belli ki arkadaşlarımla eğlenirken kendimi daha enerjik hissediyorum.,Belli ki arkadaşlarımla eğlenirken beni daha enerjik hissediyorum.,kendimi,beni,hissediyorum,binding
Kafa dağıtmak için kendimi alkole çıkardım.,Kafa dağıtmak için beni alkole çıkardım.,kendimi,beni,çıkardım,binding
Sahneye hazırlanırken kendini karakterin madde haline sokuyorsun.,Sahneye hazırlanırken seni karakterin madde haline sokuyorsun.,kendini,seni,sokuyorsun,binding
Bir esimi desteklerken kendimi ona daha yakın hissediyorum.,Bir esimi desteklerken beni ona daha yakın hissediyorum.,kendimi,beni,hissediyorum,binding
Bahar gelince kendimi daha çocuksu hissediyorum.,Bahar gelince beni daha çocuksu hissediyorum.,kendimi,beni,hissediyorum,binding
Kamp yaparken zorlansam da kendimi biliyle iç içe buluyorum.,Kamp yaparken zorlansam da beni biliyle iç içe buluyorum.,kendimi,beni,buluyorum,binding
Gün içinde bazen kendimi kötü şeyler düşünürken buluyorum.,Gün içinde bazen beni kötü şeyler düşünürken buluyorum.,kendimi,beni,buluyorum,binding
Yürüyüşe çıkarken kendimi daha huzurlu hissediyorum.,Yürüyüşe çıkarken beni daha huzurlu hissediyorum.,kendimi,beni,hissediyorum,binding
Bir babamı desteklerken kendimi ona daha yakın hissediyorum.,Bir babamı desteklerken beni ona daha yakın hissediyorum.,kendimi,beni,hissediyorum,binding
İlerisi için eylemim atarken kendime güveniyorum.,İlerisi için eylemim atarken bana güveniyorum.,kendime,bana,güveniyorum,binding
Değerimi bildiğim için kendime her zamanımda güvenirim.,Değerimi bildiğim için bana her zamanımda güvenirim.,kendime,bana,güvenirim,binding
Şu halde doktorumla görüştükten sonra kendimi daha rahat hissediyorum.,Şu halde doktorumla görüştükten sonra beni daha rahat hissediyorum.,kendimi,beni,hissediyorum,binding
Gelecekteki hatalarım için kendimi hazırlamalıyım.,Gelecekteki hatalarım için beni hazırlamalıyım.,kendimi,beni,hazırlamalıyım,binding
Dikkat dağınıklığımla başa çıkmak için kendime yeni çalışma metotları buldum.,Dikkat dağınıklığımla başa çıkmak için bana yeni çalışma metotları buldum.,kendime,bana,buldum,binding
Anlaşılıyor ki onunla yüzleşmek için kendimi uzun süre hazırladım.,Anlaşılıyor ki onunla yüzleşmek için beni uzun süre hazırladım.,kendimi,beni,hazırladım,binding
Yoğun bir hafta devayı sonrası kendimi bir fincan kahveyle ödüllendiriyorum.,Yoğun bir hafta devayı sonrası beni bir fincan kahveyle ödüllendiriyorum.,kendimi,beni,ödüllendiriyorum,binding
Zaten paranı kaybettiğinde önce kendini suçlamıştın.,Zaten paranı kaybettiğinde önce seni suçlamıştın.,kendini,seni,suçlamıştın,binding
Birilerine yardımın dokunursa kendini daha iyi hissedersin.,Birilerine yardımın dokunursa seni daha iyi hissedersin.,kendini,seni,hissedersin,binding
Gün içinde bazen kendimi kötü durumlar düşünürken buluyorum.,Gün içinde bazen beni kötü durumlar düşünürken buluyorum.,kendimi,beni,buluyorum,binding
