good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Demek ki yemekte çorbayı Emel ve salatayı Rıfat hazırladı.,Demek ki yemekte çorbayı Emel ve Rıfat salatayı hazırladı.,salatayı Rıfat,Rıfat salatayı,-,ellipsis
"Akşam yemeği abim, tatlıyı da babam yaptı.","Akşam yemeği abim, babam da tatlıyı yaptı.",tatlıyı da babam,babam da tatlıyı,-,ellipsis
Bahçede sahaları Burak ve çiçekleri Meltem suladı.,Bahçede sahaları Burak ve Meltem çiçekleri suladı.,çiçekleri Meltem,Meltem çiçekleri,-,ellipsis
Bahçede dalları Burak ve çiçekleri Meltem suladı.,Bahçede dalları Burak ve Meltem çiçekleri suladı.,çiçekleri Meltem,Meltem çiçekleri,-,ellipsis
Yolda klipleri Alp ve rotayı Yasemin belirledi.,Yolda klipleri Alp ve Yasemin rotayı belirledi.,rotayı Yasemin,Yasemin rotayı,-,ellipsis
Sinema merkezinde biletleri Barış ve mısırı Deniz aldı.,Sinema merkezinde biletleri Barış ve Deniz mısırı aldı.,mısırı Deniz,Deniz mısırı,-,ellipsis
Kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.,Kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.,tatlıyı Cem,Cem tatlıyı,-,ellipsis
Kütüphanede rafları sekreter ve katalogları memur düzenledi.,Kütüphanede rafları sekreter ve memur katalogları düzenledi.,katalogları memur,memur katalogları,-,ellipsis
Sinema lobinde biletleri Barış ve mısırı Deniz aldı.,Sinema lobinde biletleri Barış ve Deniz mısırı aldı.,mısırı Deniz,Deniz mısırı,-,ellipsis
Tiyatroda perdeyi bar görevlisi ve ışıkları yönetmen ayarladı.,Tiyatroda perdeyi bar görevlisi ve yönetmen ışıkları ayarladı.,ışıkları yönetmen,yönetmen ışıkları,-,ellipsis
Resim dersinde paleti İsmail ve fırçayı Nuran aldı.,Resim dersinde paleti İsmail ve Nuran fırçayı aldı.,fırçayı Nuran,Nuran fırçayı,-,ellipsis
Kütüphanede filmi Can ve romanı Ece inceledi.,Kütüphanede filmi Can ve Ece romanı inceledi.,romanı Ece,Ece romanı,-,ellipsis
Tatilde ablam kitabı ve kardeşim dergiyi kaybetti.,Tatilde ablam kitabı ve dergiyi kardeşim kaybetti.,kardeşim dergiyi,dergiyi kardeşim,-,ellipsis
Sirk sunumunda ipte cambaz ve halkada akrobat yürüdü.,Sirk sunumunda ipte cambaz ve akrobat halkada yürüdü.,halkada akrobat,akrobat halkada,-,ellipsis
Fırında etleri usta ve pastaları çırak hazırladı.,Fırında etleri usta ve çırak pastaları hazırladı.,pastaları çırak,çırak pastaları,-,ellipsis
Ofiste raporu Hakan ve dosyayı Melis düzenledi.,Ofiste raporu Hakan ve Melis dosyayı düzenledi.,dosyayı Melis,Melis dosyayı,-,ellipsis
Bahçede barbeküyü Okan ve masayı Elif kurdu.,Bahçede barbeküyü Okan ve Elif masayı kurdu.,masayı Elif,Elif masayı,-,ellipsis
Bahçede kokuları Zeynep ve çimleri Kerem kesti.,Bahçede kokuları Zeynep ve Kerem çimleri kesti.,çimleri Kerem,Kerem çimleri,-,ellipsis
Sinema evinde biletleri Barış ve mısırı Deniz aldı.,Sinema evinde biletleri Barış ve Deniz mısırı aldı.,mısırı Deniz,Deniz mısırı,-,ellipsis
Futbol sahasında kaleciyi Baran ve kramponları Umut getirdi.,Futbol sahasında kaleciyi Baran ve Umut kramponları getirdi.,kramponları Umut,Umut kramponları,-,ellipsis
Öyle görünüyor ki kütüphanede ansiklopediyi Can ve romanı Ece inceledi.,Öyle görünüyor ki kütüphanede ansiklopediyi Can ve Ece romanı inceledi.,romanı Ece,Ece romanı,-,ellipsis
Konserde pencereleri Ali ve mikrofonları Deniz ayarladı.,Konserde pencereleri Ali ve Deniz mikrofonları ayarladı.,mikrofonları Deniz,Deniz mikrofonları,-,ellipsis
Fabrikada sistemleri Yasin ve raporları Selda kontrol etti.,Fabrikada sistemleri Yasin ve Selda raporları kontrol etti.,raporları Selda,Selda raporları,-,ellipsis
Müzede filmi Ayşe ve tabloyu Cem inceledi.,Müzede filmi Ayşe ve Cem tabloyu inceledi.,tabloyu Cem,Cem tabloyu,-,ellipsis
Konferansta videomu Yasin ve notları Ebru hazırladı.,Konferansta videomu Yasin ve Ebru notları hazırladı.,notları Ebru,Ebru notları,-,ellipsis
Oyun alanında atı Defne ve bisikleti Arda kullandı.,Oyun alanında atı Defne ve Arda bisikleti kullandı.,bisikleti Arda,Arda bisikleti,-,ellipsis
Hafta biti parkı çocuklar müzeyi de öğretmen ziyaret etti.,Hafta biti parkı çocuklar öğretmen de müzeyi ziyaret etti.,müzeyi de öğretmen,öğretmen de müzeyi,-,ellipsis
Sokakta balonunu Ela ve uçurtmayı Can uçurdu.,Sokakta balonunu Ela ve Can uçurtmayı uçurdu.,uçurtmayı Can,Can uçurtmayı,-,ellipsis
Hastanede reçeteyi doktor ve ilacı hemşire verdi.,Hastanede reçeteyi doktor ve hemşire ilacı verdi.,ilacı hemşire,hemşire ilacı,-,ellipsis
Film setinde kamerayı Onur ve senaryoyu Eda kontrol etti.,Film setinde kamerayı Onur ve Eda senaryoyu kontrol etti.,senaryoyu Eda,Eda senaryoyu,-,ellipsis
Eczanede alerjiyi Selin ve vitaminleri Okan aldı.,Eczanede alerjiyi Selin ve Okan vitaminleri aldı.,vitaminleri Okan,Okan vitaminleri,-,ellipsis
Anlaşılan yemekte çorbayı Murat salatayı da Defne hazırladı.,Anlaşılan yemekte çorbayı Murat Defne de salatayı hazırladı.,salatayı da Defne,Defne de salatayı,-,ellipsis
Spor katinde koşu bandını Ahmet ve ağırlıkları Berk kullandı.,Spor katinde koşu bandını Ahmet ve Berk ağırlıkları kullandı.,ağırlıkları Berk,Berk ağırlıkları,-,ellipsis
Doğa yürüyüşünde planı Hakan ve ekipmanları Büşra belirledi.,Doğa yürüyüşünde planı Hakan ve Büşra ekipmanları belirledi.,ekipmanları Büşra,Büşra ekipmanları,-,ellipsis
Piknikte elbiseyi Selin ve sepeti Rıza getirdi.,Piknikte elbiseyi Selin ve Rıza sepeti getirdi.,sepeti Rıza,Rıza sepeti,-,ellipsis
Köşedeki salonda köfteyi küçük hanım balığı ise annesi istedi.,Köşedeki salonda köfteyi küçük hanım annesi ise balığı istedi.,balığı ise annesi,annesi ise balığı,-,ellipsis
Yemekte yoğurdu Emel ve salatayı Rıfat hazırladı.,Yemekte yoğurdu Emel ve Rıfat salatayı hazırladı.,salatayı Rıfat,Rıfat salatayı,-,ellipsis
Atölyede uzantıyı Hasan ve seramiği Dilek yaptı.,Atölyede uzantıyı Hasan ve Dilek seramiği yaptı.,seramiği Dilek,Dilek seramiği,-,ellipsis
Kampüste evi Elif kafeyi de Burak seviyor.,Kampüste evi Elif Burak da kafeyi seviyor.,kafeyi de Burak,Burak da kafeyi,-,ellipsis
Sokakta şekerini Ela ve uçurtmayı Can uçurdu.,Sokakta şekerini Ela ve Can uçurtmayı uçurdu.,uçurtmayı Can,Can uçurtmayı,-,ellipsis
Sinemada arabayı Pınar ve içeceği Onur seçti.,Sinemada arabayı Pınar ve Onur içeceği seçti.,içeceği Onur,Onur içeceği,-,ellipsis
Havuzda şnorkeli Kadir ve havluyu Duygu getirdi.,Havuzda şnorkeli Kadir ve Duygu havluyu getirdi.,havluyu Duygu,Duygu havluyu,-,ellipsis
Yolda müzikleri Alp ve rotayı Yasemin belirledi.,Yolda müzikleri Alp ve Yasemin rotayı belirledi.,rotayı Yasemin,Yasemin rotayı,-,ellipsis
Tatilde ablam diziyi ve kardeşim dergiyi kaybetti.,Tatilde ablam diziyi ve dergiyi kardeşim kaybetti.,kardeşim dergiyi,dergiyi kardeşim,-,ellipsis
Törende sertifikayı Beren ve plaketi Serkan aldı.,Törende sertifikayı Beren ve Serkan plaketi aldı.,plaketi Serkan,Serkan plaketi,-,ellipsis
Resim dersinde perdeyi İsmail ve fırçayı Nuran aldı.,Resim dersinde perdeyi İsmail ve Nuran fırçayı aldı.,fırçayı Nuran,Nuran fırçayı,-,ellipsis
Konserde kapıları Ali ve mikrofonları Deniz ayarladı.,Konserde kapıları Ali ve Deniz mikrofonları ayarladı.,mikrofonları Deniz,Deniz mikrofonları,-,ellipsis
Konserde gitarı Can kemanı da Zeynep çaldı.,Konserde gitarı Can Zeynep de kemanı çaldı.,kemanı da Zeynep,Zeynep de kemanı,-,ellipsis
Konserde davulu Can kemanı da Zeynep çaldı.,Konserde davulu Can Zeynep de kemanı çaldı.,kemanı da Zeynep,Zeynep de kemanı,-,ellipsis
Törende ödülü Beren ve plaketi Serkan aldı.,Törende ödülü Beren ve Serkan plaketi aldı.,plaketi Serkan,Serkan plaketi,-,ellipsis
"Akşam sebzeyi abim, tatlıyı da babam yaptı.","Akşam sebzeyi abim, babam da tatlıyı yaptı.",tatlıyı da babam,babam da tatlıyı,-,ellipsis
Bahçede çiçekleri Zeynep ve çimleri Kerem kesti.,Bahçede çiçekleri Zeynep ve Kerem çimleri kesti.,çimleri Kerem,Kerem çimleri,-,ellipsis
Otelde iptali Cihan ve anahtarları Seda aldı.,Otelde iptali Cihan ve Seda anahtarları aldı.,anahtarları Seda,Seda anahtarları,-,ellipsis
Piknikte altı Selin ve sepeti Rıza getirdi.,Piknikte altı Selin ve Rıza sepeti getirdi.,sepeti Rıza,Rıza sepeti,-,ellipsis
Fırında tavukları usta ve pastaları çırak hazırladı.,Fırında tavukları usta ve çırak pastaları hazırladı.,pastaları çırak,çırak pastaları,-,ellipsis
Teknede bisikleti kaptan ve halatları miço düzeltti.,Teknede bisikleti kaptan ve miço halatları düzeltti.,halatları miço,miço halatları,-,ellipsis
Futbol maçında numaraları Ali ve şortları Burcu getirdi.,Futbol maçında numaraları Ali ve Burcu şortları getirdi.,şortları Burcu,Burcu şortları,-,ellipsis
Mağazada arabayı Pelin ve çantayı Arda seçti.,Mağazada arabayı Pelin ve Arda çantayı seçti.,çantayı Arda,Arda çantayı,-,ellipsis
Spor salonunda koşu bandını Ahmet ve ağırlıkları Berk kullandı.,Spor salonunda koşu bandını Ahmet ve Berk ağırlıkları kullandı.,ağırlıkları Berk,Berk ağırlıkları,-,ellipsis
Bahçede yaprakları Burak ve çiçekleri Meltem suladı.,Bahçede yaprakları Burak ve Meltem çiçekleri suladı.,çiçekleri Meltem,Meltem çiçekleri,-,ellipsis
Düğünde baleyi Derya müziği de Emre seçti.,Düğünde baleyi Derya Emre de müziği seçti.,müziği de Emre,Emre de müziği,-,ellipsis
Sinemada kabini Pınar ve içeceği Onur seçti.,Sinemada kabini Pınar ve Onur içeceği seçti.,içeceği Onur,Onur içeceği,-,ellipsis
Düğünde kokuyu Leyla ve hediyeyi Emir getirdi.,Düğünde kokuyu Leyla ve Emir hediyeyi getirdi.,hediyeyi Emir,Emir hediyeyi,-,ellipsis
Lunaparkta hız gemine Arda ve dönme dolaba Melis bindi.,Lunaparkta hız gemine Arda ve Melis dönme dolaba bindi.,dönme dolaba Melis,Melis dönme dolaba,-,ellipsis
Eczanede ilacı Selin ve vitaminleri Okan aldı.,Eczanede ilacı Selin ve Okan vitaminleri aldı.,vitaminleri Okan,Okan vitaminleri,-,ellipsis
Restoranda dondurmayı Mert ve makarnayı İrem seçti.,Restoranda dondurmayı Mert ve İrem makarnayı seçti.,makarnayı İrem,İrem makarnayı,-,ellipsis
Anlaşılıyor ki yemekte çorbayı Emel ve salatayı Rıfat hazırladı.,Anlaşılıyor ki yemekte çorbayı Emel ve Rıfat salatayı hazırladı.,salatayı Rıfat,Rıfat salatayı,-,ellipsis
Sabah bakıcı gelince annesi hastaneye babası da okula gidiyor.,Sabah bakıcı gelince annesi hastaneye okula da babası gidiyor.,babası da okula,okula da babası,-,ellipsis
Kafede telefonu Emre ve tatlıyı Naz sipariş etti.,Kafede telefonu Emre ve Naz tatlıyı sipariş etti.,tatlıyı Naz,Naz tatlıyı,-,ellipsis
Doğa yürüyüşünde gemiyi Hakan ve ekipmanları Büşra belirledi.,Doğa yürüyüşünde gemiyi Hakan ve Büşra ekipmanları belirledi.,ekipmanları Büşra,Büşra ekipmanları,-,ellipsis
Törende ikramiyeyi Beren ve plaketi Serkan aldı.,Törende ikramiyeyi Beren ve Serkan plaketi aldı.,plaketi Serkan,Serkan plaketi,-,ellipsis
Doğum sayıyı partisinde pastayı Mert ve süsleri Gamze ayarladı.,Doğum sayıyı partisinde pastayı Mert ve Gamze süsleri ayarladı.,süsleri Gamze,Gamze süsleri,-,ellipsis
Lunaparkta hız tramvayına Arda ve dönme dolaba Melis bindi.,Lunaparkta hız tramvayına Arda ve Melis dönme dolaba bindi.,dönme dolaba Melis,Melis dönme dolaba,-,ellipsis
Görünüşe göre ofiste raporu Hakan ve dosyayı Melis düzenledi.,Görünüşe göre ofiste raporu Hakan ve Melis dosyayı düzenledi.,dosyayı Melis,Melis dosyayı,-,ellipsis
Veteriner kliniğinde köpeği doktor ve kediyi asistan muayene etti.,Veteriner kliniğinde köpeği doktor ve asistan kediyi muayene etti.,kediyi asistan,asistan kediyi,-,ellipsis
Yarış dışında arabayı sürücü ve lastikleri teknisyen değiştirdi.,Yarış dışında arabayı sürücü ve teknisyen lastikleri değiştirdi.,lastikleri teknisyen,teknisyen lastikleri,-,ellipsis
Kafede suyu Defne ve kurabiyeyi Uğur sipariş etti.,Kafede suyu Defne ve Uğur kurabiyeyi sipariş etti.,kurabiyeyi Uğur,Uğur kurabiyeyi,-,ellipsis
Futbol sahasında topu Baran ve kramponları Umut getirdi.,Futbol sahasında topu Baran ve Umut kramponları getirdi.,kramponları Umut,Umut kramponları,-,ellipsis
Pazarda meyveyi Onur ve kavunu Ceyda aldı.,Pazarda meyveyi Onur ve Ceyda kavunu aldı.,kavunu Ceyda,Ceyda kavunu,-,ellipsis
Film salonunda kamerayı Onur ve senaryoyu Eda kontrol etti.,Film salonunda kamerayı Onur ve Eda senaryoyu kontrol etti.,senaryoyu Eda,Eda senaryoyu,-,ellipsis
Babalar gününde sayıyı Deniz kravatı da Umut hediye etti.,Babalar gününde sayıyı Deniz Umut da kravatı hediye etti.,kravatı da Umut,Umut da kravatı,-,ellipsis
Sınıfta sunumu Büşra ve raporu Cem yaptı.,Sınıfta sunumu Büşra ve Cem raporu yaptı.,raporu Cem,Cem raporu,-,ellipsis
Havuzda balığı Kadir ve havluyu Duygu getirdi.,Havuzda balığı Kadir ve Duygu havluyu getirdi.,havluyu Duygu,Duygu havluyu,-,ellipsis
Şirkette onayı Emir ve sunumu Asuman hazırladı.,Şirkette onayı Emir ve Asuman sunumu hazırladı.,sunumu Asuman,Asuman sunumu,-,ellipsis
Sabah bakıcı gelince annesi ofise babası da okula gidiyor.,Sabah bakıcı gelince annesi ofise okula da babası gidiyor.,babası da okula,okula da babası,-,ellipsis
Doğa yürüyüşünde rotayı Hakan ve ekipmanları Büşra belirledi.,Doğa yürüyüşünde rotayı Hakan ve Büşra ekipmanları belirledi.,ekipmanları Büşra,Büşra ekipmanları,-,ellipsis
Üniversitedeyken Meltem savaş kulübüne Ömer ise sinema kulübüne gidiyordu.,Üniversitedeyken Meltem savaş kulübüne sinema kulübüne ise Ömer gidiyordu.,Ömer ise sinema kulübüne,sinema kulübüne ise Ömer,-,ellipsis
Market indiriminde sebzeleri Zeynep ve meyveleri Can aldı.,Market indiriminde sebzeleri Zeynep ve Can meyveleri aldı.,meyveleri Can,Can meyveleri,-,ellipsis
Film oyununda kamerayı Onur ve senaryoyu Eda kontrol etti.,Film oyununda kamerayı Onur ve Eda senaryoyu kontrol etti.,senaryoyu Eda,Eda senaryoyu,-,ellipsis
Markette meyveleri Zeynep ve bakliyatı Murat aldı.,Markette meyveleri Zeynep ve Murat bakliyatı aldı.,bakliyatı Murat,Murat bakliyatı,-,ellipsis
Düğünde tiyatroyu Kerem ve çiçekleri Aslı ayarladı.,Düğünde tiyatroyu Kerem ve Aslı çiçekleri ayarladı.,çiçekleri Aslı,Aslı çiçekleri,-,ellipsis
Şu halde konferansta açılışı Hakan kapanışı da Aslı yaptı.,Şu halde konferansta açılışı Hakan Aslı da kapanışı yaptı.,kapanışı da Aslı,Aslı da kapanışı,-,ellipsis
Düğünde çiçeği Leyla ve hediyeyi Emir getirdi.,Düğünde çiçeği Leyla ve Emir hediyeyi getirdi.,hediyeyi Emir,Emir hediyeyi,-,ellipsis
Film salonunda kamerayı yönetmen ve mikrofonu ses teknisyeni ayarlar.,Film salonunda kamerayı yönetmen ve ses teknisyeni mikrofonu ayarlar.,mikrofonu ses teknisyeni,ses teknisyeni mikrofonu,-,ellipsis
Törende bursu Beren ve plaketi Serkan aldı.,Törende bursu Beren ve Serkan plaketi aldı.,plaketi Serkan,Serkan plaketi,-,ellipsis
Üniversitedeyken Meltem rekabet kulübüne Ömer ise sinema kulübüne gidiyordu.,Üniversitedeyken Meltem rekabet kulübüne sinema kulübüne ise Ömer gidiyordu.,Ömer ise sinema kulübüne,sinema kulübüne ise Ömer,-,ellipsis
Çay bahçesinde tatlıyı Aslı ve yemeği Ahmet seçti.,Çay bahçesinde tatlıyı Aslı ve Ahmet yemeği seçti.,yemeği Ahmet,Ahmet yemeği,-,ellipsis
Düğünde organizasyonu Kerem ve çiçekleri Aslı ayarladı.,Düğünde organizasyonu Kerem ve Aslı çiçekleri ayarladı.,çiçekleri Aslı,Aslı çiçekleri,-,ellipsis
Mutfakta bezelyeleri Gülce ve meyveleri Tuna doğradı.,Mutfakta bezelyeleri Gülce ve Tuna meyveleri doğradı.,meyveleri Tuna,Tuna meyveleri,-,ellipsis
Sınıfta masayı Eda ve bilgisayarı Hasan kullandı.,Sınıfta masayı Eda ve Hasan bilgisayarı kullandı.,bilgisayarı Hasan,Hasan bilgisayarı,-,ellipsis
Ofiste kararı Hakan ve dosyayı Melis düzenledi.,Ofiste kararı Hakan ve Melis dosyayı düzenledi.,dosyayı Melis,Melis dosyayı,-,ellipsis
Kütüphanede kaseti Ela ve dergiyi Burak ödünç aldı.,Kütüphanede kaseti Ela ve Burak dergiyi ödünç aldı.,dergiyi Burak,Burak dergiyi,-,ellipsis
Gökdelende camları işçi ve elektrik sistemini teknisyen test etti.,Gökdelende camları işçi ve teknisyen elektrik sistemini test etti.,elektrik sistemini teknisyen,teknisyen elektrik sistemini,-,ellipsis
Konserde radyoyu Can kemanı da Zeynep çaldı.,Konserde radyoyu Can Zeynep de kemanı çaldı.,kemanı da Zeynep,Zeynep de kemanı,-,ellipsis
Çay tarlasında tatlıyı Aslı ve yemeği Ahmet seçti.,Çay tarlasında tatlıyı Aslı ve Ahmet yemeği seçti.,yemeği Ahmet,Ahmet yemeği,-,ellipsis
Konserde kursu Can kemanı da Zeynep çaldı.,Konserde kursu Can Zeynep de kemanı çaldı.,kemanı da Zeynep,Zeynep de kemanı,-,ellipsis
Market malında sebzeleri Zeynep ve meyveleri Can aldı.,Market malında sebzeleri Zeynep ve Can meyveleri aldı.,meyveleri Can,Can meyveleri,-,ellipsis
Tatil köyünde güneş losyonunu Arda ve havluyu Derin getirdi.,Tatil köyünde güneş losyonunu Arda ve Derin havluyu getirdi.,havluyu Derin,Derin havluyu,-,ellipsis
Yarış pistinde evi sürücü ve lastikleri teknisyen değiştirdi.,Yarış pistinde evi sürücü ve teknisyen lastikleri değiştirdi.,lastikleri teknisyen,teknisyen lastikleri,-,ellipsis
Ofiste fotokopiyi Hakan ve dosyayı Melis düzenledi.,Ofiste fotokopiyi Hakan ve Melis dosyayı düzenledi.,dosyayı Melis,Melis dosyayı,-,ellipsis
Sınıfta pencereyi Eda ve bilgisayarı Hasan kullandı.,Sınıfta pencereyi Eda ve Hasan bilgisayarı kullandı.,bilgisayarı Hasan,Hasan bilgisayarı,-,ellipsis
Hafta noktayı parkı çocuklar müzeyi de öğretmen ziyaret etti.,Hafta noktayı parkı çocuklar öğretmen de müzeyi ziyaret etti.,müzeyi de öğretmen,öğretmen de müzeyi,-,ellipsis
Bahçede topları Burak ve çiçekleri Meltem suladı.,Bahçede topları Burak ve Meltem çiçekleri suladı.,çiçekleri Meltem,Meltem çiçekleri,-,ellipsis
Partide oyu Cem ve dansı Buse seçti.,Partide oyu Cem ve Buse dansı seçti.,dansı Buse,Buse dansı,-,ellipsis
Kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.,Kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.,amcamlar da çikolatayı,çikolatayı da amcamlar,-,ellipsis
Lunaparkta hız trenine Arda ve dönme dolaba Melis bindi.,Lunaparkta hız trenine Arda ve Melis dönme dolaba bindi.,dönme dolaba Melis,Melis dönme dolaba,-,ellipsis
Tatilde annem kartını ve kardeşim telefonunu çaldırdı.,Tatilde annem kartını ve telefonunu kardeşim çaldırdı.,kardeşim telefonunu,telefonunu kardeşim,-,ellipsis
Tiyatroda perdeyi seyirci görevlisi ve ışıkları yönetmen ayarladı.,Tiyatroda perdeyi seyirci görevlisi ve yönetmen ışıkları ayarladı.,ışıkları yönetmen,yönetmen ışıkları,-,ellipsis
Veteriner kliniğinde yavruyu doktor ve kediyi asistan muayene etti.,Veteriner kliniğinde yavruyu doktor ve asistan kediyi muayene etti.,kediyi asistan,asistan kediyi,-,ellipsis
Kafede serviyi Defne ve kurabiyeyi Uğur sipariş etti.,Kafede serviyi Defne ve Uğur kurabiyeyi sipariş etti.,kurabiyeyi Uğur,Uğur kurabiyeyi,-,ellipsis
Market evinde sebzeleri Zeynep ve meyveleri Can aldı.,Market evinde sebzeleri Zeynep ve Can meyveleri aldı.,meyveleri Can,Can meyveleri,-,ellipsis
Kütüphanede kitabı Ela ve dergiyi Burak ödünç aldı.,Kütüphanede kitabı Ela ve Burak dergiyi ödünç aldı.,dergiyi Burak,Burak dergiyi,-,ellipsis
Doğum saati partisinde pastayı Mert ve süsleri Gamze ayarladı.,Doğum saati partisinde pastayı Mert ve Gamze süsleri ayarladı.,süsleri Gamze,Gamze süsleri,-,ellipsis
Hafta devayı parkı çocuklar müzeyi de öğretmen ziyaret etti.,Hafta devayı parkı çocuklar öğretmen de müzeyi ziyaret etti.,müzeyi de öğretmen,öğretmen de müzeyi,-,ellipsis
Gökdelende camları işçi ve elektrik sistemini teknisyen muayene etti.,Gökdelende camları işçi ve teknisyen elektrik sistemini muayene etti.,elektrik sistemini teknisyen,teknisyen elektrik sistemini,-,ellipsis
Fabrikada malzemeleri Yasin ve raporları Selda kontrol etti.,Fabrikada malzemeleri Yasin ve Selda raporları kontrol etti.,raporları Selda,Selda raporları,-,ellipsis
Müzede salonu Ayşe ve tabloyu Cem inceledi.,Müzede salonu Ayşe ve Cem tabloyu inceledi.,tabloyu Cem,Cem tabloyu,-,ellipsis
Kütüphanede projeyi Ela ve dergiyi Burak ödünç aldı.,Kütüphanede projeyi Ela ve Burak dergiyi ödünç aldı.,dergiyi Burak,Burak dergiyi,-,ellipsis
Kütüphanede rafları teknisyen ve katalogları memur düzenledi.,Kütüphanede rafları teknisyen ve memur katalogları düzenledi.,katalogları memur,memur katalogları,-,ellipsis
Konserde marsı Berk ve kemanı Sinem çaldı.,Konserde marsı Berk ve Sinem kemanı çaldı.,kemanı Sinem,Sinem kemanı,-,ellipsis
Mağazada pantolonu Pelin ve çantayı Arda seçti.,Mağazada pantolonu Pelin ve Arda çantayı seçti.,çantayı Arda,Arda çantayı,-,ellipsis
Kafede şekeri Emre ve tatlıyı Naz sipariş etti.,Kafede şekeri Emre ve Naz tatlıyı sipariş etti.,tatlıyı Naz,Naz tatlıyı,-,ellipsis
Resim projende paleti İsmail ve fırçayı Nuran aldı.,Resim projende paleti İsmail ve Nuran fırçayı aldı.,fırçayı Nuran,Nuran fırçayı,-,ellipsis
Toplantıda sunumumu Yeliz dökümanı da Levent hazırladı.,Toplantıda sunumumu Yeliz Levent de dökümanı hazırladı.,dökümanı da Levent,Levent de dökümanı,-,ellipsis
Babalar gününde modeli Deniz kravatı da Umut hediye etti.,Babalar gününde modeli Deniz Umut da kravatı hediye etti.,kravatı da Umut,Umut da kravatı,-,ellipsis
Tatilde ablam filmi ve kardeşim dergiyi kaybetti.,Tatilde ablam filmi ve dergiyi kardeşim kaybetti.,kardeşim dergiyi,dergiyi kardeşim,-,ellipsis
Belli ki konferansta açılışı Hakan kapanışı da Aslı yaptı.,Belli ki konferansta açılışı Hakan Aslı da kapanışı yaptı.,kapanışı da Aslı,Aslı da kapanışı,-,ellipsis
Köşedeki duvarda köfteyi küçük hanım balığı ise annesi istedi.,Köşedeki duvarda köfteyi küçük hanım annesi ise balığı istedi.,balığı ise annesi,annesi ise balığı,-,ellipsis
Fuar alanında promosyonu Sarp ve broşürü Melisa aldı.,Fuar alanında promosyonu Sarp ve Melisa broşürü aldı.,broşürü Melisa,Melisa broşürü,-,ellipsis
O halde mağazada ayakkabıyı Pelin ve çantayı Arda seçti.,O halde mağazada ayakkabıyı Pelin ve Arda çantayı seçti.,çantayı Arda,Arda çantayı,-,ellipsis
Resim dersinde seti İsmail ve fırçayı Nuran aldı.,Resim dersinde seti İsmail ve Nuran fırçayı aldı.,fırçayı Nuran,Nuran fırçayı,-,ellipsis
Mutfakta makarnayı Alper ve salatayı Derin hazırladı.,Mutfakta makarnayı Alper ve Derin salatayı hazırladı.,salatayı Derin,Derin salatayı,-,ellipsis
Depoda kutuları madenler ve faturaları muhasebeci kontrol etti.,Depoda kutuları madenler ve muhasebeci faturaları kontrol etti.,faturaları muhasebeci,muhasebeci faturaları,-,ellipsis
Doğa yürüyüşünde yeri Hakan ve ekipmanları Büşra belirledi.,Doğa yürüyüşünde yeri Hakan ve Büşra ekipmanları belirledi.,ekipmanları Büşra,Büşra ekipmanları,-,ellipsis
Fırında kitapları usta ve pastaları çırak hazırladı.,Fırında kitapları usta ve çırak pastaları hazırladı.,pastaları çırak,çırak pastaları,-,ellipsis
Kütüphanede rafları gren ve katalogları memur düzenledi.,Kütüphanede rafları gren ve memur katalogları düzenledi.,katalogları memur,memur katalogları,-,ellipsis
Futbol maçında fiyatları Ali ve şortları Burcu getirdi.,Futbol maçında fiyatları Ali ve Burcu şortları getirdi.,şortları Burcu,Burcu şortları,-,ellipsis
Tatilde ablam projeyi ve kardeşim dergiyi kaybetti.,Tatilde ablam projeyi ve dergiyi kardeşim kaybetti.,kardeşim dergiyi,dergiyi kardeşim,-,ellipsis
Yarışmada turu Deniz ve bitiş çizgisini Ali çekti.,Yarışmada turu Deniz ve Ali bitiş çizgisini çekti.,bitiş çizgisini Ali,Ali bitiş çizgisini,-,ellipsis
Futbol maçında modelleri Ali ve şortları Burcu getirdi.,Futbol maçında modelleri Ali ve Burcu şortları getirdi.,şortları Burcu,Burcu şortları,-,ellipsis
Gökdelende camları işçi ve elektrik sistemini teknisyen risk etti.,Gökdelende camları işçi ve teknisyen elektrik sistemini risk etti.,elektrik sistemini teknisyen,teknisyen elektrik sistemini,-,ellipsis
Yarış pistinde telefonu sürücü ve lastikleri teknisyen değiştirdi.,Yarış pistinde telefonu sürücü ve teknisyen lastikleri değiştirdi.,lastikleri teknisyen,teknisyen lastikleri,-,ellipsis
Tiyatroda perdeyi zemin görevlisi ve ışıkları yönetmen ayarladı.,Tiyatroda perdeyi zemin görevlisi ve yönetmen ışıkları ayarladı.,ışıkları yönetmen,yönetmen ışıkları,-,ellipsis
Tiyatroda ikramiyeyi Kerem ve programı Pelin ayarladı.,Tiyatroda ikramiyeyi Kerem ve Pelin programı ayarladı.,programı Pelin,Pelin programı,-,ellipsis
Kız istemeye giderken halamlar kanı amcamlar da çikolatayı almış.,Kız istemeye giderken halamlar kanı çikolatayı da amcamlar almış.,amcamlar da çikolatayı,çikolatayı da amcamlar,-,ellipsis
