good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Kimi yolda gören polis durdurdu?,Onu nasıl yolda gören polis durdurdu?,Kimi,Onu nasıl,polis,island_effects
Neyi suya atan çocuk ceza aldı?,Onu nasıl suya atan çocuk ceza aldı?,Neyi,Onu nasıl,çocuk,island_effects
Neyi kıyafetine koymayı unutan kadın panikledi?,Onu niye kıyafetine koymayı unutan kadın panikledi?,Neyi,Onu niye,kadın,island_effects
Şu halde neyi temizleyen hizmetli yorulmuştu?,Şu halde onu nasıl temizleyen hizmetli yorulmuştu?,Neyi,Onu nasıl,hizmetli,island_effects
Kimi hastanede faaliyet eden hemşire ağladı?,Onu neden hastanede faaliyet eden hemşire ağladı?,Kimi,Onu neden,hemşire,island_effects
Demek ki neyi temizleyen hizmetli yorulmuştu?,Demek ki onu nasıl temizleyen hizmetli yorulmuştu?,Neyi,Onu nasıl,hizmetli,island_effects
Kimi laboratuvarda gören öğrenci şaşkına döndü?,Onu nasıl laboratuvarda gören öğrenci şaşkına döndü?,Kimi,Onu nasıl,öğrenci,island_effects
Kimi evde gören çocuk heyecanlandı?,Onu neden evde gören çocuk heyecanlandı?,Kimi,Onu neden,çocuk,island_effects  
Neyi kutudan çıkaran kadın şaşırdı?,Onu niye kutudan çıkaran kadın şaşırdı?,Neyi,Onu niye,kadın,island_effects  
Neyi gaz tenekesine atan adam yakalandı?,Onu neden gaz tenekesine atan adam yakalandı?,Neyi,Onu neden,adam,island_effects
Kimin kazdığı çukur zarar oluşturuyordu?,Onun niçin kazdığı çukur zarar oluşturuyordu?,Kimin,Onun niçin,çukur,island_effects
Kimi binaya bırakan görevli geç kaldı?,Onu niçin binaya bırakan görevli geç kaldı?,Kimi,Onu niçin,görevli,island_effects
Kimi festivale çağıran basçıyı beğeniyor?,Onu neden festivale çağıran basçıyı beğeniyor?,Kimi,Onu neden,basçıyı,island_effects
Kimi mağazada hareket eden güvenlik görevlisi şüphelendi?,Onu niçin mağazada hareket eden güvenlik görevlisi şüphelendi?,Kimi,Onu niçin,görevlisi,island_effects
Neyi ambalajında taşıyan kadın endişeli görünüyordu?,Onu niye ambalajında taşıyan kadın endişeli görünüyordu?,Neyi,Onu niye,kadın,island_effects
Kimi aileye bırakan görevli geç kaldı?,Onu niçin aileye bırakan görevli geç kaldı?,Kimi,Onu niçin,görevli,island_effects
Kimin unuttuğu şapka banyoda kalmış?,Onun niye unuttuğu şapka banyoda kalmış?,Kimin,Onun niye,şapka,island_effects
Belli ki kimin çizdiği resim sergileniyor?,Belli ki onun nasıl çizdiği resim sergileniyor?,Kimin,Onun nasıl,resim,island_effects
Neyi zeminden atan kedi korkuttu?,Onu neden zeminden atan kedi korkuttu?,Neyi,Onu neden,kedi,island_effects  
Neyi havuzda besleyen çocuk mutlu oldu?,Onu nasıl havuzda besleyen çocuk mutlu oldu?,Neyi,Onu nasıl,çocuk,island_effects
Neyi zemine bırakan garson düşürdü?,Onu nasıl zemine bırakan garson düşürdü?,Neyi,Onu nasıl,garson,island_effects  
Anlaşılan kimin aldığı kararı duydun?,Anlaşılan onun neden aldığı kararı duydun?,Kimin,Onun neden,kararı,island_effects  
Yani neyi temizleyen hizmetli yorulmuştu?,Yani onu nasıl temizleyen hizmetli yorulmuştu?,Neyi,Onu nasıl,hizmetli,island_effects
Neyi çalışma masasına bırakan profesör düşündü?,Onu niye çalışma masasına bırakan profesör düşündü?,Neyi,Onu niye,profesör,island_effects
Kimi katte gören öğretmen durdu?,Onu niye katte gören öğretmen durdu?,Kimi,Onu niye,öğretmen,island_effects  
Anlaşılıyor ki kimin yıktığı duvar yeniden yapılıyor?,Anlaşılıyor ki onun nasıl yıktığı duvar yeniden yapılıyor?,Kimin,Onun nasıl,duvar,island_effects
Neyi dolapta unutan anne telaşlandı?,Onu niye dolapta unutan anne telaşlandı?,Neyi,Onu niye,anne,island_effects
Neyi sis tenekesine atan adam yakalandı?,Onu neden sis tenekesine atan adam yakalandı?,Neyi,Onu neden,adam,island_effects
Kimi kapıda karşılayan kız aceleyle salona girdi?,Onu nasıl kapıda karşılayan kız aceleyle salona girdi?,Kimi,Onu nasıl,kız,island_effects
O halde kimin yaktığı mumlar sönmüş?,O halde onun neden yaktığı mumlar sönmüş?,Kimin,Onun neden,mumlar,island_effects
Demek ki kimin söylediği şarkı herkesi etkiledi?,Demek ki onun nasıl söylediği şarkı herkesi etkiledi?,Kimin,Onun nasıl,şarkı,island_effects
Kimi kitapta gören öğrenci şaşkına döndü?,Onu nasıl kitapta gören öğrenci şaşkına döndü?,Kimi,Onu nasıl,öğrenci,island_effects
Kimi sitede gören kasiyer tanıdı?,Onu niçin sitede gören kasiyer tanıdı?,Kimi,Onu niçin,kasiyer,island_effects
Belli ki neyi çantasına koymayı unutan kadın telaşlandı?,Belli ki onu niye çantasına koymayı unutan kadın telaşlandı?,Neyi,Onu niye,kadın,island_effects
Kimi mağazada tehdit eden güvenlik görevlisi şüphelendi?,Onu niçin mağazada tehdit eden güvenlik görevlisi şüphelendi?,Kimi,Onu niçin,görevlisi,island_effects
Kimi sokakta gören taraftar bağırdı?,Onu nasıl sokakta gören taraftar bağırdı?,Kimi,Onu nasıl,taraftar,island_effects  
Neyi çantasında taşıyan kadın endişeli görünüyordu?,Onu niye çantasında taşıyan kadın endişeli görünüyordu?,Neyi,Onu niye,kadın,island_effects
Neyi ambalajında taşıyan kadın endişeliydi?,Onu niye ambalajında taşıyan kadın endişeliydi?,Neyi,Onu niye,kadın,island_effects
Kimi stadyumda gören taraftar bağırdı?,Onu nasıl stadyumda gören taraftar bağırdı?,Kimi,Onu nasıl,taraftar,island_effects  
Demek ki kimin aldığı kararı duydun?,Demek ki onun neden aldığı kararı duydun?,Kimin,Onun neden,kararı,island_effects  
Kimi hareketten indiren şoför sinirlendi?,Onu niçin hareketten indiren şoför sinirlendi?,Kimi,Onu niçin,şoför,island_effects
Demek ki kimin yönettiği filmi izledin?,Demek ki onun nasıl yönettiği filmi izledin?,Kimin,Onun nasıl,filmi,island_effects
O halde kimin yaktığı mumlar hala yanıyor?,O halde onun neden yaktığı mumlar hala yanıyor?,Kimin,Onun neden,mumlar,island_effects
Kimi tiyatroya çağıran basçıyı beğeniyor?,Onu neden tiyatroya çağıran basçıyı beğeniyor?,Kimi,Onu neden,basçıyı,island_effects
Neyi çalışma sandalyesine bırakan profesör düşündü?,Onu niye çalışma sandalyesine bırakan profesör düşündü?,Neyi,Onu niye,profesör,island_effects
Kimi sinemada alkışlayan seyirciler coşkuluydular?,Onu niye sinemada alkışlayan seyirciler coşkuluydular?,Kimi,Onu niye,seyirciler,island_effects
Neyi kayanın dallarına asan çocuk sevindi?,Onu nasıl kayanın dallarına asan çocuk sevindi?,Neyi,Onu nasıl,çocuk,island_effects
Anlaşılan kimin yaktığı ateş hala yanıyor?,Anlaşılan onun neden yaktığı ateş hala yanıyor?,Kimin,Onun neden,ateş,island_effects
Neyi kutusunda taşıyan kadın endişeliydi?,Onu niye kutusunda taşıyan kadın endişeliydi?,Neyi,Onu niye,kadın,island_effects
Neyi ateş tenekesine atan adam yakalandı?,Onu neden ateş tenekesine atan adam yakalandı?,Neyi,Onu neden,adam,island_effects
Neyi kıyafetine koymayı unutan kadın telaşlandı?,Onu niye kıyafetine koymayı unutan kadın telaşlandı?,Neyi,Onu niye,kadın,island_effects
Neyi odadan atan komşu uyarıldı?,Onu niçin odadan atan komşu uyarıldı?,Neyi,Onu niçin,komşu,island_effects
Demek ki kimin kırdığı bardak yerine yenisini aldılar?,Demek ki onun nasıl kırdığı bardak yerine yenisini aldılar?,Kimin,Onun nasıl,bardak,island_effects
Kimi hastanede faaliyet eden doktor üzgündü?,Onu neden hastanede faaliyet eden doktor üzgündü?,Kimi,Onu neden,doktor,island_effects
Belli ki kimin yaktığı ateş hala yanıyor?,Belli ki onun neden yaktığı ateş hala yanıyor?,Kimin,Onun neden,ateş,island_effects
Öyle görünüyor ki neyi temizleyen hizmetli yorulmuştu?,Öyle görünüyor ki onu nasıl temizleyen hizmetli yorulmuştu?,Neyi,Onu nasıl,hizmetli,island_effects
Görünüşe göre kimin yaktığı mumlar sönmüş?,Görünüşe göre onun neden yaktığı mumlar sönmüş?,Kimin,Onun neden,mumlar,island_effects
O halde kimin getirdiği hediyeyi açtın?,O halde onun niçin getirdiği hediyeyi açtın?,Kimin,Onun niçin,hediyeyi,island_effects
Anlaşılan kimin gittiği konser çok kalabalıkmış?,Anlaşılan onun nasıl gittiği konser çok kalabalıkmış?,Kimin,Onun nasıl,konser,island_effects
Kimi motordan indiren şoför sinirlendi?,Onu niçin motordan indiren şoför sinirlendi?,Kimi,Onu niçin,şoför,island_effects
Neyi yolda besleyen çocuk mutlu oldu?,Onu nasıl yolda besleyen çocuk mutlu oldu?,Neyi,Onu nasıl,çocuk,island_effects
Neyi çalışma dışında unutan yazar geri döndü?,Onu neden çalışma dışında unutan yazar geri döndü?,Neyi,Onu neden,yazar,island_effects
Kimi sahne arkasında bekleyen yönetmen çağırdı?,Onu niye sahne arkasında bekleyen yönetmen çağırdı?,Kimi,Onu niye,yönetmen,island_effects
Neyi cama bırakan garson düşürdü?,Onu nasıl cama bırakan garson düşürdü?,Neyi,Onu nasıl,garson,island_effects  
Yani kimin söylediği şarkıyı dinliyorsun?,Yani onun niye söylediği şarkıyı dinliyorsun?,Kimin,Onun niye,şarkıyı,island_effects  
Kimi yatakta alkışlayan seyirciler coşkuluydu?,Onu niye yatakta alkışlayan seyirciler coşkuluydu?,Kimi,Onu niye,seyirciler,island_effects
Neyi sahile atan çocuk ceza aldı?,Onu nasıl sahile atan çocuk ceza aldı?,Neyi,Onu nasıl,çocuk,island_effects
Anlaşılıyor ki kimin söylediği yalan ortaya çıktı?,Anlaşılıyor ki onun neden söylediği yalan ortaya çıktı?,Kimin,Onun neden,yalan,island_effects
Neyi dalın dallarına asan çocuk sevindi?,Onu nasıl dalın dallarına asan çocuk sevindi?,Neyi,Onu nasıl,çocuk,island_effects
Kimi kapıda karşılayan kız aceleyle mutfağa girdi?,Onu nasıl kapıda karşılayan kız aceleyle mutfağa girdi?,Kimi,Onu nasıl,kız,island_effects
Neyi havuza atan çocuk ceza aldı?,Onu nasıl havuza atan çocuk ceza aldı?,Neyi,Onu nasıl,çocuk,island_effects
Neyi duvarda unutan anne telaşlandı?,Onu niye duvarda unutan anne telaşlandı?,Neyi,Onu niye,anne,island_effects
Neyi camdan atan komşu uyarılmıştı?,Onu niçin camdan atan komşu uyarılmıştı?,Neyi,Onu niçin,komşu,island_effects
Belli ki kimin yazdığı şiiri okudun?,Belli ki onun niçin yazdığı şiiri okudun?,Kimin,Onun niçin,şiiri,island_effects
Neyi varil tenekesine atan adam yakalandı?,Onu neden varil tenekesine atan adam yakalandı?,Neyi,Onu neden,adam,island_effects
Kimin kırdığı kanat camı değiştirildi?,Onun niçin kırdığı kanat camı değiştirildi?,Kimin,Onun niçin,camı,island_effects
Kimi sitede gören kasiyer gülümsedi?,Onu nasıl sitede gören kasiyer gülümsedi?,Kimi,Onu nasıl,kasiyer,island_effects
Neyi taka taşıyan öğrenci hocadan özür diledi?,Onu niye taka taşıyan öğrenci hocadan özür diledi?,Neyi,Onu niye,öğrenci,island_effects
Neyi evin dallarına asan çocuk güldü?,Onu nasıl evin dallarına asan çocuk güldü?,Neyi,Onu nasıl,çocuk,island_effects
Neyi çantasına koymayı unutan kadın telaşlandı?,Onu niye çantasına koymayı unutan kadın telaşlandı?,Neyi,Onu niye,kadın,island_effects
Kimin unuttuğu şapka dolapta kalmış?,Onun niye unuttuğu şapka dolapta kalmış?,Kimin,Onun niye,şapka,island_effects
O halde kimin çizdiği resim sergileniyor?,O halde onun nasıl çizdiği resim sergileniyor?,Kimin,Onun nasıl,resim,island_effects
Belli ki kimin gittiği konser çok kalabalıkmış?,Belli ki onun nasıl gittiği konser çok kalabalıkmış?,Kimin,Onun nasıl,konser,island_effects
O halde kimin yazdığı roman çok satıyor?,O halde onun neden yazdığı roman çok satıyor?,Kimin,Onun neden,roman,island_effects
Neyi balkondan atan komşu uyarıldı?,Onu niçin balkondan atan komşu uyarıldı?,Neyi,Onu niçin,komşu,island_effects
Neyi pencereden atan komşu uyarıldı?,Onu niçin pencereden atan komşu uyarıldı?,Neyi,Onu niçin,komşu,island_effects
Kimi nehirde gören polis durdurdu?,Onu nasıl nehirde gören polis durdurdu?,Kimi,Onu nasıl,polis,island_effects
Kimi kitapta gören öğrenci şaşırdı?,Onu neden kitapta gören öğrenci şaşırdı?,Kimi,Onu neden,öğrenci,island_effects
Kimi okul avlusunda gören öğretmen şaşırdı?,Onu nasıl okul avlusunda gören öğretmen şaşırdı?,Kimi,Onu nasıl,öğretmen,island_effects
Anlaşılıyor ki neyi dolaba koyan adam unutmuş?,Anlaşılıyor ki onu niçin dolaba koyan adam unutmuş?,Neyi,Onu niçin,adam,island_effects  
Şu halde kimin yaktığı mumlar hala yanıyor?,Şu halde onun neden yaktığı mumlar hala yanıyor?,Kimin,Onun neden,mumlar,island_effects
Kimi evde alkışlayan seyirciler coşkuluydu?,Onu niye evde alkışlayan seyirciler coşkuluydu?,Kimi,Onu niye,seyirciler,island_effects
Kimin yazdığı mektubu okudun?,Onun nasıl yazdığı mektubu okudun?,Kimin,Onun nasıl,mektubu,island_effects  
Anlaşılıyor ki kimin kaybettiği anahtarı buldun?,Anlaşılıyor ki onun neden kaybettiği anahtarı buldun?,Kimin,Onun neden,anahtarı,island_effects  
Neyi altına koymayı unutan kadın telaşlandı?,Onu niye altına koymayı unutan kadın telaşlandı?,Neyi,Onu niye,kadın,island_effects
Kimi toplantıya çağıran basçıyı beğeniyor?,Onu neden toplantıya çağıran basçıyı beğeniyor?,Kimi,Onu neden,basçıyı,island_effects
Kimin kırdığı bardak yerine aynısını aldılar?,Onun nasıl kırdığı bardak yerine aynısını aldılar?,Kimin,Onun nasıl,bardak,island_effects
Kimi bahçede gören komşu telefon etti?,Onu nasıl bahçede gören komşu telefon etti?,Kimi,Onu nasıl,komşu,island_effects
Neyi arkasına koyan kadın panikledi?,Onu niye arkasına koyan kadın panikledi?,Neyi,Onu niye,kadın,island_effects  
Kimi sahilde gören balıkçı şaşırdı?,Onu neden sahilde gören balıkçı şaşırdı?,Kimi,Onu neden,balıkçı,island_effects  
Kimi metroda gören yolcu yerini verdi?,Onu nasıl metroda gören yolcu yerini verdi?,Kimi,Onu nasıl,yolcu,island_effects
Şu halde kimin getirdiği hediyeyi açtın?,Şu halde onun niçin getirdiği hediyeyi açtın?,Kimin,Onun niçin,hediyeyi,island_effects
Yani kimin kopardığı çiçekler solmuş?,Yani onun niye kopardığı çiçekler solmuş?,Kimin,Onun niye,çiçekler,island_effects
Kimi hastanede temas eden hemşire üzüldü?,Onu neden hastanede temas eden hemşire üzüldü?,Kimi,Onu neden,hemşire,island_effects
Anlaşılan kimin kaybettiği anahtarı buldun?,Anlaşılan onun neden kaybettiği anahtarı buldun?,Kimin,Onun neden,anahtarı,island_effects  
Neyi tavaya koyan adam unuttu?,Onu nasıl tavaya koyan adam unuttu?,Neyi,Onu nasıl,adam,island_effects  
Kimi evde karşılayan müdür yardımcısı gergindi?,Onu niçin evde karşılayan müdür yardımcısı gergindi?,Kimi,Onu niçin,yardımcısı,island_effects
Kimi sokakta gören kasiyer gülümsedi?,Onu nasıl sokakta gören kasiyer gülümsedi?,Kimi,Onu nasıl,kasiyer,island_effects
Kimin aldığı kararı duydun?,Onun neden aldığı kararı duydun?,Kimin,Onun neden,kararı,island_effects  
Kimi hastanede davet eden hemşire üzüldü?,Onu neden hastanede davet eden hemşire üzüldü?,Kimi,Onu neden,hemşire,island_effects
O halde kimin yazdığı kitap çok okunuyor?,O halde onun neden yazdığı kitap çok okunuyor?,Kimin,Onun neden,kitap,island_effects
Kimin çaldığı telefonun sesi geliyor?,Onun niye çaldığı telefonun sesi geliyor?,Kimin,Onun niye,piyano,island_effects  
Görünüşe göre kimin yazdığı makale çok tartışılıyor?,Görünüşe göre onun neden yazdığı makale çok tartışılıyor?,Kimin,Onun neden,makale,island_effects
Kimi kütüphanede gören öğrenci şaşkına döndü?,Onu nasıl kütüphanede gören öğrenci şaşkına döndü?,Kimi,Onu nasıl,öğrenci,island_effects
Neyi bitkinin altına saklayan köpek havladı?,Onu nasıl bitkinin altına saklayan köpek havladı?,Neyi,Onu nasıl,köpek,island_effects
Kimi havuzda gören balıkçı şaşırdı?,Onu neden havuzda gören balıkçı şaşırdı?,Kimi,Onu neden,balıkçı,island_effects  
Kimi bilgisayarda gören öğrenci şaşırdı?,Onu neden bilgisayarda gören öğrenci şaşırdı?,Kimi,Onu neden,öğrenci,island_effects
Kimin yönettiği filmi izledin?,Onun nasıl yönettiği filmi izledin?,Kimin,Onun nasıl,filmi,island_effects
Belli ki neyi temizleyen hizmetli yorulmuştu?,Belli ki onu nasıl temizleyen hizmetli yorulmuştu?,Neyi,Onu nasıl,hizmetli,island_effects
Kimin kırdığı duvar camı değiştirildi?,Onun niçin kırdığı duvar camı değiştirildi?,Kimin,Onun niçin,camı,island_effects
Öyle görünüyor ki kimin gittiği konser çok kalabalıkmış?,Öyle görünüyor ki onun nasıl gittiği konser çok kalabalıkmış?,Kimin,Onun nasıl,konser,island_effects
Kimi evde gören öğrenci şaşırdı?,Onu niye evde gören öğrenci şaşırdı?,Kimi,Onu niye,öğrenci,island_effects
Kimin söylediği yalan zarara çıktı?,Onun neden söylediği yalan zarara çıktı?,Kimin,Onun neden,yalan,island_effects
Görünüşe göre kimin yaktığı ateş sabaha kadar yandı?,Görünüşe göre onun nasıl yaktığı ateş sabaha kadar yandı?,Kimin,Onun nasıl,ateş,island_effects
O halde kimin söylediği şarkıyı dinliyorsun?,O halde onun niye söylediği şarkıyı dinliyorsun?,Kimin,Onun niye,şarkıyı,island_effects  
Kimi mağazada taciz eden güvenlik görevlisi şüphelendi?,Onu niçin mağazada taciz eden güvenlik görevlisi şüphelendi?,Kimi,Onu niçin,görevlisi,island_effects
Neyi okyanusa atan çocuk ceza aldı?,Onu nasıl okyanusa atan çocuk ceza aldı?,Neyi,Onu nasıl,çocuk,island_effects
Kimi hastanede ziyaret eden hemşire üzüldü?,Onu neden hastanede ziyaret eden hemşire üzüldü?,Kimi,Onu neden,hemşire,island_effects
Neyi markete getiren eleman azar işitti?,Onu neden markete getiren eleman azar işitti?,Neyi,Onu neden,eleman,island_effects
Neyi dükkana getiren eleman azar işitti?,Onu neden dükkana getiren eleman azar işitti?,Neyi,Onu neden,eleman,island_effects
Kimi yerde gören polis durdurdu?,Onu nasıl yerde gören polis durdurdu?,Kimi,Onu nasıl,polis,island_effects
Neyi sınıfa taşıyan öğrenci hocadan mazeret diledi?,Onu niye sınıfa taşıyan öğrenci hocadan mazeret diledi?,Neyi,Onu niye,öğrenci,island_effects
Neyi kayanın altına gömen köpek havladı?,Onu neden kayanın altına gömen köpek havladı?,Neyi,Onu neden,köpek,island_effects
Anlaşılıyor ki kimin yaktığı mumlar hala yanıyor?,Anlaşılıyor ki onun neden yaktığı mumlar hala yanıyor?,Kimin,Onun neden,mumlar,island_effects
Kimin unuttuğu şapka serviste kalmış?,Onun niye unuttuğu şapka serviste kalmış?,Kimin,Onun niye,şapka,island_effects
Görünüşe göre kimin çizdiği resim sergileniyor?,Görünüşe göre onun nasıl çizdiği resim sergileniyor?,Kimin,Onun nasıl,resim,island_effects
O halde neyi temizleyen hizmetli yorulmuştu?,O halde onu nasıl temizleyen hizmetli yorulmuştu?,Neyi,Onu nasıl,hizmetli,island_effects
Yani kimin aldığı kararı duydun?,Yani onun neden aldığı kararı duydun?,Kimin,Onun neden,kararı,island_effects  
Görünüşe göre kimin yaktığı ateş hala yanıyor?,Görünüşe göre onun neden yaktığı ateş hala yanıyor?,Kimin,Onun neden,ateş,island_effects
Kimi trenden indiren şoför sinirlendi?,Onu niçin trenden indiren şoför sinirlendi?,Kimi,Onu niçin,şoför,island_effects
Kimi durakta gören yolcu yerini verdi?,Onu nasıl durakta gören yolcu yerini verdi?,Kimi,Onu nasıl,yolcu,island_effects
Kimi hastanede hareket eden doktor üzgündü?,Onu neden hastanede hareket eden doktor üzgündü?,Kimi,Onu neden,doktor,island_effects
Yani kimin yazdığı şiiri okudun?,Yani onun niçin yazdığı şiiri okudun?,Kimin,Onun niçin,şiiri,island_effects
Şu halde kimin yazdığı şiiri okudun?,Şu halde onun niçin yazdığı şiiri okudun?,Kimin,Onun niçin,şiiri,island_effects
O halde kimin yazdığı makale çok tartışılıyor?,O halde onun neden yazdığı makale çok tartışılıyor?,Kimin,Onun neden,makale,island_effects
O halde kimin aldığı kararı duydun?,O halde onun neden aldığı kararı duydun?,Kimin,Onun neden,kararı,island_effects  
Yani kimin yaktığı ateş hala yanıyor?,Yani onun neden yaktığı ateş hala yanıyor?,Kimin,Onun neden,ateş,island_effects
Görünüşe göre kimin yönettiği filmi izledin?,Görünüşe göre onun nasıl yönettiği filmi izledin?,Kimin,Onun nasıl,filmi,island_effects
Neyi kasaya koyan adam unutmuş?,Onu niçin kasaya koyan adam unutmuş?,Neyi,Onu niçin,adam,island_effects  
Neyi balkonundan atan komşu taciz edildi?,Onu niçin balkonundan atan komşu taciz edildi?,Neyi,Onu niçin,komşu,island_effects
Neyi gaz kutusuna atan çocuk yakalandı?,Onu niçin gaz kutusuna atan çocuk yakalandı?,Neyi,Onu niçin,çocuk,island_effects  
Neyi bilgisayara koyan adam unuttu?,Onu nasıl bilgisayara koyan adam unuttu?,Neyi,Onu nasıl,adam,island_effects  
Neyi metalden çıkaran kadın şaşırdı?,Onu niye metalden çıkaran kadın şaşırdı?,Neyi,Onu niye,kadın,island_effects  
Anlaşılıyor ki neyi çantasına koymayı unutan kadın geri döndü?,Anlaşılıyor ki onu niçin çantasına koymayı unutan kadın geri döndü?,Neyi,Onu niçin,kadın,island_effects
Öyle görünüyor ki kimin yaktığı mumlar sönmüş?,Öyle görünüyor ki onun neden yaktığı mumlar sönmüş?,Kimin,Onun neden,mumlar,island_effects
O halde kimin kırdığı bardak yerine yenisini aldılar?,O halde onun nasıl kırdığı bardak yerine yenisini aldılar?,Kimin,Onun nasıl,bardak,island_effects
Neyi depoda saklayan çocuk gülüyordu?,Onu neden depoda saklayan çocuk gülüyordu?,Neyi,Onu neden,çocuk,island_effects
Kimi eve bırakan görevli geç kaldı?,Onu niçin eve bırakan görevli geç kaldı?,Kimi,Onu niçin,görevli,island_effects
Kimi duraktan indiren şoför sinirlendi?,Onu niçin duraktan indiren şoför sinirlendi?,Kimi,Onu niçin,şoför,island_effects
Demek ki kimin yazdığı mektubu okudun?,Demek ki onun nasıl yazdığı mektubu okudun?,Kimin,Onun nasıl,mektubu,island_effects  
Neyi evinde taşıyan kadın endişeliydi?,Onu niye evinde taşıyan kadın endişeliydi?,Neyi,Onu niye,kadın,island_effects
Kimi evde gören kasiyer gülümsedi?,Onu neden evde gören kasiyer gülümsedi?,Kimi,Onu neden,kasiyer,island_effects
Kimin unuttuğu şemsiye donda kalmış?,Onun niye unuttuğu şemsiye donda kalmış?,Kimin,Onun niye,şemsiye,island_effects
Kimi hastanede seyahat eden doktor üzgündü?,Onu neden hastanede seyahat eden doktor üzgündü?,Kimi,Onu neden,doktor,island_effects
Kimin yaptığı heykel galeride sergileniyor?,Onun niçin yaptığı heykel galeride sergileniyor?,Kimin,Onun niçin,heykel,island_effects
Kimi saha arkasında bekleyen yönetmen çağırdı?,Onu niye saha arkasında bekleyen yönetmen çağırdı?,Kimi,Onu niye,yönetmen,island_effects
Kimi sahada gören taraftar bağırdı?,Onu nasıl sahada gören taraftar bağırdı?,Kimi,Onu nasıl,taraftar,island_effects  
Kimi okul tarlasında gören müdür çağırdı?,Onu nasıl okul tarlasında gören müdür çağırdı?,Kimi,Onu nasıl,müdür,island_effects
Şu halde kimin çizdiği resim sergileniyor?,Şu halde onun nasıl çizdiği resim sergileniyor?,Kimin,Onun nasıl,resim,island_effects
Öyle görünüyor ki kimin yazdığı mektubu okudun?,Öyle görünüyor ki onun nasıl yazdığı mektubu okudun?,Kimin,Onun nasıl,mektubu,island_effects  
Kimi tiyatroda gören öğrenci şaşkına döndü?,Onu nasıl tiyatroda gören öğrenci şaşkına döndü?,Kimi,Onu nasıl,öğrenci,island_effects
Neyi malzemesine koymayı unutan kadın geri döndü?,Onu niçin malzemesine koymayı unutan kadın geri döndü?,Neyi,Onu niçin,kadın,island_effects
Neyi balkonundan atan komşu itiraz edildi?,Onu niçin balkonundan atan komşu itiraz edildi?,Neyi,Onu niçin,komşu,island_effects
Kimin kazdığı çukur tehlike oluşturuyordu?,Onun niçin kazdığı çukur tehlike oluşturuyordu?,Kimin,Onun niçin,çukur,island_effects
Kimin yazdığı şiiri okudun?,Onun niçin yazdığı şiiri okudun?,Kimin,Onun niçin,şiiri,island_effects
Neyi araç tenekesine atan adam yakalandı?,Onu neden araç tenekesine atan adam yakalandı?,Neyi,Onu neden,adam,island_effects
Belli ki kimin kazdığı kuyu tehlikeli görünüyordu?,Belli ki onun niçin kazdığı kuyu tehlikeli görünüyordu?,Kimin,Onun niçin,kuyu,island_effects
Demek ki kimin çizdiği resim sergileniyor?,Demek ki onun nasıl çizdiği resim sergileniyor?,Kimin,Onun nasıl,resim,island_effects
Neyi balkonundan atan komşu şikayet edildi?,Onu niçin balkonundan atan komşu şikayet edildi?,Neyi,Onu niçin,komşu,island_effects
Kimi merdivende gören öğretmen durdu?,Onu niye merdivende gören öğretmen durdu?,Kimi,Onu niye,öğretmen,island_effects  
Yani kimin kaybettiği cüzdan bulundu?,Yani onun nasıl kaybettiği cüzdan bulundu?,Kimin,Onun nasıl,cüzdan,island_effects
Neyi bitkinin altına gömen köpek havladı?,Onu neden bitkinin altına gömen köpek havladı?,Neyi,Onu neden,köpek,island_effects
Anlaşılan kimin yazdığı kitap çok okunuyor?,Anlaşılan onun neden yazdığı kitap çok okunuyor?,Kimin,Onun neden,kitap,island_effects
O halde kimin söylediği şarkı herkesi etkiledi?,O halde onun nasıl söylediği şarkı herkesi etkiledi?,Kimin,Onun nasıl,şarkı,island_effects
Öyle görünüyor ki kimin önerdiği kitabı aldın?,Öyle görünüyor ki onun niye önerdiği kitabı aldın?,Kimin,Onun niye,kitabı,island_effects
Belli ki kimin yazdığı mektubu okudun?,Belli ki onun nasıl yazdığı mektubu okudun?,Kimin,Onun nasıl,mektubu,island_effects  
Neyi kayanın altına saklayan köpek havlıyordu?,Onu nasıl kayanın altına saklayan köpek havlıyordu?,Neyi,Onu nasıl,köpek,island_effects
O halde kimin yıktığı duvar yeniden yapılıyor?,O halde onun nasıl yıktığı duvar yeniden yapılıyor?,Kimin,Onun nasıl,duvar,island_effects
Neyi altında taşıyan kadın endişeli görünüyordu?,Onu niye altında taşıyan kadın endişeli görünüyordu?,Neyi,Onu niye,kadın,island_effects
Anlaşılan kimin kırdığı vazo yerdeydi?,Anlaşılan onun nasıl kırdığı vazo yerdeydi?,Kimin,Onun nasıl,vazo,island_effects  
Neyi mağazaya getiren eleman azar işitti?,Onu neden mağazaya getiren eleman azar işitti?,Neyi,Onu neden,eleman,island_effects
Neyi donda saklayan çocuk gülümsüyordu?,Onu neden donda saklayan çocuk gülümsüyordu?,Neyi,Onu neden,çocuk,island_effects
Kimi okul arkasında gören müdür çağırdı?,Onu nasıl okul arkasında gören müdür çağırdı?,Kimi,Onu nasıl,müdür,island_effects
Neyi buzdolabına koyan adam unuttu?,Onu nasıl buzdolabına koyan adam unuttu?,Neyi,Onu nasıl,adam,island_effects  
Neyi arabaya bırakan garson düşürdü?,Onu nasıl arabaya bırakan garson düşürdü?,Neyi,Onu nasıl,garson,island_effects  
