good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Öyle görünüyor ki atölyede mobilya yaptık.,Öyle görünüyor ki atölyede çoğu mobilya yaptık.,∅,çoğu,mobilya,quantifiers
Ders arasında turistler sınıf gezdi.,Ders arasında turistler her sınıf gezdi.,∅,her,sınıf,quantifiers  
Demek ki kamp yaparken çadır kurduk.,Demek ki kamp yaparken çoğu çadır kurduk.,∅,çoğu,çadır,quantifiers  
Çocuklar parkta oyun oynadı.,Çocuklar parkta her oyun oynadı.,∅,her,oyun,quantifiers  
Yarışmada bayanlar madalya kazandı.,Yarışmada bayanlar her madalya kazandı.,∅,her,madalya,quantifiers  
Konserde çocukçular şarkı söyledi.,Konserde çocukçular çoğu şarkı söyledi.,∅,çoğu,şarkı,quantifiers  
Yani hastanede tahlil yaptırdım.,Yani hastanede çoğu tahlil yaptırdım.,∅,çoğu,tahlil,quantifiers  
Sabah dışında kuş gördüm.,Sabah dışında çoğu kuş gördüm.,∅,çoğu,kuş,quantifiers  
Altın yılı için annem tatlı yaptı.,Altın yılı için annem çoğu tatlı yaptı.,∅,çoğu,tatlı,quantifiers
Sınıfta asistan tahta sildi.,Sınıfta asistan her tahta sildi.,∅,her,tahta,quantifiers
Yarışmada kadınlar madalya kazandı.,Yarışmada kadınlar her madalya kazandı.,∅,her,madalya,quantifiers  
Ünlü eleştirmen masada menü inceledi.,Ünlü eleştirmen masada her menü inceledi.,∅,her,menü,quantifiers
Gölde sandal kiraladık.,Gölde çoğu sandal kiraladık.,∅,çoğu,sandal,quantifiers
Görünüşe göre kütüphanede belge inceledim.,Görünüşe göre kütüphanede çoğu belge inceledim.,∅,çoğu,belge,quantifiers
Çiftlikte çocuklar yumurta topladı.,Çiftlikte çocuklar her yumurta topladı.,∅,her,yumurta,quantifiers
Yani pastanede kurabiye paketledik.,Yani pastanede çoğu kurabiye paketledik.,∅,çoğu,kurabiye,quantifiers
Annem pazardan meyve aldı.,Annem pazardan her meyve aldı.,∅,her,meyve,quantifiers  
Alışveriş arkanda mağaza gezdik.,Alışveriş arkanda çoğu mağaza gezdik.,∅,çoğu,mağaza,quantifiers  
Kışın ocakta yemek pişiririz.,Kışın ocakta her yemek pişiririz.,∅,her,yemek,quantifiers  
Anlaşılan mağazada vitrin düzenlediler.,Anlaşılan mağazada her vitrin düzenlediler.,∅,her,vitrin,quantifiers
Demek ki pastanede kurabiye paketledik.,Demek ki pastanede çoğu kurabiye paketledik.,∅,çoğu,kurabiye,quantifiers
Anlaşılan sınıfta tebeşir kullandık.,Anlaşılan sınıfta her tebeşir kullandık.,∅,her,tebeşir,quantifiers
Yazın deniz dışında kitap okurum.,Yazın deniz dışında çoğu kitap okurum.,∅,çoğu,kitap,quantifiers  
Anlaşılan tiyatroda oyuncular kostüm giydi.,Anlaşılan tiyatroda oyuncular çoğu kostüm giydi.,∅,çoğu,kostüm,quantifiers
Demek ki barınağın önünden geçerken köpek gördük.,Demek ki barınağın önünden geçerken çoğu köpek gördük.,∅,çoğu,köpek,quantifiers  
Konuklar nisanda fotoğraf çekti.,Konuklar nisanda her fotoğraf çekti.,∅,her,fotoğraf,quantifiers
Sahilde deniz kabuğu topladık.,Sahilde her deniz kabuğu topladık.,∅,her,deniz kabuğu,quantifiers
Öyle görünüyor ki kütüphanede sözlük aradım.,Öyle görünüyor ki kütüphanede her sözlük aradım.,∅,her,sözlük,quantifiers
Demek ki kütüphanede sözlük aradım.,Demek ki kütüphanede her sözlük aradım.,∅,her,sözlük,quantifiers
Şu halde bizim ufaklık artık bisiklet sürebiliyor.,Şu halde bizim ufaklık artık çoğu bisiklet sürebiliyor.,∅,çoğu,bisiklet,quantifiers
Sınıfta öğretmen hikaye anlattı.,Sınıfta öğretmen çoğu hikaye anlattı.,∅,çoğu,hikaye,quantifiers  
Bahçede çocuklar çiçek topladı.,Bahçede çocuklar her çiçek topladı.,∅,her,çiçek,quantifiers
Anlaşılıyor ki sabah erkenden kalkıp gazete okurum.,Anlaşılıyor ki sabah erkenden kalkıp her gazete okurum.,∅,her,gazete,quantifiers  
Görünüşe göre i̇nşaatta tuğla taşıdılar.,Görünüşe göre i̇nşaatta çoğu tuğla taşıdılar.,∅,çoğu,tuğla,quantifiers  
Kütüphanede asistan kitap okudu.,Kütüphanede asistan her kitap okudu.,∅,her,kitap,quantifiers
Demek ki yoldan geçenlere broşür dağıttılar.,Demek ki yoldan geçenlere çoğu broşür dağıttılar.,∅,çoğu,broşür,quantifiers
Görünüşe göre bizim ufaklık artık bisiklet sürebiliyor.,Görünüşe göre bizim ufaklık artık çoğu bisiklet sürebiliyor.,∅,çoğu,bisiklet,quantifiers
Tiyatroda futbolcular kostüm giydi.,Tiyatroda futbolcular çoğu kostüm giydi.,∅,çoğu,kostüm,quantifiers
Görünüşe göre sahilde deniz kabuğu topladık.,Görünüşe göre sahilde her deniz kabuğu topladık.,∅,her,deniz kabuğu,quantifiers
Anlaşılıyor ki yemekten sonra tatlı yedik.,Anlaşılıyor ki yemekten sonra çoğu tatlı yedik.,∅,çoğu,tatlı,quantifiers  
Annem fırsattan istifade çanta baktı.,Annem fırsattan istifade çanta baktı.,∅,her,çanta,quantifiers
Konserde solist enstrüman çaldı.,Konserde solist çoğu enstrüman çaldı.,∅,çoğu,enstrüman,quantifiers  
Belli ki melike matematik dersinde problem çözmüş.,Belli ki melike matematik dersinde her problem çözmüş.,∅,her,problem,quantifiers
Otobüste bilet kabul ettiler.,Otobüste her bilet kabul ettiler.,∅,her,bilet,quantifiers  
Müşteri perdende kıyafet beğendi.,Müşteri perdende çoğu kıyafet beğendi.,∅,çoğu,kıyafet,quantifiers
Şu halde köyde saman taşıdılar.,Şu halde köyde çoğu saman taşıdılar.,∅,çoğu,saman,quantifiers  
Elimizi silerken peçete kullandık.,Elimizi silerken çoğu peçete kullandık.,∅,çoğu,peçete,quantifiers
Yani köyde sabahları ekmek pişirirler.,Yani köyde sabahları her ekmek pişirirler.,∅,her,ekmek,quantifiers  
Çocuklar sokakta oyun oynadı.,Çocuklar sokakta her oyun oynadı.,∅,her,oyun,quantifiers  
Öğrenciler laboratuvarda deney yaptı.,Öğrenciler laboratuvarda çoğu deney yaptı.,∅,çoğu,deney,quantifiers  
O halde gümrükte bavul açtılar.,O halde gümrükte her bavul açtılar.,∅,her,bavul,quantifiers
Konserde adaycılar şarkı söyledi.,Konserde adaycılar çoğu şarkı söyledi.,∅,çoğu,şarkı,quantifiers  
Sınıfta gren hikaye anlattı.,Sınıfta gren çoğu hikaye anlattı.,∅,çoğu,hikaye,quantifiers  
O halde kafede beklerken dergi okudum.,O halde kafede beklerken her dergi okudum.,∅,her,dergi,quantifiers  
Çocuklar sahilde oyun oynadı.,Çocuklar sahilde her oyun oynadı.,∅,her,oyun,quantifiers  
Köyde sabahları ekmek pişirirler.,Köyde sabahları her ekmek pişirirler.,∅,her,ekmek,quantifiers  
Sergide model tablo sergiledi.,Sergide model çoğu tablo sergiledi.,∅,çoğu,tablo,quantifiers  
O halde yolculukta radyo dinledik.,O halde yolculukta her radyo dinledik.,∅,her,radyo,quantifiers  
Melike matematik sınıfında problem çözmüş.,Melike matematik sınıfında her problem çözmüş.,∅,her,problem,quantifiers
Hastanede tahlil yaptırdım.,Hastanede çoğu tahlil yaptırdım.,∅,çoğu,tahlil,quantifiers  
Maçta seyirciler tezahürat yaptı.,Maçta seyirciler her tezahürat yaptı.,∅,her,tezahürat,quantifiers  
Kamp uykunda şarkı söyledik.,Kamp uykunda her şarkı söyledik.,∅,her,şarkı,quantifiers  
O halde restoranda menü karıştırdık.,O halde restoranda her menü karıştırdık.,∅,her,menü,quantifiers  
Annem piyasadan meyve aldı.,Annem piyasadan her meyve aldı.,∅,her,meyve,quantifiers  
Anlaşılıyor ki bizim ufaklık artık bisiklet sürebiliyor.,Anlaşılıyor ki bizim ufaklık artık çoğu bisiklet sürebiliyor.,∅,çoğu,bisiklet,quantifiers
O halde berberde yanlışlıkla ayna kırdı.,O halde berberde yanlışlıkla çoğu ayna kırdı.,∅,çoğu,ayna,quantifiers
Belli ki gölde sandal kiraladık.,Belli ki gölde çoğu sandal kiraladık.,∅,çoğu,sandal,quantifiers
Yani kafede şekerlik boşaldı.,Yani kafede çoğu şekerlik boşaldı.,∅,çoğu,şekerlik,quantifiers
O halde kütüphanede belge inceledim.,O halde kütüphanede çoğu belge inceledim.,∅,çoğu,belge,quantifiers
Görünüşe göre kütüphanede sözlük aradım.,Görünüşe göre kütüphanede her sözlük aradım.,∅,her,sözlük,quantifiers
Anlaşılıyor ki kütüphanete raf yerleştirdiler.,Anlaşılıyor ki kütüphanete çoğu raf yerleştirdiler.,∅,çoğu,raf,quantifiers
Konserde beste enstrüman çaldı.,Konserde beste çoğu enstrüman çaldı.,∅,çoğu,enstrüman,quantifiers  
O halde markette kasa açtılar.,O halde markette her kasa açtılar.,∅,her,kasa,quantifiers
Annem marketten meyve aldı.,Annem marketten her meyve aldı.,∅,her,meyve,quantifiers  
Bahçede çit boyadık.,Bahçede çoğu çit boyadık.,∅,çoğu,çit,quantifiers  
Yolculukta radyo dinledik.,Yolculukta her radyo dinledik.,∅,her,radyo,quantifiers  
Sabah koşusunda kuş gördüm.,Sabah koşusunda çoğu kuş gördüm.,∅,çoğu,kuş,quantifiers  
Öyle görünüyor ki taşınırken eşya sattılar.,Öyle görünüyor ki taşınırken çoğu eşya sattılar.,∅,çoğu,eşya,quantifiers
Barınağın önünden geçerken köpek gördük.,Barınağın önünden geçerken çoğu köpek gördük.,∅,çoğu,köpek,quantifiers  
Görünüşe göre kamp yaparken çadır kurduk.,Görünüşe göre kamp yaparken çoğu çadır kurduk.,∅,çoğu,çadır,quantifiers  
Mutfakta bulaşık yıkadım.,Mutfakta her bulaşık yıkadım.,∅,her,bulaşık,quantifiers  
Millet sıkılınca çalma arasında şarkı atladı.,Millet sıkılınca çalma arasında çoğu şarkı atladı.,∅,çoğu,şarkı,quantifiers
Şu halde sergide tablo beğendik.,Şu halde sergide her tablo beğendik.,∅,her,tablo,quantifiers
Çiftlikte yumurta topladık.,Çiftlikte her yumurta topladık.,∅,her,yumurta,quantifiers
Yarışmada insanlar madalya kazandı.,Yarışmada insanlar her madalya kazandı.,∅,her,madalya,quantifiers  
Otobüste bilet alarm ettiler.,Otobüste her bilet alarm ettiler.,∅,her,bilet,quantifiers  
Öyle görünüyor ki manavda sebze tarttık.,Öyle görünüyor ki manavda çoğu sebze tarttık.,∅,çoğu,sebze,quantifiers
Anlaşılıyor ki kafede beklerken dergi okudum.,Anlaşılıyor ki kafede beklerken her dergi okudum.,∅,her,dergi,quantifiers  
Kedim ortada bulursa süt içer.,Kedim ortada bulursa her süt içer.,∅,her,süt,quantifiers  
Bahçede insanlar çiçek topladı.,Bahçede insanlar her çiçek topladı.,∅,her,çiçek,quantifiers
Sınıf partisinde müze rehberi bilgi verdi.,Sınıf partisinde müze rehberi çoğu bilgi verdi.,∅,çoğu,bilgi,quantifiers  
Babam depoda gömlek denedi.,Babam depoda her gömlek denedi.,∅,her,gömlek,quantifiers
Gölde sandal kiraladık.,Gölde çoğu sandal kiraladık.,∅,çoğu,sandal,quantifiers
Anlaşılıyor ki sahilde şezlong kiraladık.,Anlaşılıyor ki sahilde her şezlong kiraladık.,∅,her,şezlong,quantifiers  
Sabah kahvaltısında zeytin yedik.,Sabah kahvaltısında çoğu zeytin yedik.,∅,çoğu,zeytin,quantifiers  
Ünlü eleştirmen restoranda menü inceledi.,Ünlü eleştirmen restoranda her menü inceledi.,∅,her,menü,quantifiers
Yemekten sonra tatlı yedik.,Yemekten sonra çoğu tatlı yedik.,∅,çoğu,tatlı,quantifiers  
Belli ki bahçeye salıncak kurduk.,Belli ki bahçeye her salıncak kurduk.,∅,her,salıncak,quantifiers
Demek ki taşınırken eşya sattılar.,Demek ki taşınırken çoğu eşya sattılar.,∅,çoğu,eşya,quantifiers
Sabah evinde zeytin yedik.,Sabah evinde çoğu zeytin yedik.,∅,çoğu,zeytin,quantifiers  
Kardeşinin düğünü için elbise denedi.,Kardeşinin düğünü için her elbise denedi.,∅,her,elbise,quantifiers
Yani elimizi silerken peçete kullandık.,Yani elimizi silerken çoğu peçete kullandık.,∅,çoğu,peçete,quantifiers
Şu halde kamp yaparken çadır kurduk.,Şu halde kamp yaparken çoğu çadır kurduk.,∅,çoğu,çadır,quantifiers  
Otobüste bilet muayene ettiler.,Otobüste her bilet muayene ettiler.,∅,her,bilet,quantifiers  
Görünüşe göre markette kasa açtılar.,Görünüşe göre markette her kasa açtılar.,∅,her,kasa,quantifiers
Bahçeye salıncak kurduk.,Bahçeye her salıncak kurduk.,∅,her,salıncak,quantifiers
Sabah yarısında kuş gördüm.,Sabah yarısında çoğu kuş gördüm.,∅,çoğu,kuş,quantifiers  
Kışın duvarda yemek pişiririz.,Kışın duvarda her yemek pişiririz.,∅,her,yemek,quantifiers  
Kafede beklerken dergi okudum.,Kafede beklerken her dergi okudum.,∅,her,dergi,quantifiers  
Millet sıkılınca çalma listesinde şarkı atladı.,Millet sıkılınca çalma listesinde çoğu şarkı atladı.,∅,çoğu,şarkı,quantifiers
Şu halde barınağın önünden geçerken köpek gördük.,Şu halde barınağın önünden geçerken çoğu köpek gördük.,∅,çoğu,köpek,quantifiers  
Konserde takımcılar şarkı söyledi.,Konserde takımcılar çoğu şarkı söyledi.,∅,çoğu,şarkı,quantifiers  
Boş zamanım olursa film izlerim.,Boş zamanım olursa her film izlerim.,∅,her,film,quantifiers
Belli ki elimizi silerken peçete kullandık.,Belli ki elimizi silerken çoğu peçete kullandık.,∅,çoğu,peçete,quantifiers
Konuklar düğünde fotoğraf çekti.,Konuklar düğünde her fotoğraf çekti.,∅,her,fotoğraf,quantifiers
Sabah saatinde zeytin yedik.,Sabah saatinde çoğu zeytin yedik.,∅,çoğu,zeytin,quantifiers  
Demek ki kütüphanede roman okudum.,Demek ki kütüphanede çoğu roman okudum.,∅,çoğu,roman,quantifiers  
Maçta taraftarlar tezahürat yaptı.,Maçta taraftarlar her tezahürat yaptı.,∅,her,tezahürat,quantifiers  
Yoldan geçenlere broşür dağıttılar.,Yoldan geçenlere çoğu broşür dağıttılar.,∅,çoğu,broşür,quantifiers
Yazın deniz kenarında kitap okurum.,Yazın deniz kenarında çoğu kitap okurum.,∅,çoğu,kitap,quantifiers  
Belli ki bahçıvan çiçek suladı.,Belli ki bahçıvan çoğu çiçek suladı.,∅,çoğu,çiçek,quantifiers
Çiftlikte yumurta topladık.,Çiftlikte her yumurta topladık.,∅,her,yumurta,quantifiers
Yani atölyede mobilya yaptık.,Yani atölyede çoğu mobilya yaptık.,∅,çoğu,mobilya,quantifiers
Konserde gitarist enstrüman çaldı.,Konserde gitarist çoğu enstrüman çaldı.,∅,çoğu,enstrüman,quantifiers  
Demek ki zaten Fransa'da peynir tatmıştır.,Demek ki zaten Fransa'da çoğu peynir tatmıştır.,∅,çoğu,peynir,quantifiers
Belli ki akşam yürüyüşünde yıldız gördük.,Belli ki akşam yürüyüşünde çoğu yıldız gördük.,∅,çoğu,yıldız,quantifiers  
Anlaşılıyor ki sahilde deniz kabuğu topladık.,Anlaşılıyor ki sahilde her deniz kabuğu topladık.,∅,her,deniz kabuğu,quantifiers
Anlaşılıyor ki sabah ayılmak için kahve içeriz.,Anlaşılıyor ki sabah ayılmak için her kahve içeriz.,∅,her,kahve,quantifiers  
Kardeşinin düğünü için elbise denedi.,Kardeşinin düğünü için her elbise denedi.,∅,her,elbise,quantifiers
Çiftlikte ebeveynler yumurta topladı.,Çiftlikte ebeveynler her yumurta topladı.,∅,her,yumurta,quantifiers
Yani i̇nşaatta tuğla taşıdılar.,Yani i̇nşaatta çoğu tuğla taşıdılar.,∅,çoğu,tuğla,quantifiers  
Kütüphanede öğrenci kitap okudu.,Kütüphanede öğrenci her kitap okudu.,∅,her,kitap,quantifiers
Marketten yumurta aldım.,Marketten çoğu yumurta aldım.,∅,çoğu,yumurta,quantifiers  
Şu halde terziden kumaş aldık.,Şu halde terziden her kumaş aldık.,∅,her,kumaş,quantifiers  
Müşteri piyasanda kıyafet beğendi.,Müşteri piyasanda çoğu kıyafet beğendi.,∅,çoğu,kıyafet,quantifiers
Anlaşılıyor ki plajda şemsiye açtık.,Anlaşılıyor ki plajda her şemsiye açtık.,∅,her,şemsiye,quantifiers  
Seyirciler yerde şarkı söyledi.,Seyirciler yerde her şarkı söyledi.,∅,her,şarkı,quantifiers
Konserde müzisyen enstrüman çaldı.,Konserde müzisyen çoğu enstrüman çaldı.,∅,çoğu,enstrüman,quantifiers  
Demek ki müzede tarihi eser inceledik.,Demek ki müzede çoğu tarihi eser inceledik.,∅,çoğu,eser,quantifiers  
Sabah altında kuş gördüm.,Sabah altında çoğu kuş gördüm.,∅,çoğu,kuş,quantifiers  
Berberde yanlışlıkla ayna kırdı.,Berberde yanlışlıkla çoğu ayna kırdı.,∅,çoğu,ayna,quantifiers
Görünüşe göre zaten Fransa'da peynir tatmıştır.,Görünüşe göre zaten Fransa'da çoğu peynir tatmıştır.,∅,çoğu,peynir,quantifiers
Terziden kumaş aldık.,Terziden her kumaş aldık.,∅,her,kumaş,quantifiers  
Seyirciler sahnede şarkı söyledi.,Seyirciler sahnede her şarkı söyledi.,∅,her,şarkı,quantifiers
Anlaşılıyor ki zaten Fransa'da peynir tatmıştır.,Anlaşılıyor ki zaten Fransa'da çoğu peynir tatmıştır.,∅,çoğu,peynir,quantifiers
Gösteride sihirbaz numara yaptı.,Gösteride sihirbaz her numara yaptı.,∅,her,numara,quantifiers  
Hastanede tahlil yaptırdım.,Hastanede çoğu tahlil yaptırdım.,∅,çoğu,tahlil,quantifiers  
Görünüşe göre yolda tabela gördük.,Görünüşe göre yolda çoğu tabela gördük.,∅,çoğu,tabela,quantifiers  
Kafede hostes tepsi taşıdı.,Kafede hostes her tepsi taşıdı.,∅,her,tepsi,quantifiers
Belli ki atölyede mobilya yaptık.,Belli ki atölyede çoğu mobilya yaptık.,∅,çoğu,mobilya,quantifiers
Anlaşılan mutfakta bulaşık yıkadım.,Anlaşılan mutfakta her bulaşık yıkadım.,∅,her,bulaşık,quantifiers  
Öyle görünüyor ki yolda tabela gördük.,Öyle görünüyor ki yolda çoğu tabela gördük.,∅,çoğu,tabela,quantifiers  
Altın günü için teyzem tatlı yaptı.,Altın günü için teyzem çoğu tatlı yaptı.,∅,çoğu,tatlı,quantifiers
Bahçıvan çiçek suladı.,Bahçıvan çoğu çiçek suladı.,∅,çoğu,çiçek,quantifiers
Konserde piyanist enstrüman çaldı.,Konserde piyanist çoğu enstrüman çaldı.,∅,çoğu,enstrüman,quantifiers  
Anlaşılan marketten yumurta aldım.,Anlaşılan marketten çoğu yumurta aldım.,∅,çoğu,yumurta,quantifiers  
Sınıf gezisinde müze rehberi bilgi verdi.,Sınıf gezisinde müze rehberi çoğu bilgi verdi.,∅,çoğu,bilgi,quantifiers  
Şu halde kafede şekerlik boşaldı.,Şu halde kafede çoğu şekerlik boşaldı.,∅,çoğu,şekerlik,quantifiers
Belli ki şantiyede vinç gördük.,Belli ki şantiyede çoğu vinç gördük.,∅,çoğu,vinç,quantifiers
Ders arasında öğrenciler sınıf gezdi.,Ders arasında öğrenciler her sınıf gezdi.,∅,her,sınıf,quantifiers  
Öyle görünüyor ki yoldan geçenlere broşür dağıttılar.,Öyle görünüyor ki yoldan geçenlere çoğu broşür dağıttılar.,∅,çoğu,broşür,quantifiers
Yani taşınırken eşya sattılar.,Yani taşınırken çoğu eşya sattılar.,∅,çoğu,eşya,quantifiers
Mağazada vitrin düzenlediler.,Mağazada her vitrin düzenlediler.,∅,her,vitrin,quantifiers
Kedim arkada bulursa süt içer.,Kedim arkada bulursa her süt içer.,∅,her,süt,quantifiers  
Babam markette gömlek denedi.,Babam markette her gömlek denedi.,∅,her,gömlek,quantifiers
Yani sabah erkenden kalkıp gazete okurum.,Yani sabah erkenden kalkıp her gazete okurum.,∅,her,gazete,quantifiers  
Anlaşılıyor ki kütüphanede roman okudum.,Anlaşılıyor ki kütüphanede çoğu roman okudum.,∅,çoğu,roman,quantifiers  
Anlaşılıyor ki konuklar düğünde fotoğraf çekti.,Anlaşılıyor ki konuklar düğünde her fotoğraf çekti.,∅,her,fotoğraf,quantifiers
Annem sıkıntıdan istifade çanta baktı.,Annem sıkıntıdan istifade çanta baktı.,∅,her,çanta,quantifiers
Ders arasında aileler sınıf gezdi.,Ders arasında aileler her sınıf gezdi.,∅,her,sınıf,quantifiers  
O halde sahilde deniz kabuğu topladık.,O halde sahilde her deniz kabuğu topladık.,∅,her,deniz kabuğu,quantifiers
Yani manavda sebze tarttık.,Yani manavda çoğu sebze tarttık.,∅,çoğu,sebze,quantifiers
Altın günü için esim tatlı yaptı.,Altın günü için esim çoğu tatlı yaptı.,∅,çoğu,tatlı,quantifiers
Anlaşılıyor ki yolda tabela gördük.,Anlaşılıyor ki yolda çoğu tabela gördük.,∅,çoğu,tabela,quantifiers  
Otobüste bilet fren ettiler.,Otobüste her bilet fren ettiler.,∅,her,bilet,quantifiers  
Tiyatroda kişiciler kostüm giydi.,Tiyatroda kişiciler çoğu kostüm giydi.,∅,çoğu,kostüm,quantifiers
Kedim arazide bulursa süt içer.,Kedim arazide bulursa her süt içer.,∅,her,süt,quantifiers  
Anlaşılan kütüphanete raf yerleştirdiler.,Anlaşılan kütüphanete çoğu raf yerleştirdiler.,∅,çoğu,raf,quantifiers
Meydanda heykel gördük.,Meydanda her heykel gördük.,∅,her,heykel,quantifiers  
Sabah turunda kuş gördüm.,Sabah turunda çoğu kuş gördüm.,∅,çoğu,kuş,quantifiers  
Kedim dede bulursa süt içer.,Kedim dede bulursa her süt içer.,∅,her,süt,quantifiers  
Mağazada vitrin düzenlediler.,Mağazada her vitrin düzenlediler.,∅,her,vitrin,quantifiers
Kütüphanede misafir kitap okudu.,Kütüphanede misafir her kitap okudu.,∅,her,kitap,quantifiers
Millet sıkılınca çalma numarasında şarkı atladı.,Millet sıkılınca çalma numarasında çoğu şarkı atladı.,∅,çoğu,şarkı,quantifiers
Sabah masasında zeytin yedik.,Sabah masasında çoğu zeytin yedik.,∅,çoğu,zeytin,quantifiers  
Belli ki kütüphanede belge inceledim.,Belli ki kütüphanede çoğu belge inceledim.,∅,çoğu,belge,quantifiers
Müşteriler evde ayakkabı denedi.,Müşteriler evde her ayakkabı denedi.,∅,her,ayakkabı,quantifiers
Köyde saman taşıdılar.,Köyde çoğu saman taşıdılar.,∅,çoğu,saman,quantifiers  
Anlaşılan bahçıvan çiçek suladı.,Anlaşılan bahçıvan çoğu çiçek suladı.,∅,çoğu,çiçek,quantifiers
Kışın suda yemek pişiririz.,Kışın suda her yemek pişiririz.,∅,her,yemek,quantifiers  
Öğrenciler klinikte deney yaptı.,Öğrenciler klinikte çoğu deney yaptı.,∅,çoğu,deney,quantifiers  
Müşteri onunda kıyafet beğendi.,Müşteri onunda çoğu kıyafet beğendi.,∅,çoğu,kıyafet,quantifiers
Konser sonu poster aldık.,Konser sonu her poster aldık.,∅,her,poster,quantifiers
Hafta noktayı bahçeye çiçek diktik.,Hafta noktayı bahçeye her çiçek diktik.,∅,her,çiçek,quantifiers  
Sınıfta tebeşir kullandık.,Sınıfta her tebeşir kullandık.,∅,her,tebeşir,quantifiers
Şu halde müzede tarihi eser inceledik.,Şu halde müzede çoğu tarihi eser inceledik.,∅,çoğu,eser,quantifiers  
Bahçede çocuklar çiçek topladı.,Bahçede çocuklar her çiçek topladı.,∅,her,çiçek,quantifiers
O halde kamp yaparken çadır kurduk.,O halde kamp yaparken çoğu çadır kurduk.,∅,çoğu,çadır,quantifiers  
Zaten Fransa'da peynir tatmıştır.,Zaten Fransa'da çoğu peynir tatmıştır.,∅,çoğu,peynir,quantifiers
Görünüşe göre kütüphanede roman okudum.,Görünüşe göre kütüphanede çoğu roman okudum.,∅,çoğu,roman,quantifiers  
Görünüşe göre bahçeye salıncak kurduk.,Görünüşe göre bahçeye her salıncak kurduk.,∅,her,salıncak,quantifiers
Konuklar teknende fotoğraf çekti.,Konuklar teknende her fotoğraf çekti.,∅,her,fotoğraf,quantifiers
Anlaşılan yürüyüşte döviz taşıdık.,Anlaşılan yürüyüşte her döviz taşıdık.,∅,her,döviz,quantifiers
Belli ki plajda şemsiye açtık.,Belli ki plajda her şemsiye açtık.,∅,her,şemsiye,quantifiers  
Konser devası poster aldık.,Konser devası her poster aldık.,∅,her,poster,quantifiers
Müşteriler mağazada ayakkabı denedi.,Müşteriler mağazada her ayakkabı denedi.,∅,her,ayakkabı,quantifiers
Öyle görünüyor ki şantiyede vinç gördük.,Öyle görünüyor ki şantiyede çoğu vinç gördük.,∅,çoğu,vinç,quantifiers
Demek ki mutfakta bulaşık yıkadım.,Demek ki mutfakta her bulaşık yıkadım.,∅,her,bulaşık,quantifiers  
Yazın deniz içerinde kitap okurum.,Yazın deniz içerinde çoğu kitap okurum.,∅,çoğu,kitap,quantifiers  
Kedim yerde bulursa süt içer.,Kedim yerde bulursa her süt içer.,∅,her,süt,quantifiers  
Sınıfta mühendis tahta sildi.,Sınıfta mühendis her tahta sildi.,∅,her,tahta,quantifiers
Öğrenciler arazide deney yaptı.,Öğrenciler arazide çoğu deney yaptı.,∅,çoğu,deney,quantifiers  
Anlaşılıyor ki elimizi silerken peçete kullandık.,Anlaşılıyor ki elimizi silerken çoğu peçete kullandık.,∅,çoğu,peçete,quantifiers
Millet sıkılınca çalma sayfasında şarkı atladı.,Millet sıkılınca çalma sayfasında çoğu şarkı atladı.,∅,çoğu,şarkı,quantifiers
Sabah durumunda kuş gördüm.,Sabah durumunda çoğu kuş gördüm.,∅,çoğu,kuş,quantifiers  
Ünlü oyun defilede elbise giydi.,Ünlü oyun defilede çoğu elbise giydi.,∅,çoğu,elbise,quantifiers
Anlaşılan yolculukta radyo dinledik.,Anlaşılan yolculukta her radyo dinledik.,∅,her,radyo,quantifiers  
Yani yol kenarından çiçek topladık.,Yani yol kenarından çoğu çiçek topladık.,∅,çoğu,çiçek,quantifiers  
Konuklar konserinde fotoğraf çekti.,Konuklar konserinde her fotoğraf çekti.,∅,her,fotoğraf,quantifiers
Kütüphanede sözlük aradım.,Kütüphanede her sözlük aradım.,∅,her,sözlük,quantifiers
Şu halde hastanede tahlil yaptırdım.,Şu halde hastanede çoğu tahlil yaptırdım.,∅,çoğu,tahlil,quantifiers  
Markette kasa açtılar.,Markette her kasa açtılar.,∅,her,kasa,quantifiers
O halde gölde sandal kiraladık.,O halde gölde çoğu sandal kiraladık.,∅,çoğu,sandal,quantifiers
Alışveriş merkezinde mağaza gezdik.,Alışveriş merkezinde çoğu mağaza gezdik.,∅,çoğu,mağaza,quantifiers  
Dikkati dağılmadığı surece çalışırken müzik dinler.,Dikkati dağılmadığı surece çalışırken çoğu müzik dinler.,∅,çoğu,müzik,quantifiers
Anlaşılan taşınırken eşya sattılar.,Anlaşılan taşınırken çoğu eşya sattılar.,∅,çoğu,eşya,quantifiers
Ünlü aksesuar defilede elbise giydi.,Ünlü aksesuar defilede çoğu elbise giydi.,∅,çoğu,elbise,quantifiers
O halde hastanede tahlil yaptırdım.,O halde hastanede çoğu tahlil yaptırdım.,∅,çoğu,tahlil,quantifiers  
Belli ki zaten Fransa'da peynir tatmıştır.,Belli ki zaten Fransa'da çoğu peynir tatmıştır.,∅,çoğu,peynir,quantifiers
Yarışmada astronotlar madalya kazandı.,Yarışmada astronotlar her madalya kazandı.,∅,her,madalya,quantifiers  
Gösteride fal numara yaptı.,Gösteride fal her numara yaptı.,∅,her,numara,quantifiers  
Kamp ateşinde şarkı söyledik.,Kamp ateşinde her şarkı söyledik.,∅,her,şarkı,quantifiers  
