good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Birileri pencerenin zilini çaldı.,Kimse pencerenin zilini çaldı.,Birileri,Kimse,çaldı,npi_licensing
Bu sekilde fikrim var.,Bu sekilde hiç fikrim var.,∅,hiç,fikrim var,npi_licensing
Zor hareketlerde ona güven.,Zor hareketlerde ona sakın güven.,∅,sakın,güven,npi_licensing
Görünüşe göre bu planı uygulayabiliriz.,Görünüşe göre bu planı asla uygulayabiliriz.,∅,asla,uygulayabiliriz,npi_licensing
Sahil yerinden gidebilirsiniz.,Sahil yerinden asla gidebilirsiniz.,∅,asla,gidebilirsiniz,npi_licensing
Müdüre olanları anlatınca sorunu çözebildik.,Müdüre olanları anlatınca sorunu hiç çözebildik.,∅,hiç,çözdüm,npi_licensing
Bu arızayı tek başıma çözebilirim.,Bu arızayı tek başıma asla çözebilirim.,∅,asla,çözebilirim,npi_licensing
Avukatla ilgili çıkan haberi yay.,Avukatla ilgili çıkan sakın yay.,∅,sakın,yay,npi_licensing
Birileri camdan bakıyordu.,Kimse camdan bakıyordu.,Birileri,Kimse,bakıyordu,npi_licensing
O halde evden çıkmadan bir şey yiyebilirsin.,O halde evden çıkmadan hiçbir şey yiyebilirsin.,bir şey,hiçbir şey,yiyebilirsin,npi_licensing
Yani birine nereye gittiğini söylemiş.,Yani hiç kimseye nereye gittiğini söylemiş.,Birine,Hiç kimseye,söylemiş,npi_licensing
Mezuniyet evinde konuşma yaptım.,Mezuniyet evinde hiç konuşma yaptım.,∅,hiç,yaptım,npi_licensing
Bir yönetici çalışanların fazla saat yapmamasına karışabilir.,Hiçbir yönetici çalışanların fazla saat yapmamasına karışabilir.,Bir,Hiçbir,karışabilir,npi_licensing
Yani kızıma o masalı daha önce anlatmıştım.,Yani kızıma o masalı daha önce hiç anlatmıştım.,∅,hiç,anlatmıştım,npi_licensing
Bir misafirimiz kapuska servis istedi.,Hiçbir misafirimiz kapuska servis istedi.,Bir,Hiçbir,istedi,npi_licensing
Tren istasyonunda polis gördü.,Tren istasyonunda hiç polis gördü.,∅,hiç,gördü,npi_licensing
Palyaçonun ayaklarına çocuk güldü.,Palyaçonun ayaklarına hiçbir çocuk güldü.,∅,hiçbir,güldü,npi_licensing
Bir kasiyer sipariş aldı.,Hiçbir kasiyer sipariş aldı.,Bir,Hiçbir,aldı,npi_licensing
Alt dönemden birine kabul verdim.,Alt dönemden hiç kimseye kabul verdim.,birine,hiç kimseye,verdim,npi_licensing
Anlaşılıyor ki bu konuda fikrim var.,Anlaşılıyor ki bu konuda hiç fikrim var.,∅,hiç,fikrim var,npi_licensing
Bu takvimi uygulayabiliriz.,Bu takvimi asla uygulayabiliriz.,∅,asla,uygulayabiliriz,npi_licensing
Bu makalenin romanlarını okudum.,Bu makalenin romanlarını hiç okudum.,∅,hiç,okudum,npi_licensing
Dün biri geldi.,Dün kimse geldi.,biri,kimse,geldi,npi_licensing
Acil zarardım hattını bu gibi durumlarda arayabilirsin.,Acil zarardım hattını bu gibi durumlarda asla arayabilirsin,∅,asla,ara,npi_licensing
Demek ki aslında çocukluğuma dair bir şey hatırlıyorum.,Demek ki aslında çocukluğuma dair hiçbir şey hatırlıyorum.,bir şey,hiçbir şey,hatırlıyorum,npi_licensing
O halde buraya gelebilirsin.,O halde buraya asla gelebilirsin.,∅,asla,gelebilirsin,npi_licensing
O dosyayı bilgisayarından sil.,O dosyayı bilgisayarından sakın sil.,∅,sakın,sil,npi_licensing
Bu gece bir aktrisçi performans sergiledi.,Bu gece hiçbir aktrisçi performans sergiledi.,bir,hiçbir,sergiledi,npi_licensing
Anneleri o çocukla görüşmelerine izin verir.,Anneleri o çocukla görüşmelerine asla izin verir.,∅,asla,verir,npi_licensing
Demek ki yüzüklerin Efendisi serisini okumuş.,Demek ki yüzüklerin Efendisi serisini hiç okumuş.,∅,hiç,okumuş,npi_licensing
Doğum yaptıktan sonra yolcu geldi.,Doğum yaptıktan sonra hiçbir yolcu geldi.,∅,hiçbir,geldi,npi_licensing
Personal evine girebilirsin.,Personal evine asla girebilirsin.,∅,asla,girebilirsin,npi_licensing
Birine nereye gittiğini söylemiş.,Hiç kimseye nereye gittiğini söylemiş.,Birine,Hiç kimseye,söylemiş,npi_licensing
Müdüre olanları anlatınca durumu çözebildik.,Müdüre olanları anlatınca durumu hiç çözebildik.,∅,hiç,çözdüm,npi_licensing
Yıl dönümümüzde hediye aldım.,Yıl dönümümüzde hiç hediye aldım.,∅,hiç,aldım,npi_licensing
Bana öğrettiği oyu söylebildim.,Bana öğrettiği hiçbir oyu söylebildim.,∅,hiçbir,söylebildim,npi_licensing
Anlaşılıyor ki benden ne istediğini anladım.,Anlaşılıyor ki benden ne istediğini hiç anladım.,∅,hiç,anladım,npi_licensing
Bu projeyi uygulayabiliriz.,Bu projeyi asla uygulayabiliriz.,∅,asla,uygulayabiliriz,npi_licensing
Birileri yerden bakıyordu.,Kimse yerden bakıyordu.,Birileri,Kimse,bakıyordu,npi_licensing
Hocanın anlattığı yeni soruyu öğrenciler anladı.,Hocanın anlattığı yeni soruyu öğrenciler hiç anladı.,∅,hiç,anladı,npi_licensing
Bu filmi okudum.,Bu filmi hiç okudum.,∅,hiç,okudum,npi_licensing
Onunla konuşabilirsin.,Onunla asla konuşabilirsin.,∅,asla,konuşabilirsin,npi_licensing
Acı içindeki adama hemşire baktı.,Acı içindeki adama hiçbir hemşire baktı.,∅,hiçbir,baktı,npi_licensing
İş teklifini kabul edebilirim.,İş teklifini asla kabul edebilirim.,∅,asla,edebilirim,npi_licensing
Apartmanda hareket duyuyorum.,Apartmanda hiç hareket duyuyorum.,∅,hiç,duyuyorum,npi_licensing
Bu gece bir sanatçı performans sergiledi.,Bu gece hiçbir sanatçı performans sergiledi.,bir,hiçbir,sergiledi,npi_licensing
Fransa'da yaşadığı sırada sergileri gezmiş.,Fransa'da yaşadığı sırada sergileri hiç gezmiş.,∅,hiç,gezmiş,npi_licensing
Personal yanına girebilirsin.,Personal yanına asla girebilirsin.,∅,asla,girebilirsin,npi_licensing
Daha önce  bahsettiği toplantıya katıldım.,Daha önce  bahsettiği hiçbir toplantıya katıldım.,∅,hiçbir,katıldım,npi_licensing
İş niyetini kabul edebilirim.,İş niyetini asla kabul edebilirim.,∅,asla,edebilirim,npi_licensing
Birileri evde sarı olmadığını fark etmiş.,Kimse evde sarı olmadığını fark etmiş.,Birileri,Kimse,fark etmiş,npi_licensing
Yıl dönümümüzde promosyon aldım.,Yıl dönümümüzde hiç promosyon aldım.,∅,hiç,aldım,npi_licensing
Zor günlerde ona güven.,Zor günlerde ona sakın güven.,∅,sakın,güven,npi_licensing
Ay devana param kaldı.,Ay devana hiç param kaldı.,∅,hiç,kaldı,npi_licensing
Yılbaşı oyununda birine hediye aldım.,Yılbaşı oyununda hiç kimseye hediye aldım.,Birine,Hiç kimseye,aldım,npi_licensing
Daha önce  bahsettiği konferansa katıldım.,Daha önce  bahsettiği hiçbir konferansa katıldım.,∅,hiçbir,katıldım,npi_licensing
Şu halde dün biri geldi.,Şu halde dün kimse geldi.,biri,kimse,geldi,npi_licensing
Yani i̇ş teklifini kabul edebilirim.,Yani i̇ş teklifini asla kabul edebilirim.,∅,asla,edebilirim,npi_licensing
Portekiz'de yaşarken yerel yemekleri tatmışlar.,Portekiz'de yaşarken yerel yemekleri hiç tatmışlar.,∅,hiç,tatmışlar,npi_licensing
Görünüşe göre birine nereye gittiğini söylemiş.,Görünüşe göre hiç kimseye nereye gittiğini söylemiş.,Birine,Hiç kimseye,söylemiş,npi_licensing
Demek ki birine nereye gittiğini söylemiş.,Demek ki hiç kimseye nereye gittiğini söylemiş.,Birine,Hiç kimseye,söylemiş,npi_licensing
Olaylar üzerine sanatçı öğrencilere destek olduğunu söyledi.,Olaylar üzerine hiçbir sanatçı öğrencilere destek olduğunu söyledi.,∅,hiçbir,söyledi,npi_licensing
Bu oyu okudum.,Bu oyu hiç okudum.,∅,hiç,okudum,npi_licensing
Sahil elinden gidebilirsiniz.,Sahil elinden asla gidebilirsiniz.,∅,asla,gidebilirsiniz,npi_licensing
Annem tatil dışına daha önce çıkmıştı.,Annem tatil dışına daha önce hiç çıkmıştı.,∅,hiç,çıkmıştı,npi_licensing
Kardeşim bu oyu daha önce duymuş.,Kardeşim bu oyu daha önce hiç duymuş.,∅,hiç,duymuş,npi_licensing
Onu yatakta izlemişler.,Onu yatakta hiç izlememişler.,∅,hiç,izlememişler,npi_licensing
Biri anahtarı çaldı.,Kimse anahtarı çaldı.,Biri,Kimse,çaldı,npi_licensing
Kardeşim bu farkı daha önce duymuş.,Kardeşim bu farkı daha önce hiç duymuş.,∅,hiç,duymuş,npi_licensing
İhtiyaç suyu için şoför durdu.,İhtiyaç suyu için şoför hiç durdu.,∅,hiç,durdu,npi_licensing
Benim kameramla oynayabilirsin.,Benim kameramla asla oynayabilirsin.,∅,asla,oynayabilirsin,npi_licensing
Fırındaki kurabiyeleri ye.,Fırındaki kurabiyeleri sakın ye.,∅,sakın,ye,npi_licensing
Bu programı uygulayabiliriz.,Bu programı asla uygulayabiliriz.,∅,asla,uygulayabiliriz,npi_licensing
Anlaşılan yüzüklerin Efendisi serisini okumuş.,Anlaşılan yüzüklerin Efendisi serisini hiç okumuş.,∅,hiç,okumuş,npi_licensing
Onu kişiye davet edebiliriz.,Onu kişiye asla davet edebiliriz.,∅,asla,edebiliriz,npi_licensing
Gönderdiği alkollerden yiyebilirsin.,Gönderdiği alkollerden asla yiyebilirsin.,∅,asla,yiyebilirsin,npi_licensing
Benim bilgisayarımla oynayabilirsin.,Benim bilgisayarımla asla oynayabilirsin.,∅,asla,oynayabilirsin,npi_licensing
Bir asistan hastayı muayene etti.,Hiçbir asistan hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
O halde birine nereye gittiğini söylemiş.,O halde hiç kimseye nereye gittiğini söylemiş.,Birine,Hiç kimseye,söylemiş,npi_licensing
Sahil evinden gidebilirsiniz.,Sahil evinden asla gidebilirsiniz.,∅,asla,gidebilirsiniz,npi_licensing
Mezuniyet töreninde konuşma yaptım.,Mezuniyet töreninde hiç konuşma yaptım.,∅,hiç,yaptım,npi_licensing
O halde kırmızı düğmeye bas.,O halde kırmızı düğmeye sakın bas.,∅,sakın,bas,npi_licensing
Yani buraya kadar yürüdüm.,Yani buraya kadar hiç yürüdüm.,∅,hiç,yürüdüm,npi_licensing
Anlaşılan aslında çocukluğuma dair bir şey hatırlıyorum.,Anlaşılan aslında çocukluğuma dair hiçbir şey hatırlıyorum.,bir şey,hiçbir şey,hatırlıyorum,npi_licensing
Bir öğrenci öğretmenler banyosuna gidip soru sordu.,Hiçbir öğrenci öğretmenler banyosuna gidip soru sordu.,Bir,Hiçbir,sordu,npi_licensing
Alt dönemden birine tavsiye verdim.,Alt dönemden hiç kimseye tavsiye verdim.,birine,hiç kimseye,verdim,npi_licensing
Bana yalanı söyle.,Bana sakın yalanı söyle.,∅,sakın,söyle,npi_licensing
Doğum yılını kutlayabileceğimiz bir yer biliyorum.,Doğum yılını kutlayabileceğimiz hiçbir yer biliyorum.,bir,hiçbir,biliyorum,npi_licensing
Anlaşılıyor ki bu yemeği daha önce yemiştim.,Anlaşılıyor ki bu yemeği daha önce hiç yemiştim.,∅,hiç,yemiştim,npi_licensing
Bir hekim hastayı muayene etti.,Hiçbir hekim hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
Kalabalığın önünde klibi söyledim.,Kalabalığın önünde hiç klibi söyledim.,∅,hiç,söyledim,npi_licensing
Bana anahtarları arabada unuttuğunu söyle.,Bana sakın anahtarları arabada unuttuğunu söyle.,∅,sakın,söyle,npi_licensing
Acil tehlikeydim hattını bu gibi durumlarda arayabilirsin.,Acil tehlikeydim hattını bu gibi durumlarda asla arayabilirsin,∅,asla,ara,npi_licensing
Görünüşe göre seni dün biri aradı.,Görünüşe göre seni dün hiç kimse aradı.,biri,hiç kimse,aradı,npi_licensing
Yüzüklerin Efendisi filmini okumuş.,Yüzüklerin Efendisi filmini hiç okumuş.,∅,hiç,okumuş,npi_licensing
Apartmanda müzik duyuyorum.,Apartmanda hiç müzik duyuyorum.,∅,hiç,duyuyorum,npi_licensing
Toplantıda biri kabul etti.,Toplantıda kimse kabul etti.,biri,kimse,etti,npi_licensing
Müdür yıllık yetkiyi onayladı.,Müdür hiçbir yıllık yetkiyi onayladı.,∅,hiçbir,onayladı,npi_licensing
Babam böyle bir şiddet yaşamıştı.,Babam böyle bir şiddet hiç yaşamıştı.,∅,hiç,yaşamıştı,npi_licensing
Bu tableti kullanabilir.,Bu tableti asla kullanabilir.,∅,asla,kullanabilir,npi_licensing
Apartmanda şiddet duyuyorum.,Apartmanda hiç şiddet duyuyorum.,∅,hiç,duyuyorum,npi_licensing
Bana olay getirdi.,Bana hiç olay getirdi.,∅,hiç,getirdi,npi_licensing
Bu alerjiyi kullanabilir.,Bu alerjiyi asla kullanabilir.,∅,asla,kullanabilir,npi_licensing
Bu yazarın makalelerini okudum.,Bu yazarın makalelerini hiç okudum.,∅,hiç,okudum,npi_licensing
Tren evinde polis gördü.,Tren evinde hiç polis gördü.,∅,hiç,gördü,npi_licensing
Bir kap sipariş aldı.,Hiçbir kap sipariş aldı.,Bir,Hiçbir,aldı,npi_licensing
O halde arkadaşlarımdan biri yardım etti.,O halde arkadaşlarımdan kimse yardım etti.,biri,kimse,yardım etti,npi_licensing
Bu senaryoyu okudum.,Bu senaryoyu hiç okudum.,∅,hiç,okudum,npi_licensing
Bir polis olaya darbe etti.,Hiçbir polis olaya darbe etti.,Bir,Hiçbir,etti,npi_licensing
Mezuniyet etkininde konuşma yaptım.,Mezuniyet etkininde hiç konuşma yaptım.,∅,hiç,yaptım,npi_licensing
Müdür yıllık imtiyazı onayladı.,Müdür hiçbir yıllık imtiyazı onayladı.,∅,hiçbir,onayladı,npi_licensing
Kalabalığın dışında şarkı söyledim.,Kalabalığın dışında hiç şarkı söyledim.,∅,hiç,söyledim,npi_licensing
Bir müdür işçilere cezanın verdi.,Hiçbir müdür işçilere cezanın verdi.,Bir,Hiçbir,verdi,npi_licensing
O filmi izlemiştik.,O filmi hiç O filmi izlemiştik.,∅,hiç,izlemiştik,npi_licensing
Bu konuda fikrim var.,Bu konuda hiç fikrim var.,∅,hiç,fikrim var,npi_licensing
Bu yazarın anılarını okudum.,Bu yazarın anılarını hiç okudum.,∅,hiç,okudum,npi_licensing
Yani kırmızı düğmeye bas.,Yani kırmızı düğmeye sakın bas.,∅,sakın,bas,npi_licensing
Görünüşe göre benden ne istediğini anladım.,Görünüşe göre benden ne istediğini hiç anladım.,∅,hiç,anladım,npi_licensing
Bir şarkıcı resital çıkışında imza verdi.,Hiçbir şarkıcı resital çıkışında imza verdi.,Bir,Hiçbir,verdi,npi_licensing
Tren istasyonunda polis gördü.,Tren istasyonunda hiç polis gördü.,∅,hiç,gördü,npi_licensing
Balıkçıda denediğim balığı beğendim.,Balıkçıda denediğim hiçbir balığı beğendim.,∅,hiçbir,beğendim,npi_licensing
Bu projeyi bir yerde gördüm.,Bu projeyi hiçbir yerde gördüm.,bir,hiçbir,gördüm,npi_licensing
Annem bu yolu daha önce kullanmış.,Annem bu yolu daha önce hiç kullanmış.,∅,hiç,kullanmış,npi_licensing
Balıkçıda denediğim mezeyi beğendim.,Balıkçıda denediğim hiçbir mezeyi beğendim.,∅,hiçbir,beğendim,npi_licensing
O seyi izlemiştik.,O seyi hiç O filmi izlemiştik.,∅,hiç,izlemiştik,npi_licensing
Personal salonuna girebilirsin.,Personal salonuna asla girebilirsin.,∅,asla,girebilirsin,npi_licensing
Doğum yaptıktan sonra misafir geldi.,Doğum yaptıktan sonra hiçbir misafir geldi.,∅,hiçbir,geldi,npi_licensing
Birileri evde yumurta olmadığını fark etmiş.,Kimse evde yumurta olmadığını fark etmiş.,Birileri,Kimse,fark etmiş,npi_licensing
Kalabalığın önünde şarkı söyledim.,Kalabalığın önünde hiç şarkı söyledim.,∅,hiç,söyledim,npi_licensing
Biri zili çaldı.,Kimse zili çaldı.,Biri,Kimse,çaldı,npi_licensing
Bu nedeni tek başıma çözebilirim.,Bu nedeni tek başıma asla çözebilirim.,∅,asla,çözebilirim,npi_licensing
O halde parkta bir çocuk ağlıyordu.,O halde parkta hiçbir çocuk ağlıyordu.,bir,hiçbir,ağlıyordu,npi_licensing
Bana tersi söyle.,Bana sakın tersi söyle.,∅,sakın,söyle,npi_licensing
Doğum yaptıktan sonra misafir geldi.,Doğum yaptıktan sonra hiçbir misafir geldi.,∅,hiçbir,geldi,npi_licensing
Sana neyin iyi geleceğini ecza bilir.,Sana neyin iyi geleceğini hiçbir ecza bilir.,∅,hiçbir,bilir,npi_licensing
Fransa'da yaşadığı sırada sarayları gezmiş.,Fransa'da yaşadığı sırada sarayları hiç gezmiş.,∅,hiç,gezmiş,npi_licensing
Sana neyin iyi geleceğini psikiyatrist bilir.,Sana neyin iyi geleceğini hiçbir psikiyatrist bilir.,∅,hiçbir,bilir,npi_licensing
Bu tatbikatı uygulayabiliriz.,Bu tatbikatı asla uygulayabiliriz.,∅,asla,uygulayabiliriz,npi_licensing
Bana bilgi getirdi.,Bana hiç bilgi getirdi.,∅,hiç,getirdi,npi_licensing
Biri kapıyı çaldı.,Kimse kapıyı çaldı.,Biri,Kimse,çaldı,npi_licensing
Benim konsolumla oynayabilirsin.,Benim konsolumla asla oynayabilirsin.,∅,asla,oynayabilirsin,npi_licensing
Personal banyosuna girebilirsin.,Personal banyosuna asla girebilirsin.,∅,asla,girebilirsin,npi_licensing
Belli ki birine nereye gittiğini söylemiş.,Belli ki hiç kimseye nereye gittiğini söylemiş.,Birine,Hiç kimseye,söylemiş,npi_licensing
Bir müdür işçilere talebin verdi.,Hiçbir müdür işçilere talebin verdi.,Bir,Hiçbir,verdi,npi_licensing
Birileri balkondan bakıyordu.,Kimse balkondan bakıyordu.,Birileri,Kimse,bakıyordu,npi_licensing
İhtiyaç molası için şoför durdu.,İhtiyaç molası için şoför hiç durdu.,∅,hiç,durdu,npi_licensing
O halde sınavla ilgili soru sordum.,O halde sınavla ilgili hiç soru sordum.,∅,hiç,sordum,npi_licensing
Bana yorum getirdi.,Bana hiç yorum getirdi.,∅,hiç,getirdi,npi_licensing
Onu radyoda izlemişler.,Onu radyoda hiç izlememişler.,∅,hiç,izlememişler,npi_licensing
Aslında çocukluğuma dair bir şey hatırlıyorum.,Aslında çocukluğuma dair hiçbir şey hatırlıyorum.,bir şey,hiçbir şey,hatırlıyorum,npi_licensing
Fransa'da yaşadığı sırada koleksiyonları gezmiş.,Fransa'da yaşadığı sırada koleksiyonları hiç gezmiş.,∅,hiç,gezmiş,npi_licensing
Hocanın anlattığı yeni bilgiyi öğrenciler anladı.,Hocanın anlattığı yeni bilgiyi öğrenciler hiç anladı.,∅,hiç,anladı,npi_licensing
Gönderdiği yemeklerden yiyebilirsin.,Gönderdiği yemeklerden asla yiyebilirsin.,∅,asla,yiyebilirsin,npi_licensing
Annem bu altyapıyı daha önce kullanmış.,Annem bu altyapıyı daha önce hiç kullanmış.,∅,hiç,kullanmış,npi_licensing
Anneleri o çocukla görüşmelerine istisnanın verir.,Anneleri o çocukla görüşmelerine asla istisnanın verir.,∅,asla,verir,npi_licensing
Bir doktor hastayı muayene etti.,Hiçbir doktor hastayı muayene etti.,Bir,Hiçbir,etti,npi_licensing
Annem abd dışına daha önce çıkmıştı.,Annem abd dışına daha önce hiç çıkmıştı.,∅,hiç,çıkmıştı,npi_licensing
Bana masalı söyle.,Bana sakın masalı söyle.,∅,sakın,söyle,npi_licensing
Otobüste biri giysini unutmuş.,Otobüste kimse giysini unutmuş.,biri,kimse,unutmuş,npi_licensing
Daha önce  bahsettiği panele katıldım.,Daha önce  bahsettiği hiçbir panele katıldım.,∅,hiçbir,katıldım,npi_licensing
Kızıma o diziyi daha önce anlatmıştım.,Kızıma o diziyi daha önce hiç anlatmıştım.,∅,hiç,anlatmıştım,npi_licensing
Anlaşılıyor ki kavgadan sonra onunla konuşmuş.,Anlaşılıyor ki kavgadan sonra onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
Daha önce  bahsettiği seminere katıldım.,Daha önce  bahsettiği hiçbir seminere katıldım.,∅,hiçbir,katıldım,npi_licensing
Anlaşılıyor ki o konuda anlaşabiliriz.,Anlaşılıyor ki o konuda asla anlaşabiliriz.,∅,asla,anlaşabiliriz,npi_licensing
Otobüste biri altını unutmuş.,Otobüste kimse altını unutmuş.,biri,kimse,unutmuş,npi_licensing
O pozisyonda anlaşabiliriz.,O pozisyonda asla anlaşabiliriz.,∅,asla,anlaşabiliriz,npi_licensing
Bu gece bir yapımcı performans sergiledi.,Bu gece hiçbir yapımcı performans sergiledi.,bir,hiçbir,sergiledi,npi_licensing
Bir yönetici çalışanların fazla mesai yapmamasına karışabilir.,Hiçbir yönetici çalışanların fazla mesai yapmamasına karışabilir.,Bir,Hiçbir,karışabilir,npi_licensing
Bu vitamini kullanabilir.,Bu vitamini asla kullanabilir.,∅,asla,kullanabilir,npi_licensing
Kızıma o masalı daha önce anlatmıştım.,Kızıma o masalı daha önce hiç anlatmıştım.,∅,hiç,anlatmıştım,npi_licensing
Bu kerameti ona söyleyebilirsin.,Bu kerameti ona asla söyleyebilirsin.,∅,asla,söyleyebilirsin,npi_licensing
Doğum yaptıktan sonra evsahibi geldi.,Doğum yaptıktan sonra hiçbir evsahibi geldi.,∅,hiçbir,geldi,npi_licensing
Geç kalan tren yolcuyu bekliyor.,Geç kalan tren yolcuyu hiç bekliyor.,∅,hiç,bekliyor,npi_licensing
Bu saati daha önce yemiştim.,Bu saati daha önce hiç yemiştim.,∅,hiç,yemiştim,npi_licensing
Babam böyle bir olay yaşamıştı.,Babam böyle bir olay hiç yaşamıştı.,∅,hiç,yaşamıştı,npi_licensing
Öyle görünüyor ki mahallede bir ev satılıktı.,Öyle görünüyor ki mahallede hiçbir ev satılıktı.,bir,hiçbir,satılıktı,npi_licensing
Acı içindeki adama doktor baktı.,Acı içindeki adama hiçbir doktor baktı.,∅,hiçbir,baktı,npi_licensing
Öyle görünüyor ki balıkçıda denediğim mezeyi beğendim.,Öyle görünüyor ki balıkçıda denediğim hiçbir mezeyi beğendim.,∅,hiçbir,beğendim,npi_licensing
Portekiz'de yaşarken yerel sosları tatmışlar.,Portekiz'de yaşarken yerel sosları hiç tatmışlar.,∅,hiç,tatmışlar,npi_licensing
Yılbaşı yayınında birine hediye aldım.,Yılbaşı yayınında hiç kimseye hediye aldım.,Birine,Hiç kimseye,aldım,npi_licensing
Bana öğrettiği maniyi söylebildim.,Bana öğrettiği hiçbir maniyi söylebildim.,∅,hiçbir,söylebildim,npi_licensing
Birileri evde sut olmadığını fark etmiş.,Kimse evde sut olmadığını fark etmiş.,Birileri,Kimse,fark etmiş,npi_licensing
Bana anahtarları sokakta unuttuğunu söyle.,Bana sakın anahtarları sokakta unuttuğunu söyle.,∅,sakın,söyle,npi_licensing
Anlaşılan buradan ayrıl.,Anlaşılan buradan sakın ayrıl.,∅,sakın,ayrıl,npi_licensing
Şu halde evden çıkmadan bir şey yiyebilirsin.,Şu halde evden çıkmadan hiçbir şey yiyebilirsin.,bir şey,hiçbir şey,yiyebilirsin,npi_licensing
O oyu izlemiştik.,O oyu hiç O filmi izlemiştik.,∅,hiç,izlemiştik,npi_licensing
Palyaçonun kıyafetlerine çocuk güldü.,Palyaçonun kıyafetlerine hiçbir çocuk güldü.,∅,hiçbir,güldü,npi_licensing
Geç kalan kamyonet yolcuyu bekliyor.,Geç kalan kamyonet yolcuyu hiç bekliyor.,∅,hiç,bekliyor,npi_licensing
Onu aileye davet edebiliriz.,Onu aileye asla davet edebiliriz.,∅,asla,edebiliriz,npi_licensing
O videoyu izlemiştik.,O videoyu hiç O filmi izlemiştik.,∅,hiç,izlemiştik,npi_licensing
Portekiz'de yaşarken yerel numaraları tatmışlar.,Portekiz'de yaşarken yerel numaraları hiç tatmışlar.,∅,hiç,tatmışlar,npi_licensing
Şartları düşününce bu zararı alabiliriz.,Şartları düşününce bu zararı asla alabiliriz.,∅,asla,alabiliriz,npi_licensing
Birine önemli bir numaramı verdim.,Hiç kimseye önemli bir numaramı verdim.,Birine,Hiç kimseye,verdim,npi_licensing
Gönderdiği ortamlardan yiyebilirsin.,Gönderdiği ortamlardan asla yiyebilirsin.,∅,asla,yiyebilirsin,npi_licensing
Bana ses getirdi.,Bana hiç ses getirdi.,∅,hiç,getirdi,npi_licensing
Bu sıkıntıyı tek başıma çözebilirim.,Bu sıkıntıyı tek başıma asla çözebilirim.,∅,asla,çözebilirim,npi_licensing
Aslında babama dair bir şey hatırlıyorum.,Aslında babama dair hiçbir şey hatırlıyorum.,bir şey,hiçbir şey,hatırlıyorum,npi_licensing
Biri pencereyi çaldı.,Kimse pencereyi çaldı.,Biri,Kimse,çaldı,npi_licensing
Biri duvara top atmış.,Kimse duvara top atmış.,Biri,Kimse,atmış,npi_licensing
Palyaçonun kaslarına çocuk güldü.,Palyaçonun kaslarına hiçbir çocuk güldü.,∅,hiçbir,güldü,npi_licensing
Öyle görünüyor ki sahil yolundan gidebilirsiniz.,Öyle görünüyor ki sahil yolundan asla gidebilirsiniz.,∅,asla,gidebilirsiniz,npi_licensing
Portekiz'de yaşarken yerel fiyatları tatmışlar.,Portekiz'de yaşarken yerel fiyatları hiç tatmışlar.,∅,hiç,tatmışlar,npi_licensing
Annem eğitim dışına daha önce çıkmıştı.,Annem eğitim dışına daha önce hiç çıkmıştı.,∅,hiç,çıkmıştı,npi_licensing
Buradan ayrıl.,Buradan sakın ayrıl.,∅,sakın,ayrıl,npi_licensing
Zor mevsimlerde ona güven.,Zor mevsimlerde ona sakın güven.,∅,sakın,güven,npi_licensing
Bu yazarın romanlarını okudum.,Bu yazarın romanlarını hiç okudum.,∅,hiç,okudum,npi_licensing
Hocanın anlattığı yeni konuyu çocuklar anladı.,Hocanın anlattığı yeni konuyu çocuklar hiç anladı.,∅,hiç,anladı,npi_licensing
Bir misafirimiz kapuska alkol istedi.,Hiçbir misafirimiz kapuska alkol istedi.,Bir,Hiçbir,istedi,npi_licensing
Bir öğrenci öğretmenler dairesine gidip soru sordu.,Hiçbir öğrenci öğretmenler dairesine gidip soru sordu.,Bir,Hiçbir,sordu,npi_licensing
Belli ki i̇ş teklifini kabul edebilirim.,Belli ki i̇ş teklifini asla kabul edebilirim.,∅,asla,edebilirim,npi_licensing
O halde kavgadan sonra onunla konuşmuş.,O halde kavgadan sonra onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
Bu telefonu açabilirsin.,Bu telefonu asla açabilirsin.,∅,asla,açabilirsin,npi_licensing
Şu halde buradan ayrıl.,Şu halde buradan sakın ayrıl.,∅,sakın,ayrıl,npi_licensing
O halde bu kapıyı açabilirsin.,O halde bu kapıyı asla açabilirsin.,∅,asla,açabilirsin,npi_licensing
Bir öğrenci öğretmenler odasına gidip soru sordu.,Hiçbir öğrenci öğretmenler odasına gidip soru sordu.,Bir,Hiçbir,sordu,npi_licensing
Kavgadan sonra onunla konuşmuş.,Kavgadan sonra onunla hiç konuşmuş.,∅,hiç,konuşmuş,npi_licensing
Belli ki bu planı uygulayabiliriz.,Belli ki bu planı asla uygulayabiliriz.,∅,asla,uygulayabiliriz,npi_licensing
Tren yakınında polis gördü.,Tren yakınında hiç polis gördü.,∅,hiç,gördü,npi_licensing
Yani parkta bir çocuk ağlıyordu.,Yani parkta hiçbir çocuk ağlıyordu.,bir,hiçbir,ağlıyordu,npi_licensing
Tren ofisinde polis gördü.,Tren ofisinde hiç polis gördü.,∅,hiç,gördü,npi_licensing
