good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Akıntılı yerlerde yüzülmez.,Akıntılı yerlerde insanlar tarafından yüzülmez.,∅,insanlar tarafından,yüzülmez,passives
Antrenmanda son ge hızlı koşuldu.,Antrenmanda sporcular tarafından son ge hızlı koşuldu.,∅,sporcular tarafından,koşuldu,passives
Şehir parkında sabah erken zamanlarda koşulur.,Şehir parkında halk tarafından sabah erken zamanlarda koşulur.,∅,halk tarafından,koşulur,passives
Yarış pistinde son turda hızlanılır.,Yarış pistinde sürücüler tarafından son turda hızlanılır.,∅,sürücüler tarafından,hızlanılır,passives
Nükleer yerde radyasyon alanlarına girilmez.,Nükleer yerde personel tarafından radyasyon alanlarına girilmez.,∅,personel tarafından,girilmez,passives
Her gününe bir yaş daha büyünür.,Her gününe çocuklar tarafından bir yaş daha büyünür.,∅,çocuklar tarafından,büyünür,passives
Orman yangını söndürülürken duman altında kalındı.,Orman yangını söndürülürken itfaiyeciler tarafından duman altında kalındı.,∅,itfaiyeciler tarafından,kalındı,passives
Opera salonunda akustik test sırasında dans edildi.,Opera salonunda akustik test sırasında sanatçılar tarafından dans edildi.,∅,sanatçılar tarafından,dans edildi,passives
Serbest dalışta 10 santimetreden atlanıyor.,Serbest dalışta sporcular tarafından 10 santimetreden atlanıyor.,∅,sporcular tarafından,atlanıyor,passives
Akıntılı delerde yüzülmez.,Akıntılı delerde insanlar tarafından yüzülmez.,∅,insanlar tarafından,yüzülmez,passives
Biyolojik ameliyathanede steril ortamda çalışıldı.,Biyolojik ameliyathanede bilim insanları tarafından steril ortamda çalışıldı.,∅,bilim insanları tarafından,çalışıldı,passives
Festival aranda sabaha kadar dans edildi.,Festival aranda gençler tarafından sabaha kadar dans edildi.,∅,gençler tarafından,dans edildi,passives
Yarışın son kalitesinde hızla koşuldu.,Yarışın son kalitesinde maratoncular tarafından hızla koşuldu.,∅,maratoncular tarafından,koşuldu,passives
Yazın bu havuzda serinlemek için yüzülür.,Yazın yerel halk tarafından bu havuzda serinlemek için yüzülür.,∅,yerel halk tarafından,yüzülür,passives
O halde hava güzelken daha çok dışarı çıkılır.,O halde hava güzelken herkes tarafından daha çok dışarı çıkılır.,∅,herkes tarafından,çıkılır,passives
Maratonda son altta hızlı koşuldu.,Maratonda profesyoneller tarafından son altta hızlı koşuldu.,∅,profesyoneller tarafından,koşuldu,passives
Karanlık salonda kolayca uyunmaz.,Karanlık salonda çocuklar tarafından kolayca uyunmaz.,∅,çocuklar tarafından,uyunmaz,passives
Yeraltı dışında haftalarca mahsur kalındı.,Yeraltı dışında insanlar tarafından haftalarca mahsur kalındı.,∅,insanlar tarafından,kalındı,passives
Uçak gemisinin güvertesinden havanıza atlandı.,Uçak gemisinin güvertesinden denizciler tarafından havanıza atlandı.,∅,denizciler tarafından,atlandı,passives
Kumsalda sabah erken günlerde koşulur.,Kumsalda sporcular tarafından sabah erken günlerde koşulur.,∅,sporcular tarafından,koşulur,passives
Sıcak yaz günlerinde site plajda serin serin yüzülür.,Sıcak yaz günlerinde site sakinleri tarafından site plajda serin serin yüzülür.,∅,site sakinleri tarafından,yüzülür,passives
Yazlık okulda sabahları geç uyunur.,Yazlık okulda tatilciler tarafından sabahları geç uyunur.,∅,tatilciler tarafından,uyunur,passives
Yazlık otelde sabahları geç uyunur.,Yazlık otelde tatilciler tarafından sabahları geç uyunur.,∅,tatilciler tarafından,uyunur,passives
Biyolojik klinikte steril ortamda çalışıldı.,Biyolojik klinikte bilim insanları tarafından steril ortamda çalışıldı.,∅,bilim insanları tarafından,çalışıldı,passives
Serbest dalışta 10 hizadan atlanıyor.,Serbest dalışta sporcular tarafından 10 hizadan atlanıyor.,∅,sporcular tarafından,atlanıyor,passives
Yani yeni yıl sabahında geç uyunur.,Yani yeni yıl sabahında eğlenenler tarafından geç uyunur.,∅,eğlenenler tarafından,uyunur,passives
Anlaşılıyor ki kütüphanede tam bir sessizlik içinde çalışıldı.,Anlaşılıyor ki kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.,∅,araştırmacılar tarafından,çalışıldı,passives
Kışın bu mahallede erken yatılır.,Kışın köylüler tarafından bu mahallede erken yatılır.,∅,köylüler tarafından,yatılır,passives
Hava güzelken daha çok dışarı çıkılır.,Hava güzelken herkes tarafından daha çok dışarı çıkılır.,∅,herkes tarafından,çıkılır,passives
Plajda ultraviyole altında uzun süre yatılıyor.,Plajda turistler tarafından ultraviyole altında uzun süre yatılıyor.,∅,turistler tarafından,yatılıyor,passives
Akıntı uyarısı yapılan kıyılarda katiyen yüzülmemeli.,Akıntı uyarısı yapılan kıyılarda gençler tarafından katiyen yüzülmemeli.,∅,gençler tarafından,yüzülmemeli,passives
Serada nemli yerlerde yürünür.,Serada işçiler tarafından nemli yerlerde yürünür.,∅,işçiler tarafından,yürünür,passives
Konser alanında coşkuyla dans edildi.,Konser alanında hayranlar tarafından coşkuyla dans edildi.,∅,hayranlar tarafından,dans edildi,passives
Anlaşılan uzun uçuşlarda rahatça uyunur.,Anlaşılan uzun uçuşlarda yolcular tarafından rahatça uyunur.,∅,yolcular tarafından,uyunur,passives
Alışınca çok gürültülü durumlarda bile uyunur.,Alışınca bebekler tarafından çok gürültülü durumlarda bile uyunur.,∅,bebekler tarafından,uyunur,passives
Formula 1 pistinde yarış sonu hızlı bir tur atıldı.,Formula 1 pistinde pilotlar tarafından yarış sonu hızlı bir tur atıldı.,∅,pilotlar tarafından,atıldı,passives
Şu halde uzun uçuşlarda rahatça uyunur.,Şu halde uzun uçuşlarda yolcular tarafından rahatça uyunur.,∅,yolcular tarafından,uyunur,passives
Deniz altında sabah erken saatte koşulur.,Deniz altında sporcular tarafından sabah erken saatte koşulur.,∅,sporcular tarafından,koşulur,passives
Yatılı derste erkenden uyunur.,Yatılı derste öğrenciler tarafından erkenden uyunur.,∅,öğrenciler tarafından,uyunur,passives
Dağ yürüyüşünde dik tepelere tırmanılır.,Dağ yürüyüşünde gezginler tarafından dik tepelere tırmanılır.,∅,gezginler tarafından,tırmanılır,passives
Sınav arasında gece geç saatlere kadar çalışıldı.,Sınav arasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.,∅,üniversiteliler tarafından,çalışıldı,passives
Sabah dershane bahçesinde koşuldu.,Sabah öğrenciler tarafından dershane bahçesinde koşuldu.,∅,öğrenciler tarafından,koşuldu,passives
Karda kaymadan yürünmez.,Karda insanlar tarafından kaymadan yürünmez.,∅,insanlar tarafından,yürünmez,passives
Yüksek topraklıklardan dikkatlice atlanıyor.,Yüksek topraklıklardan gençler tarafından dikkatlice atlanıyor.,∅,gençler tarafından,atlanıyor,passives
Yorgunken daha çabuk uyunur.,Yorgunken insanlar tarafından daha çabuk uyunur.,∅,insanlar tarafından,uyunur,passives
Mercan resifinde renkli balıklarla yüzülür.,Mercan resifinde dalgıçlar tarafından renkli balıklarla yüzülür.,∅,dalgıçlar tarafından,yüzülür,passives
Yazın bu dede serinlemek için yüzülür.,Yazın yerel halk tarafından bu dede serinlemek için yüzülür.,∅,yerel halk tarafından,yüzülür,passives
Kışın bu suda buz üstünde yürünür.,Kışın bölgedekiler tarafından bu suda buz üstünde yürünür.,∅,bölgedekiler tarafından,yürünür,passives
Kumsalda sabah erken dakikalarda koşulur.,Kumsalda sporcular tarafından sabah erken dakikalarda koşulur.,∅,sporcular tarafından,koşulur,passives
Karanlık bilgisayarda kolayca uyunmaz.,Karanlık bilgisayarda çocuklar tarafından kolayca uyunmaz.,∅,çocuklar tarafından,uyunmaz,passives
Yaz mevsimlerinde bu plajda bol bol yüzülür.,Yaz mevsimlerinde tatilciler tarafından bu plajda bol bol yüzülür.,∅,tatilciler tarafından,yüzülür,passives
Yani para kazanınca rahat yaşanır.,Yani para kazanınca zenginler tarafından rahat yaşanır.,∅,zenginler tarafından,yaşanır,passives
Olimpiyat köyünde sabahın ilk oyunlarıyla koşulur.,Olimpiyat köyünde atletler tarafından sabahın ilk oyunlarıyla koşulur.,∅,atletler tarafından,koşulur,passives
Olimpiyat köyünde sabahın ilk filmleriyle koşulur.,Olimpiyat köyünde atletler tarafından sabahın ilk filmleriyle koşulur.,∅,atletler tarafından,koşulur,passives
Yazın ince giyinilir.,Yazın insanlar tarafından ince giyinilir.,∅,insanlar tarafından,giyinilir,passives
Sıcak yaz günlerinde site dede serin serin yüzülür.,Sıcak yaz günlerinde site sakinleri tarafından site dede serin serin yüzülür.,∅,site sakinleri tarafından,yüzülür,passives
Yeraltı sığınağında haftalarca mahsur kalındı.,Yeraltı sığınağında insanlar tarafından haftalarca mahsur kalındı.,∅,insanlar tarafından,kalındı,passives
Araştırma projesi için gece boyunca çalışıldı.,Araştırma projesi için asistanlar tarafından gece boyunca çalışıldı.,∅,asistanlar tarafından,çalışıldı,passives
Dağ yürüyüşünde dik ormanlara tırmanılır.,Dağ yürüyüşünde gezginler tarafından dik ormanlara tırmanılır.,∅,gezginler tarafından,tırmanılır,passives
Araştırma ihalesi için gece boyunca çalışıldı.,Araştırma ihalesi için asistanlar tarafından gece boyunca çalışıldı.,∅,asistanlar tarafından,çalışıldı,passives
Alışınca çok gürültülü havalarda bile uyunur.,Alışınca bebekler tarafından çok gürültülü havalarda bile uyunur.,∅,bebekler tarafından,uyunur,passives
Yüksek yapılıklardan dikkatlice atlanıyor.,Yüksek yapılıklardan gençler tarafından dikkatlice atlanıyor.,∅,gençler tarafından,atlanıyor,passives
Sınav dışında gece geç saatlere kadar çalışıldı.,Sınav dışında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.,∅,üniversiteliler tarafından,çalışıldı,passives
Yaz akşamları havada keyifle yürünür.,Yaz akşamları çiftler tarafından havada keyifle yürünür.,∅,çiftler tarafından,yürünür,passives
Şu halde yorgunken daha çabuk uyunur.,Şu halde yorgunken insanlar tarafından daha çabuk uyunur.,∅,insanlar tarafından,uyunur,passives
Mars hizmetinde basınçlı odalarda uyunur.,Mars hizmetinde koloniciler tarafından basınçlı odalarda uyunur.,∅,koloniciler tarafından,uyunur,passives
Belli ki yeni bir şey öğrenilince mutlu olunur.,Belli ki yeni bir şey öğrenilince öğrenenler tarafından mutlu olunur.,∅,öğrenenler tarafından,olunur,passives
Yüzme tuvaletinde kurallara uygun şekilde yüzülür.,Yüzme tuvaletinde yüzücüler tarafından kurallara uygun şekilde yüzülür.,∅,yüzücüler tarafından,yüzülür,passives
Lunaparkta hızlı arabalarda çığlık atılır.,Lunaparkta çocuklar tarafından hızlı arabalarda çığlık atılır.,∅,çocuklar tarafından,çığlık atılır,passives
Formula 1 pistinde yarış öncesi hızlı bir tekne atıldı.,Formula 1 pistinde pilotlar tarafından yarış öncesi hızlı bir tekne atıldı.,∅,pilotlar tarafından,atıldı,passives
Antrenmanda son film hızlı koşuldu.,Antrenmanda sporcular tarafından son film hızlı koşuldu.,∅,sporcular tarafından,koşuldu,passives
Şu halde uzun uçuşlarda rahatça uyunur.,Şu halde uzun uçuşlarda yolcular tarafından rahatça uyunur.,∅,yolcular tarafından,uyunur,passives
Karanlık yerde kolayca uyunmaz.,Karanlık yerde çocuklar tarafından kolayca uyunmaz.,∅,çocuklar tarafından,uyunmaz,passives
Yeni yıl sabahında geç uyunur.,Yeni yıl sabahında eğlenenler tarafından geç uyunur.,∅,eğlenenler tarafından,uyunur,passives
Otobüs yolda kalınca sıcakta donuldu.,Otobüs yolda kalınca yolcular tarafından sıcakta donuldu.,∅,yolcular tarafından,donuldu,passives
Öyle görünüyor ki hava güzelken daha çok dışarı çıkılır.,Öyle görünüyor ki hava güzelken herkes tarafından daha çok dışarı çıkılır.,∅,herkes tarafından,çıkılır,passives
Antarktika'da -50 binde hemen donulur.,Antarktika'da araştırmacılar tarafından -50 binde hemen donulur.,∅,araştırmacılar tarafından,donulur,passives
Sabah sınıf bahçesinde koşuldu.,Sabah öğrenciler tarafından sınıf bahçesinde koşuldu.,∅,öğrenciler tarafından,koşuldu,passives
Antarktika'da -50 kademede hemen donulur.,Antarktika'da araştırmacılar tarafından -50 kademede hemen donulur.,∅,araştırmacılar tarafından,donulur,passives
Yağmur yağınca per ile yürünür.,Yağmur yağınca insanlar tarafından per ile yürünür.,∅,insanlar tarafından,yürünür,passives
Uzay istasyonunda yerçekimsiz kişime alışılınca rahatça uyunur.,Uzay istasyonunda yerçekimsiz kişime alışılınca astronotlar tarafından rahatça uyunur.,∅,astronotlar tarafından,uyunur,passives
Sıcak yaz günlerinde karanlıkta uzanılır.,Sıcak yaz günlerinde insanlar tarafından karanlıkta uzanılır.,∅,insanlar tarafından,uzanılır,passives
Yaz okulunda bol bol uyunur.,Yaz okulunda öğrenciler tarafından bol bol uyunur.,∅,öğrenciler tarafından,uyunur,passives
Kışın kalın giyinilir.,Kışın insanlar tarafından kalın giyinilir.,∅,insanlar tarafından,giyinilir,passives
Kayak merkezinde dik yamaçlardan atlanır.,Kayak merkezinde kayakçılar tarafından dik yamaçlardan atlanır.,∅,kayakçılar tarafından,atlanır,passives
Şu halde lunaparkta hızlı trenlerde çığlık atılır.,Şu halde lunaparkta çocuklar tarafından hızlı trenlerde çığlık atılır.,∅,çocuklar tarafından,çığlık atılır,passives
Mars kolonisinde basınçlı odalarda uyunur.,Mars kolonisinde koloniciler tarafından basınçlı odalarda uyunur.,∅,koloniciler tarafından,uyunur,passives
Nükleer dede radyasyon alanlarına girilmez.,Nükleer dede personel tarafından radyasyon alanlarına girilmez.,∅,personel tarafından,girilmez,passives
Alışınca çok gürültülü insanlarda bile uyunur.,Alışınca bebekler tarafından çok gürültülü insanlarda bile uyunur.,∅,bebekler tarafından,uyunur,passives
Lunaparkta hızlı trenlerde çığlık atılır.,Lunaparkta çocuklar tarafından hızlı trenlerde çığlık atılır.,∅,çocuklar tarafından,çığlık atılır,passives
Stresli zamanlarda daha çok sigara içilir.,Stresli zamanlarda insanlar tarafından daha çok sigara içilir.,∅,insanlar tarafından,içilir,passives
Yeraltı civarında haftalarca mahsur kalındı.,Yeraltı civarında insanlar tarafından haftalarca mahsur kalındı.,∅,insanlar tarafından,kalındı,passives
Plajda güneş altında uzun süre yatılıyor.,Plajda turistler tarafından güneş altında uzun süre yatılıyor.,∅,turistler tarafından,yatılıyor,passives
Stadyumda yapay yerde hızlı koşulur.,Stadyumda sporcular tarafından yapay yerde hızlı koşulur.,∅,sporcular tarafından,koşulur,passives
Öyle görünüyor ki soğuk algınlığında bol bol uyunur.,Öyle görünüyor ki soğuk algınlığında hastalar tarafından bol bol uyunur.,∅,hastalar tarafından,uyunur,passives
Ormanlık alanda dikkatlice koşulur.,Ormanlık alanda sporcular tarafından dikkatlice koşulur.,∅,sporcular tarafından,koşulur,passives
Yaz kampında derin ormanlara atlanıyor.,Yaz kampında kampçılar tarafından derin ormanlara atlanıyor.,∅,kampçılar tarafından,atlanıyor,passives
Uzay adresinde yerçekimsiz ortama alışılınca rahatça uyunur.,Uzay adresinde yerçekimsiz ortama alışılınca astronotlar tarafından rahatça uyunur.,∅,astronotlar tarafından,uyunur,passives
Maratonda son kilometrede hızlı koşuldu.,Maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.,∅,profesyoneller tarafından,koşuldu,passives
Final yarıyılında eski kütüphanede çalışıldı.,Final yarıyılında öğrenciler tarafından eski kütüphanede çalışıldı.,∅,öğrenciler tarafından,çalışıldı,passives
O halde üzgünken daha az konuşulur.,O halde üzgünken insanlar tarafından daha az konuşulur.,∅,insanlar tarafından,konuşulur,passives
Yarış pistinde son turda hızlanılır.,Yarış pistinde sürücüler tarafından son turda hızlanılır.,∅,sürücüler tarafından,hızlanılır,passives
Akıntı uyarısı yapılan alanlarda katiyen yüzülmemeli.,Akıntı uyarısı yapılan alanlarda gençler tarafından katiyen yüzülmemeli.,∅,gençler tarafından,yüzülmemeli,passives
Parkurda engellerin altından atlanır.,Parkurda yarışmacılar tarafından engellerin altından atlanır.,∅,yarışmacılar tarafından,atlanır,passives
Akıntılı kanallarda yüzülmez.,Akıntılı kanallarda insanlar tarafından yüzülmez.,∅,insanlar tarafından,yüzülmez,passives
Her zamanına bir yaş daha büyünür.,Her zamanına çocuklar tarafından bir yaş daha büyünür.,∅,çocuklar tarafından,büyünür,passives
Sıcak yaz günlerinde site golde serin serin yüzülür.,Sıcak yaz günlerinde site sakinleri tarafından site golde serin serin yüzülür.,∅,site sakinleri tarafından,yüzülür,passives
Olimpiyat köyünde sabahın ilk canlarıyla koşulur.,Olimpiyat köyünde atletler tarafından sabahın ilk canlarıyla koşulur.,∅,atletler tarafından,koşulur,passives
Final ayında eski kütüphanede çalışıldı.,Final ayında öğrenciler tarafından eski kütüphanede çalışıldı.,∅,öğrenciler tarafından,çalışıldı,passives
Orman yangını söndürülürken duman civarında kalındı.,Orman yangını söndürülürken itfaiyeciler tarafından duman civarında kalındı.,∅,itfaiyeciler tarafından,kalındı,passives
Antrenman dışında tempolu koşuldu.,Antrenman dışında atletler tarafından tempolu koşuldu.,∅,atletler tarafından,koşuldu,passives
Nükleer gemide radyasyon alanlarına girilmez.,Nükleer gemide personel tarafından radyasyon alanlarına girilmez.,∅,personel tarafından,girilmez,passives
Alışınca çok gürültülü faaliyetlerde bile uyunur.,Alışınca bebekler tarafından çok gürültülü faaliyetlerde bile uyunur.,∅,bebekler tarafından,uyunur,passives
Yaz aylarında balkonda uyunur.,Yaz aylarında insanlar tarafından balkonda uyunur.,∅,insanlar tarafından,uyunur,passives
Volkanik suda asitli suya kesinlikle girilmez.,Volkanik suda turistler tarafından asitli suya kesinlikle girilmez.,∅,turistler tarafından,girilmez,passives
Yüksek deliklerden dikkatlice atlanıyor.,Yüksek deliklerden gençler tarafından dikkatlice atlanıyor.,∅,gençler tarafından,atlanıyor,passives
Uzay geminde yerçekimi olmayınca tuhaf uyunur.,Uzay geminde mürettebat tarafından yerçekimi olmayınca tuhaf uyunur.,∅,mürettebat tarafından,uyunur,passives
Orman yangını söndürülürken duman kenarında kalındı.,Orman yangını söndürülürken itfaiyeciler tarafından duman kenarında kalındı.,∅,itfaiyeciler tarafından,kalındı,passives
Mars evinde basınçlı odalarda uyunur.,Mars evinde koloniciler tarafından basınçlı odalarda uyunur.,∅,koloniciler tarafından,uyunur,passives
Demek ki yorgunken daha çabuk uyunur.,Demek ki yorgunken insanlar tarafından daha çabuk uyunur.,∅,insanlar tarafından,uyunur,passives
O halde soğuk algınlığında bol bol uyunur.,O halde soğuk algınlığında hastalar tarafından bol bol uyunur.,∅,hastalar tarafından,uyunur,passives
Yeraltı mağarasında havada dikkatlice yürünür.,Yeraltı mağarasında mağaracılar tarafından havada dikkatlice yürünür.,∅,mağaracılar tarafından,yürünür,passives
Maratonda son otoyolda hızlı koşuldu.,Maratonda profesyoneller tarafından son otoyolda hızlı koşuldu.,∅,profesyoneller tarafından,koşuldu,passives
Serbest dalışta 10 milimetreden atlanıyor.,Serbest dalışta sporcular tarafından 10 milimetreden atlanıyor.,∅,sporcular tarafından,atlanıyor,passives
Yamaç paraşütüyle zeminimden atlandı.,Yamaç paraşütüyle maceracılar tarafından zeminimden atlandı.,∅,maceracılar tarafından,atlandı,passives
Karanlık odada kolayca uyunmaz.,Karanlık odada çocuklar tarafından kolayca uyunmaz.,∅,çocuklar tarafından,uyunmaz,passives
Yeraltı yakınında haftalarca mahsur kalındı.,Yeraltı yakınında insanlar tarafından haftalarca mahsur kalındı.,∅,insanlar tarafından,kalındı,passives
Yüzme altında kurallara uygun şekilde yüzülür.,Yüzme altında yüzücüler tarafından kurallara uygun şekilde yüzülür.,∅,yüzücüler tarafından,yüzülür,passives
Yeni yıl saatinde geç uyunur.,Yeni yıl saatinde eğlenenler tarafından geç uyunur.,∅,eğlenenler tarafından,uyunur,passives
Anlaşılan üzgünken daha az konuşulur.,Anlaşılan üzgünken insanlar tarafından daha az konuşulur.,∅,insanlar tarafından,konuşulur,passives
Stresli günlerde daha çok sigara içilir.,Stresli günlerde insanlar tarafından daha çok sigara içilir.,∅,insanlar tarafından,içilir,passives
Yeni bir şey öğrenilince mutlu olunur.,Yeni bir şey öğrenilince öğrenenler tarafından mutlu olunur.,∅,öğrenenler tarafından,olunur,passives
Yaz tatilinde bol bol uyunur.,Yaz tatilinde öğrenciler tarafından bol bol uyunur.,∅,öğrenciler tarafından,uyunur,passives
Ortaçağ kalesinin zindanlarında ocakta donuldu.,Ortaçağ kalesinin zindanlarında mahkumlar tarafından ocakta donuldu.,∅,mahkumlar tarafından,donuldu,passives
Uzay simülatöründe ağırlıksız nesneme alışılınca rahatça uyunur.,Uzay simülatöründe adaylar tarafından ağırlıksız nesneme alışılınca rahatça uyunur.,∅,adaylar tarafından,uyunur,passives
Anlaşılan yalnızken daha çok büyünür.,Anlaşılan yalnızken yalnızlar tarafından daha çok büyünür.,∅,yalnızlar tarafından,büyünür,passives
Belli ki yemekten sonra biraz dinlenilir.,Belli ki yemekten sonra misafirler tarafından biraz dinlenilir.,∅,misafirler tarafından,dinlenilir,passives
Karla kaplı arazilerde dikkatli yürünür.,Karla kaplı arazilerde işe gidenler tarafından dikkatli yürünür.,∅,işe gidenler tarafından,yürünür,passives
Şehir parkında sabah erken günlerde koşulur.,Şehir parkında halk tarafından sabah erken günlerde koşulur.,∅,halk tarafından,koşulur,passives
Uzay mekiğinde elektrik olmayınca tuhaf uyunur.,Uzay mekiğinde mürettebat tarafından elektrik olmayınca tuhaf uyunur.,∅,mürettebat tarafından,uyunur,passives
Ormanlık yerinde dikkatlice koşulur.,Ormanlık yerinde sporcular tarafından dikkatlice koşulur.,∅,sporcular tarafından,koşulur,passives
Köy yolunda tozlu yatakta yürünür.,Köy yolunda köylüler tarafından tozlu yatakta yürünür.,∅,köylüler tarafından,yürünür,passives
Şiddetli kar fırtınasında sokakta donuldu.,Şiddetli kar fırtınasında yolcular tarafından sokakta donuldu.,∅,yolcular tarafından,donuldu,passives
Uçak gemisinin güvertesinden kıyınıza atlandı.,Uçak gemisinin güvertesinden denizciler tarafından kıyınıza atlandı.,∅,denizciler tarafından,atlandı,passives
Yaz gecelerinde terasta uyunur.,Yaz gecelerinde insanlar tarafından terasta uyunur.,∅,insanlar tarafından,uyunur,passives
Sıcak yaz günlerinde site havuzda serin serin yüzülür.,Sıcak yaz günlerinde site sakinleri tarafından site havuzda serin serin yüzülür.,∅,site sakinleri tarafından,yüzülür,passives
Olimpiyat köyünde sabahın ilk hareketleriyle koşulur.,Olimpiyat köyünde atletler tarafından sabahın ilk hareketleriyle koşulur.,∅,atletler tarafından,koşulur,passives
Belli ki yazın ince giyinilir.,Belli ki yazın insanlar tarafından ince giyinilir.,∅,insanlar tarafından,giyinilir,passives
Yani dertsizken daha çok gülünür.,Yani dertsizken insanlar tarafından daha çok gülünür.,∅,insanlar tarafından,gülünür,passives
Kışın bu gölde buz arkanda yürünür.,Kışın bölgedekiler tarafından bu gölde buz arkanda yürünür.,∅,bölgedekiler tarafından,yürünür,passives
Anlaşılıyor ki dertsizken daha çok gülünür.,Anlaşılıyor ki dertsizken insanlar tarafından daha çok gülünür.,∅,insanlar tarafından,gülünür,passives
Demek ki yeni yıl sabahında geç uyunur.,Demek ki yeni yıl sabahında eğlenenler tarafından geç uyunur.,∅,eğlenenler tarafından,uyunur,passives
Antrenman arkasında tempolu koşuldu.,Antrenman arkasında atletler tarafından tempolu koşuldu.,∅,atletler tarafından,koşuldu,passives
Anlaşılan yorgunken daha çabuk uyunur.,Anlaşılan yorgunken insanlar tarafından daha çabuk uyunur.,∅,insanlar tarafından,uyunur,passives
Orman yangını söndürülürken duman dışında kalındı.,Orman yangını söndürülürken itfaiyeciler tarafından duman dışında kalındı.,∅,itfaiyeciler tarafından,kalındı,passives
Antarktika'da -50 civarda hemen donulur.,Antarktika'da araştırmacılar tarafından -50 civarda hemen donulur.,∅,araştırmacılar tarafından,donulur,passives
Belli ki sevilince daha çok gülümsenir.,Belli ki sevilince sevenler tarafından daha çok gülümsenir.,∅,sevenler tarafından,gülümsenir,passives
Ortaçağ kalesinin zindanlarında soğukta donuldu.,Ortaçağ kalesinin zindanlarında mahkumlar tarafından soğukta donuldu.,∅,mahkumlar tarafından,donuldu,passives
Öyle görünüyor ki kütüphanede tam bir sessizlik içinde çalışıldı.,Öyle görünüyor ki kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.,∅,araştırmacılar tarafından,çalışıldı,passives
Yarışın son civarında hızla koşuldu.,Yarışın son civarında maratoncular tarafından hızla koşuldu.,∅,maratoncular tarafından,koşuldu,passives
Şehir salonunda sabah erken saatlerde koşulur.,Şehir salonunda halk tarafından sabah erken saatlerde koşulur.,∅,halk tarafından,koşulur,passives
Yaz haftalarında bu plajda bol bol yüzülür.,Yaz haftalarında tatilciler tarafından bu plajda bol bol yüzülür.,∅,tatilciler tarafından,yüzülür,passives
Yazın bu suda serinlemek için yüzülür.,Yazın yerel halk tarafından bu suda serinlemek için yüzülür.,∅,yerel halk tarafından,yüzülür,passives
Uzay yakınında yerçekimsiz ortama alışılınca rahatça uyunur.,Uzay yakınında yerçekimsiz ortama alışılınca astronotlar tarafından rahatça uyunur.,∅,astronotlar tarafından,uyunur,passives
Lunaparkta hızlı gemilerde çığlık atılır.,Lunaparkta çocuklar tarafından hızlı gemilerde çığlık atılır.,∅,çocuklar tarafından,çığlık atılır,passives
Öyle görünüyor ki kışın kalın giyinilir.,Öyle görünüyor ki kışın insanlar tarafından kalın giyinilir.,∅,insanlar tarafından,giyinilir,passives
Deniz aranda sabah erken saatte koşulur.,Deniz aranda sporcular tarafından sabah erken saatte koşulur.,∅,sporcular tarafından,koşulur,passives
Akıntı uyarısı yapılan adalarda katiyen yüzülmemeli.,Akıntı uyarısı yapılan adalarda gençler tarafından katiyen yüzülmemeli.,∅,gençler tarafından,yüzülmemeli,passives
Kışın bu gölde buz yakınında yürünür.,Kışın bölgedekiler tarafından bu gölde buz yakınında yürünür.,∅,bölgedekiler tarafından,yürünür,passives
Sınav öncesi tiyatroda hummalıca çalışıldı.,Sınav öncesi öğrenciler tarafından tiyatroda hummalıca çalışıldı.,∅,öğrenciler tarafından,çalışıldı,passives
Yazın bu toprakta serinlemek için yüzülür.,Yazın yerel halk tarafından bu toprakta serinlemek için yüzülür.,∅,yerel halk tarafından,yüzülür,passives
Yaz saatlerinde balkonda uyunur.,Yaz saatlerinde insanlar tarafından balkonda uyunur.,∅,insanlar tarafından,uyunur,passives
Yazın ince giyinilir.,Yazın insanlar tarafından ince giyinilir.,∅,insanlar tarafından,giyinilir,passives
Baloda gece dans edildi.,Baloda davetliler tarafından gece dans edildi.,∅,davetliler tarafından,dans edildi,passives
Öyle görünüyor ki para kazanınca rahat yaşanır.,Öyle görünüyor ki para kazanınca zenginler tarafından rahat yaşanır.,∅,zenginler tarafından,yaşanır,passives
Anlaşılan kanalda hemen batılıyor.,Anlaşılan kanalda düşenler tarafından hemen batılıyor.,∅,düşenler tarafından,batılıyor,passives
Dağın zirvesine ulaşılınca gururla bağrılıyor.,Dağın zirvesine tırmananlar tarafından gururla bağrılıyor.,∅,tırmananlar tarafından,bağrılıyor,passives
Nükleer ofiste radyasyon alanlarına girilmez.,Nükleer ofiste personel tarafından radyasyon alanlarına girilmez.,∅,personel tarafından,girilmez,passives
Şehir parkında sabah erken noktalarda koşulur.,Şehir parkında halk tarafından sabah erken noktalarda koşulur.,∅,halk tarafından,koşulur,passives
Boğaz atmosferinde çok güzel yürünür.,Boğaz atmosferinde insanlar tarafından çok güzel yürünür.,∅,insanlar tarafından,yürünür,passives
Şu halde yaşlanınca daha erken yatılır.,Şu halde yaşlanınca insanlar tarafından daha erken yatılır.,∅,insanlar tarafından,yatılır,passives
