good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Doktor kardeşimin bisikleti çaldığını itiraf etti.;Doktor kardeşimin çaldığını bisikleti itiraf etti.;bisikleti çaldığını;çaldığını bisikleti;-;scrambling  
Bazı yolcuların valizlerini kaybettiğini duyurdu.;Bazı yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Tüm yolcuların valizlerini kaybettiğini duyurdu.;Tüm yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Şirket yolcuların valizlerini kaybettiğini duyurdu.;Şirket yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Lufthansa yolcuların valizlerini kaybettiğini duyurdu.;Lufthansa yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Polis yolcuların valizlerini kaybettiğini duyurdu.;Polis yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Havalimanı yolcuların valizlerini kaybettiğini duyurdu.;Havalimanı yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Erdoğan yolcuların valizlerini kaybettiğini duyurdu.;Erdoğan yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Ryanair yolcuların valizlerini kaybettiğini duyurdu.;Ryanair yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Uçak yolcuların valizlerini kaybettiğini duyurdu.;Uçak yolcuların kaybettiğini valizlerini duyurdu.;valizlerini kaybettiğini;kaybettiğini valizlerini;-;scrambling  
Bir adamın cüzdanını düşürdüğünü gördüm.;Bir adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Sonra adamın cüzdanını düşürdüğünü gördüm.;Sonra adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
O adamın cüzdanını düşürdüğünü gördüm.;O adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Ben adamın cüzdanını düşürdüğünü gördüm.;Ben adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Genç adamın cüzdanını düşürdüğünü gördüm.;Genç adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Bu adamın cüzdanını düşürdüğünü gördüm.;Bu adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Bir adamın cüzdanını düşürdüğünü gördüm.;Bir adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Ve adamın cüzdanını düşürdüğünü gördüm.;Ve adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
İki adamın cüzdanını düşürdüğünü gördüm.;İki adamın düşürdüğünü cüzdanını gördüm.;cüzdanını düşürdüğünü;düşürdüğünü cüzdanını;-;scrambling  
Bu çocuğun camı kırdığını kimse görmedi.;Bu çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
O çocuğun camı kırdığını kimse görmedi.;O çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Ama çocuğun camı kırdığını kimse görmedi.;Ama çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Bir çocuğun camı kırdığını kimse görmedi.;Bir çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Küçük çocuğun camı kırdığını kimse görmedi.;Küçük çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
İki çocuğun camı kırdığını kimse görmedi.;İki çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
O çocuğun camı kırdığını kimse görmedi.;O çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Fakat çocuğun camı kırdığını kimse görmedi.;Fakat çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Bu çocuğun camı kırdığını kimse görmedi.;Bu çocuğun kırdığını camı kimse görmedi.;camı kırdığını;kırdığını camı;-;scrambling  
Her yönetici maaşları ödediğini söyledi.;Her yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
Bir yönetici maaşları ödediğini söyledi.;Bir yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
Birçok yönetici maaşları ödediğini söyledi.;Birçok yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
İki yönetici maaşları ödediğini söyledi.;İki yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
3 yönetici maaşları ödediğini söyledi.;3 yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
5 yönetici maaşları ödediğini söyledi.;5 yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
4 yönetici maaşları ödediğini söyledi.;4 yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
Bu yönetici maaşları ödediğini söyledi.;Bu yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
7 yönetici maaşları ödediğini söyledi.;7 yönetici ödediğini maaşları söyledi.;maaşları ödediğini;ödediğini maaşları;-;scrambling  
Ve bebeğe mamasını yedirdiğini gördük.;Ve bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Sonra bebeğe mamasını yedirdiğini gördük.;Sonra bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Bir bebeğe mamasını yedirdiğini gördük.;Bir bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Küçük bebeğe mamasını yedirdiğini gördük.;Küçük bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Ve bebeğe mamasını yedirdiğini gördük.;Ve bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Bu bebeğe mamasını yedirdiğini gördük.;Bu bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Onun bebeğe mamasını yedirdiğini gördük.;Onun bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Sonra bebeğe mamasını yedirdiğini gördük.;Sonra bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Kız bebeğe mamasını yedirdiğini gördük.;Kız bebeğe yedirdiğini mamasını gördük.;mamasını yedirdiğini;yedirdiğini mamasını;-;scrambling  
Bir garsonun siparişi yanlış getirdiğini fark ettik.;Bir garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Sonra garsonun siparişi yanlış getirdiğini fark ettik.;Sonra garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Ancak garsonun siparişi yanlış getirdiğini fark ettik.;Ancak garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Ardından garsonun siparişi yanlış getirdiğini fark ettik.;Ardından garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Fakat garsonun siparişi yanlış getirdiğini fark ettik.;Fakat garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Burada garsonun siparişi yanlış getirdiğini fark ettik.;Burada garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Ve garsonun siparişi yanlış getirdiğini fark ettik.;Ve garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Ama garsonun siparişi yanlış getirdiğini fark ettik.;Ama garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
Biz garsonun siparişi yanlış getirdiğini fark ettik.;Biz garsonun yanlış getirdiğini siparişi fark ettik.;siparişi yanlış getirdiğini;yanlış getirdiğini siparişi;-;scrambling
O çocuğun köpeğini sevmesine izin verdi.;O çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Anne çocuğun köpeğini sevmesine izin verdi.;Anne çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Baba çocuğun köpeğini sevmesine izin verdi.;Baba çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Doktor çocuğun köpeğini sevmesine izin verdi.;Doktor çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Bu çocuğun köpeğini sevmesine izin verdi.;Bu çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Kadın çocuğun köpeğini sevmesine izin verdi.;Kadın çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Küçük çocuğun köpeğini sevmesine izin verdi.;Küçük çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Ama çocuğun köpeğini sevmesine izin verdi.;Ama çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Allah çocuğun köpeğini sevmesine izin verdi.;Allah çocuğun sevmesine köpeğini izin verdi.;köpeğini sevmesine;sevmesine köpeğini;-;scrambling  
Genç kızın kedisini sevmesine izin verdi.;Genç kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Küçük kızın kedisini sevmesine izin verdi.;Küçük kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
O kızın kedisini sevmesine izin verdi.;O kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Koca kızın kedisini sevmesine izin verdi.;Koca kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Bu kızın kedisini sevmesine izin verdi.;Bu kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Kadın kızın kedisini sevmesine izin verdi.;Kadın kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Kız kızın kedisini sevmesine izin verdi.;Kız kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Büyük kızın kedisini sevmesine izin verdi.;Büyük kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Anne kızın kedisini sevmesine izin verdi.;Anne kızın sevmesine kedisini izin verdi.;kedisini sevmesine;sevmesine kedisini;-;scrambling 
Bu ufaklığın ödevlerini bitirmesine sevindim.;Bu ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
O ufaklığın ödevlerini bitirmesine sevindim.;O ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Ve ufaklığın ödevlerini bitirmesine sevindim.;Ve ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Ama ufaklığın ödevlerini bitirmesine sevindim.;Ama ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Bir ufaklığın ödevlerini bitirmesine sevindim.;Bir ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Ben ufaklığın ödevlerini bitirmesine sevindim.;Ben ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Bu ufaklığın ödevlerini bitirmesine sevindim.;Bu ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
O ufaklığın ödevlerini bitirmesine sevindim.;O ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Şu ufaklığın ödevlerini bitirmesine sevindim.;Şu ufaklığın bitirmesine ödevlerini sevindim.;ödevlerini bitirmesine;bitirmesine ödevlerini;-;scrambling  
Bir hizmetlinin odasını topladığını söyledi.;Bir hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Bir hizmetlinin odasını topladığını söyledi.;Bir hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Kadın hizmetlinin odasını topladığını söyledi.;Kadın hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Ve hizmetlinin odasını topladığını söyledi.;Ve hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Sonra hizmetlinin odasını topladığını söyledi.;Sonra hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Kadın hizmetlinin odasını topladığını söyledi.;Kadın hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Genç hizmetlinin odasını topladığını söyledi.;Genç hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Polis hizmetlinin odasını topladığını söyledi.;Polis hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
O hizmetlinin odasını topladığını söyledi.;O hizmetlinin topladığını odasını söyledi.;odasını topladığını;topladığını odasını;-;scrambling  
Genel müdürün raporu imzaladığını duydum.;Genel müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Sonra müdürün raporu imzaladığını duydum.;Sonra müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Ardından müdürün raporu imzaladığını duydum.;Ardından müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Ve müdürün raporu imzaladığını duydum.;Ve müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Eski müdürün raporu imzaladığını duydum.;Eski müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Sayın müdürün raporu imzaladığını duydum.;Sayın müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Dün müdürün raporu imzaladığını duydum.;Dün müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Ben müdürün raporu imzaladığını duydum.;Ben müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Bugün müdürün raporu imzaladığını duydum.;Bugün müdürün imzaladığını raporu duydum.;raporu imzaladığını;imzaladığını raporu;-;scrambling  
Ben annemin yemeği yaktığını geç fark ettim.;Ben annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Ama annemin yemeği yaktığını geç fark ettim.;Ama annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Ve annemin yemeği yaktığını geç fark ettim.;Ve annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Sonra annemin yemeği yaktığını geç fark ettim.;Sonra annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Ancak annemin yemeği yaktığını geç fark ettim.;Ancak annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Ben annemin yemeği yaktığını geç fark ettim.;Ben annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Fakat annemin yemeği yaktığını geç fark ettim.;Fakat annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Çünkü annemin yemeği yaktığını geç fark ettim.;Çünkü annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Yalnız annemin yemeği yaktığını geç fark ettim.;Yalnız annemin yaktığını yemeği geç fark ettim.;yemeği yaktığını;yaktığını yemeği;-;scrambling  
Bir arkadaşımın arabasını sattığını öğrendim.;Bir arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Yakın arkadaşımın arabasını sattığını öğrendim.;Yakın arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Sonra arkadaşımın arabasını sattığını öğrendim.;Sonra arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Dün arkadaşımın arabasını sattığını öğrendim.;Dün arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Bir arkadaşımın arabasını sattığını öğrendim.;Bir arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Ben arkadaşımın arabasını sattığını öğrendim.;Ben arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Bugün arkadaşımın arabasını sattığını öğrendim.;Bugün arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Sevgili arkadaşımın arabasını sattığını öğrendim.;Sevgili arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Eski arkadaşımın arabasını sattığını öğrendim.;Eski arkadaşımın sattığını arabasını öğrendim.;arabasını sattığını;sattığını arabasını;-;scrambling  
Bazı çocukların topu kaçırdığını gördük.;Bazı çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Sonra çocukların topu kaçırdığını gördük.;Sonra çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Küçük çocukların topu kaçırdığını gördük.;Küçük çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Biz çocukların topu kaçırdığını gördük.;Biz çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Burada çocukların topu kaçırdığını gördük.;Burada çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Bu çocukların topu kaçırdığını gördük.;Bu çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Bütün çocukların topu kaçırdığını gördük.;Bütün çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Ve çocukların topu kaçırdığını gördük.;Ve çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Ancak çocukların topu kaçırdığını gördük.;Ancak çocukların kaçırdığını topu gördük.;topu kaçırdığını;kaçırdığını topu;-;scrambling  
Sonra adamın cep telefonunu düşürdüğünü gördüm.;Sonra adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
Bir adamın cep telefonunu düşürdüğünü gördüm.;Bir adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
O adamın cep telefonunu düşürdüğünü gördüm.;O adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
Ben adamın cep telefonunu düşürdüğünü gördüm.;Ben adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
Bu adamın cep telefonunu düşürdüğünü gördüm.;Bu adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
Sonra adamın cep telefonunu düşürdüğünü gördüm.;Sonra adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
Bir adamın cep telefonunu düşürdüğünü gördüm.;Bir adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
Genç adamın cep telefonunu düşürdüğünü gördüm.;Genç adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
İki adamın cep telefonunu düşürdüğünü gördüm.;İki adamın düşürdüğünü cep telefonunu gördüm.;cep telefonunu düşürdüğünü;düşürdüğünü cep telefonunu;-;scrambling  
Kız kardeşimin anahtarları kaybettiğini anladık.;Kız kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Ve kardeşimin anahtarları kaybettiğini anladık.;Ve kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Küçük kardeşimin anahtarları kaybettiğini anladık.;Küçük kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Erkek kardeşimin anahtarları kaybettiğini anladık.;Erkek kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Bir kardeşimin anahtarları kaybettiğini anladık.;Bir kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Büyük kardeşimin anahtarları kaybettiğini anladık.;Büyük kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
İki kardeşimin anahtarları kaybettiğini anladık.;İki kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Sonra kardeşimin anahtarları kaybettiğini anladık.;Sonra kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Bizim kardeşimin anahtarları kaybettiğini anladık.;Bizim kardeşimin kaybettiğini anahtarları anladık.;anahtarları kaybettiğini;kaybettiğini anahtarları;-;scrambling  
Öğrenciler öğretmenin soruyu yanıtlamasını dinlediler.;Öğrenciler öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Onlar öğretmenin soruyu yanıtlamasını dinlediler.;Onlar öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Sonra öğretmenin soruyu yanıtlamasını dinlediler.;Sonra öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Ve öğretmenin soruyu yanıtlamasını dinlediler.;Ve öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Çocuklar öğretmenin soruyu yanıtlamasını dinlediler.;Çocuklar öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Ardından öğretmenin soruyu yanıtlamasını dinlediler.;Ardından öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Genç öğretmenin soruyu yanıtlamasını dinlediler.;Genç öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Bir öğretmenin soruyu yanıtlamasını dinlediler.;Bir öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Önce öğretmenin soruyu yanıtlamasını dinlediler.;Önce öğretmenin yanıtlamasını soruyu dinlediler.;soruyu yanıtlamasını;yanıtlamasını soruyu;-;scrambling  
Bu çocuğun bardağı kırdığını kimse görmedi.;Bu çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
O çocuğun bardağı kırdığını kimse görmedi.;O çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Ama çocuğun bardağı kırdığını kimse görmedi.;Ama çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Bir çocuğun bardağı kırdığını kimse görmedi.;Bir çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Küçük çocuğun bardağı kırdığını kimse görmedi.;Küçük çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Fakat çocuğun bardağı kırdığını kimse görmedi.;Fakat çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
İki çocuğun bardağı kırdığını kimse görmedi.;İki çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Ancak çocuğun bardağı kırdığını kimse görmedi.;Ancak çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Genç çocuğun bardağı kırdığını kimse görmedi.;Genç çocuğun kırdığını bardağı kimse görmedi.;bardağı kırdığını;kırdığını bardağı;-;scrambling  
Ve müşterinin faturayı ödediğini söylediler.;Ve müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Ancak müşterinin faturayı ödediğini söylediler.;Ancak müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Ve müşterinin faturayı ödediğini söylediler.;Ve müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Bir müşterinin faturayı ödediğini söylediler.;Bir müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Onlar müşterinin faturayı ödediğini söylediler.;Onlar müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Fakat müşterinin faturayı ödediğini söylediler.;Fakat müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Ayrıca müşterinin faturayı ödediğini söylediler.;Ayrıca müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Ama müşterinin faturayı ödediğini söylediler.;Ama müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Birçok müşterinin faturayı ödediğini söylediler.;Birçok müşterinin ödediğini faturayı söylediler.;faturayı ödediğini;ödediğini faturayı;-;scrambling  
Kendi kızının resim yaptığını bile bilmiyormuş.;Kendi kızının yaptığını resim bile bilmiyormuş;resim yaptığını;yaptığını resim;-;scrambling  
