good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Geçen günkü konuşmamızdan sonra kendinizi yok yere sıvıya getirmişsiniz.,Geçen günkü konuşmamızdan sonra kendimizi yok yere sıvıya getirmişsiniz.,kendinizi,kendimizi,getirmişsiniz,anaphor_agreement
Demek ki geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.,Demek ki geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.,kendinizi,kendimizi,getirmişsiniz,anaphor_agreement
Belli ki geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.,Belli ki geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.,kendinizi,kendimizi,getirmişsiniz,anaphor_agreement
Anlaşılan geçen günkü konuşmamızdan sonra kendinizi yok yere gaza getirmişsiniz.,Anlaşılan geçen günkü konuşmamızdan sonra kendimizi yok yere gaza getirmişsiniz.,kendinizi,kendimizi,getirmişsiniz,anaphor_agreement
Fırında satılan her seyi kendimiz evde yapıyoruz.,Fırında satılan her seyi kendiniz evde yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her şeyi kendimiz evde yapıyoruz.,Fırında satılan her şeyi kendiniz evde yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her isi kendimiz evde yapıyoruz.,Fırında satılan her isi kendiniz evde yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her meseleyi kendimiz evde yapıyoruz.,Fırında satılan her meseleyi kendiniz evde yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her kuvveti kendimiz evde yapıyoruz.,Fırında satılan her kuvveti kendiniz evde yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her olayı kendimiz evde yapıyoruz.,Fırında satılan her olayı kendiniz evde yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her vesaireyi kendimiz evde yapıyoruz.,Fırında satılan her vesaireyi kendiniz evde yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her şeyi kendimiz arabada yapıyoruz.,Fırında satılan her şeyi kendiniz arabada yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Fırında satılan her şeyi kendimiz okulda yapıyoruz.,Fırında satılan her şeyi kendiniz okulda yapıyoruz.,kendimiz,kendiniz,yapıyoruz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi yerlerde göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi yerlerde göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi binalarda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi binalarda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi yollarda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi yollarda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi duvarlarda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi duvarlarda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi alanlarda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi alanlarda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi sularda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi sularda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi havalarda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi havalarda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi noktalarda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi noktalarda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Böyle devam ederse yakında kendimizi çok daha iyi buralarda göreceğiz.,Böyle devam ederse yakında kendinizi çok daha iyi buralarda göreceğiz.,kendimizi,kendinizi,göreceğiz,anaphor_agreement
Okuduğum bölümü kendim kimseden tedavilik almadan yazdım.,Okuduğum bölümü kendi kimseden tedavilik almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden psikoterapilik almadan yazdım.,Okuduğum bölümü kendi kimseden psikoterapilik almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden eğitimlik almadan yazdım.,Okuduğum bölümü kendi kimseden eğitimlik almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden desteklik almadan yazdım.,Okuduğum bölümü kendi kimseden desteklik almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden psikolojilik almadan yazdım.,Okuduğum bölümü kendi kimseden psikolojilik almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden terapilik almadan yazdım.,Okuduğum bölümü kendi kimseden terapilik almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden rehabilitasyonluk almadan yazdım.,Okuduğum bölümü kendi kimseden rehabilitasyonluk almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden hipnozluk almadan yazdım.,Okuduğum bölümü kendi kimseden hipnozluk almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Okuduğum bölümü kendim kimseden denetlik almadan yazdım.,Okuduğum bölümü kendi kimseden denetlik almadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu sınavı kendim herhangi bir eğitim almadan geçtim.,Bu sınavı kendi herhangi bir eğitim almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir formasyon almadan geçtim.,Bu sınavı kendi herhangi bir formasyon almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir bilgi almadan geçtim.,Bu sınavı kendi herhangi bir bilgi almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir ders almadan geçtim.,Bu sınavı kendi herhangi bir ders almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir kurs almadan geçtim.,Bu sınavı kendi herhangi bir kurs almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir destek almadan geçtim.,Bu sınavı kendi herhangi bir destek almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir seminer almadan geçtim.,Bu sınavı kendi herhangi bir seminer almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir sanat almadan geçtim.,Bu sınavı kendi herhangi bir sanat almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu sınavı kendim herhangi bir burs almadan geçtim.,Bu sınavı kendi herhangi bir burs almadan geçtim.,kendim,kendi,geçtim,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı yukarında kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı yukarında kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı civarında kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı civarında kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı ortanda kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı ortanda kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı dışında kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı dışında kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı aranda kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı aranda kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı yakınında kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı yakınında kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı içerinde kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı içerinde kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı kenarında kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı kenarında kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu mesajı kendim kesinlikle hiçbir psikolojik baskı onunda kalmadan yazdım.,Bu mesajı kendi kesinlikle hiçbir psikolojik baskı onunda kalmadan yazdım.,kendim,kendi,yazdım,anaphor_agreement
Bu gece için kendim destek desteği olmadan hazırlandım.,Bu gece için kendi destek desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim partner desteği olmadan hazırlandım.,Bu gece için kendi partner desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim firma desteği olmadan hazırlandım.,Bu gece için kendi firma desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim şirket desteği olmadan hazırlandım.,Bu gece için kendi şirket desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim seyirci desteği olmadan hazırlandım.,Bu gece için kendi seyirci desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim ajan desteği olmadan hazırlandım.,Bu gece için kendi ajan desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim taraftar desteği olmadan hazırlandım.,Bu gece için kendi taraftar desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim yapım desteği olmadan hazırlandım.,Bu gece için kendi yapım desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
Bu gece için kendim oyun desteği olmadan hazırlandım.,Bu gece için kendi oyun desteği olmadan hazırlandım.,kendim,kendi,hazırlandım,anaphor_agreement
İlk adımımı kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk adımımı kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk imzamı kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk imzamı kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk soyadımı kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk soyadımı kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk sayımı kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk sayımı kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk numaramı kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk numaramı kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk planımı kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk planımı kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk konumu kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk konumu kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk turumu kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk turumu kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk birimimi kendim aslında karşıdan hiçbir beklentim olmadan attım.,İlk birimimi kendi aslında karşıdan hiçbir beklentim olmadan attım.,kendim,kendi,attım,anaphor_agreement
İlk makalemi kendim her türlü maddi sıkıntıyı göze alarak bastırdım.,İlk makalemi kendi her türlü maddi sıkıntıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk filmimi kendim her türlü maddi sıkıntıyı göze alarak bastırdım.,İlk filmimi kendi her türlü maddi sıkıntıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk projemi kendim her türlü maddi sıkıntıyı göze alarak bastırdım.,İlk projemi kendi her türlü maddi sıkıntıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk basımı kendim her türlü maddi sıkıntıyı göze alarak bastırdım.,İlk basımı kendi her türlü maddi sıkıntıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk oyumu kendim her türlü maddi sıkıntıyı göze alarak bastırdım.,İlk oyumu kendi her türlü maddi sıkıntıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk kitabımı kendim her türlü maddi sıkıntıyı göze alarak bastırdım.,İlk kitabımı kendi her türlü maddi sıkıntıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk dergimi kendim her türlü maddi sıkıntıyı göze alarak bastırdım.,İlk dergimi kendi her türlü maddi sıkıntıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk kitabımı kendim her türlü maddi soruyu göze alarak bastırdım.,İlk kitabımı kendi her türlü maddi soruyu göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
İlk kitabımı kendim her türlü maddi acıyı göze alarak bastırdım.,İlk kitabımı kendi her türlü maddi acıyı göze alarak bastırdım.,kendim,kendi,bastırdım,anaphor_agreement
Bu şarkıyı kendim profesyonel bir oyuncuyla çalışmadan besteledim.,Bu şarkıyı kendi profesyonel bir oyuncuyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu şarkıyı kendim profesyonel bir ekipçiyle çalışmadan besteledim.,Bu şarkıyı kendi profesyonel bir ekipçiyle çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu şarkıyı kendim profesyonel bir telefoncuyla çalışmadan besteledim.,Bu şarkıyı kendi profesyonel bir telefoncuyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu şarkıyı kendim profesyonel bir medyacıyla çalışmadan besteledim.,Bu şarkıyı kendi profesyonel bir medyacıyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu şarkıyı kendim profesyonel bir televizyoncuyla çalışmadan besteledim.,Bu şarkıyı kendi profesyonel bir televizyoncuyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu farkı kendim profesyonel bir yapımcıyla çalışmadan besteledim.,Bu farkı kendi profesyonel bir yapımcıyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu filmi kendim profesyonel bir yapımcıyla çalışmadan besteledim.,Bu filmi kendi profesyonel bir yapımcıyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu videoyu kendim profesyonel bir yapımcıyla çalışmadan besteledim.,Bu videoyu kendi profesyonel bir yapımcıyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Bu albümü kendim profesyonel bir yapımcıyla çalışmadan besteledim.,Bu albümü kendi profesyonel bir yapımcıyla çalışmadan besteledim.,kendim,kendi,besteledim,anaphor_agreement
Arabayı kendim servisi aramadan tamir ettim.,Arabayı kendi servisi aramadan tamir ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan hasar ettim.,Arabayı kendi servisi aramadan hasar ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan servis ettim.,Arabayı kendi servisi aramadan servis ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan hata ettim.,Arabayı kendi servisi aramadan hata ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan arıza ettim.,Arabayı kendi servisi aramadan arıza ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan bakı ettim.,Arabayı kendi servisi aramadan bakı ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan kabul ettim.,Arabayı kendi servisi aramadan kabul ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan muayene ettim.,Arabayı kendi servisi aramadan muayene ettim.,kendim,kendi,ettim,anaphor_agreement
Arabayı kendim servisi aramadan montaj ettim.,Arabayı kendi servisi aramadan montaj ettim.,kendim,kendi,ettim,anaphor_agreement
Taşınırken ofisin duvarlarını kendim usta çağırmadan boyadım.,Taşınırken ofisin duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken arabanın duvarlarını kendim usta çağırmadan boyadım.,Taşınırken arabanın duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken ailenin duvarlarını kendim usta çağırmadan boyadım.,Taşınırken ailenin duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken okulun duvarlarını kendim usta çağırmadan boyadım.,Taşınırken okulun duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken konutun duvarlarını kendim usta çağırmadan boyadım.,Taşınırken konutun duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken malın duvarlarını kendim usta çağırmadan boyadım.,Taşınırken malın duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken binanın duvarlarını kendim usta çağırmadan boyadım.,Taşınırken binanın duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken apartmanın duvarlarını kendim usta çağırmadan boyadım.,Taşınırken apartmanın duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Taşınırken babanın duvarlarını kendim usta çağırmadan boyadım.,Taşınırken babanın duvarlarını kendi usta çağırmadan boyadım.,kendim,kendi,boyadım,anaphor_agreement
Projeye kendin bizim fikrimizi hiç almadan karar verdin.,Projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
Projeye kendin bizim kararımızı hiç almadan karar verdin.,Projeye kendimiz bizim kararımızı hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
Şu halde projeye kendin bizim fikrimizi hiç almadan karar verdin.,Şu halde projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
Görünüşe göre projeye kendin bizim fikrimizi hiç almadan karar verdin.,Görünüşe göre projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
Demek ki projeye kendin bizim fikrimizi hiç almadan karar verdin.,Demek ki projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
Anlaşılan projeye kendin bizim fikrimizi hiç almadan karar verdin.,Anlaşılan projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
Anlaşılıyor ki projeye kendin bizim fikrimizi hiç almadan karar verdin.,Anlaşılıyor ki projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
O halde projeye kendin bizim fikrimizi hiç almadan karar verdin.,O halde projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
Öyle görünüyor ki projeye kendin bizim fikrimizi hiç almadan karar verdin.,Öyle görünüyor ki projeye kendimiz bizim fikrimizi hiç almadan karar verdin.,kendin,kendimiz,verdin,anaphor_agreement
İngiltere vizesine kendi hiçbir ajansa danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir ajansa danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir firmaya danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir firmaya danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir dergiye danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir dergiye danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir kura danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir kura danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir komisyona danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir komisyona danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir filme danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir filme danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir markaya danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir markaya danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir avukata danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir avukata danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
İngiltere vizesine kendi hiçbir projeye danışmadan başvurmuş.,İngiltere vizesine kendin hiçbir projeye danışmadan başvurmuş.,kendi,kendin,başvurmuş,anaphor_agreement
Kardeşin ödevini kendi kimseden yardım almadan yaptı.,Kardeşin ödevini kendin kimseden yardım almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden destektim almadan yaptı.,Kardeşin ödevini kendin kimseden destektim almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden tehlikeydim almadan yaptı.,Kardeşin ödevini kendin kimseden tehlikeydim almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden yataktım almadan yaptı.,Kardeşin ödevini kendin kimseden yataktım almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden tedaviydim almadan yaptı.,Kardeşin ödevini kendin kimseden tedaviydim almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden oydum almadan yaptı.,Kardeşin ödevini kendin kimseden oydum almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden tehdittim almadan yaptı.,Kardeşin ödevini kendin kimseden tehdittim almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden zarardım almadan yaptı.,Kardeşin ödevini kendin kimseden zarardım almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Kardeşin ödevini kendi kimseden ihtiyaçtım almadan yaptı.,Kardeşin ödevini kendin kimseden ihtiyaçtım almadan yaptı.,kendi,kendin,yaptı,anaphor_agreement
Festival programını kendimiz dışarıdan bir yönlendirme olmadan belirledik.,Festival programını kendiniz dışarıdan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival filmini kendimiz dışarıdan bir yönlendirme olmadan belirledik.,Festival filmini kendiniz dışarıdan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival projeni kendimiz dışarıdan bir yönlendirme olmadan belirledik.,Festival projeni kendiniz dışarıdan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival addini kendimiz dışarıdan bir yönlendirme olmadan belirledik.,Festival addini kendiniz dışarıdan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival planını kendimiz dışarıdan bir yönlendirme olmadan belirledik.,Festival planını kendiniz dışarıdan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival saatini kendimiz dışarıdan bir yönlendirme olmadan belirledik.,Festival saatini kendiniz dışarıdan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival yazılımını kendimiz dışarıdan bir yönlendirme olmadan belirledik.,Festival yazılımını kendiniz dışarıdan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival programını kendimiz buradan bir yönlendirme olmadan belirledik.,Festival programını kendiniz buradan bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Festival programını kendimiz yerden bir yönlendirme olmadan belirledik.,Festival programını kendiniz yerden bir yönlendirme olmadan belirledik.,kendimiz,kendiniz,belirledik,anaphor_agreement
Şirketi kendi hiçbir traderci olmadan kurdu.,Şirketi kendin hiçbir traderci olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir masterci olmadan kurdu.,Şirketi kendin hiçbir masterci olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir şirketçi olmadan kurdu.,Şirketi kendin hiçbir şirketçi olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir analistçi olmadan kurdu.,Şirketi kendin hiçbir analistçi olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir brokerci olmadan kurdu.,Şirketi kendin hiçbir brokerci olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir adaycı olmadan kurdu.,Şirketi kendin hiçbir adaycı olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir komisyoncu olmadan kurdu.,Şirketi kendin hiçbir komisyoncu olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir firmacı olmadan kurdu.,Şirketi kendin hiçbir firmacı olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Şirketi kendi hiçbir hissedarcı olmadan kurdu.,Şirketi kendin hiçbir hissedarcı olmadan kurdu.,kendi,kendin,kurdu,anaphor_agreement
Mezuniyet konserini kendimiz sponsor almadan organize ettik.,Mezuniyet konserini kendiniz sponsor almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet elbisesini kendimiz sponsor almadan organize ettik.,Mezuniyet elbisesini kendiniz sponsor almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet kıyafetini kendimiz sponsor almadan organize ettik.,Mezuniyet kıyafetini kendiniz sponsor almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet partisini kendimiz sponsor almadan organize ettik.,Mezuniyet partisini kendiniz sponsor almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet organizasyonunu kendimiz sponsor almadan organize ettik.,Mezuniyet organizasyonunu kendiniz sponsor almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet yasını kendimiz sponsor almadan organize ettik.,Mezuniyet yasını kendiniz sponsor almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet sınıfını kendimiz sponsor almadan organize ettik.,Mezuniyet sınıfını kendiniz sponsor almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet balosunu kendimiz destek almadan organize ettik.,Mezuniyet balosunu kendiniz destek almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
Mezuniyet balosunu kendimiz partner almadan organize ettik.,Mezuniyet balosunu kendiniz partner almadan organize ettik.,kendimiz,kendiniz,ettik,anaphor_agreement
