good_sentence,bad_sentence,good_cue,bad_cue,critical_region,phenomenon
Annemle ticarete çıktık ve meyve aldık.,Annemle ticarete çık ve meyve aldık.,çıktık,çık,aldık,suspended_affixation
Annemle taka çıktık ve meyve aldık.,Annemle taka çık ve meyve aldık.,çıktık,çık,aldık,suspended_affixation
Annemle sahaya çıktık ve meyve aldık.,Annemle sahaya çık ve meyve aldık.,çıktık,çık,aldık,suspended_affixation
Annemle pazara çıktık ve sebze aldık.,Annemle pazara çık ve sebze aldık.,çıktık,çık,aldık,suspended_affixation
Arkadaşlarımla buluştuk ve sinemaya gittik.,Arkadaşlarımla buluş ve sinemaya gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve tiyatroya gittik.,Arkadaşlarımla buluş ve tiyatroya gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve televizyona gittik.,Arkadaşlarımla buluş ve televizyona gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve filme gittik.,Arkadaşlarımla buluş ve filme gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve hastaneye gittik.,Arkadaşlarımla buluş ve hastaneye gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve oya gittik.,Arkadaşlarımla buluş ve oya gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve salona gittik.,Arkadaşlarımla buluş ve salona gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve seyirciye gittik.,Arkadaşlarımla buluş ve seyirciye gittik.,buluştuk,buluş,gittik,suspended_affixation
Arkadaşlarımla buluştuk ve konsere gittik.,Arkadaşlarımla buluş ve konsere gittik.,buluştuk,buluş,gittik,suspended_affixation
Ödevlerimi bitirdim ve oyun oynamaya başladım.,Ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Anlaşılıyor ki ödevlerimi bitirdim ve oyun oynamaya başladım.,Anlaşılıyor ki ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
O halde ödevlerimi bitirdim ve oyun oynamaya başladım.,O halde ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Öyle görünüyor ki ödevlerimi bitirdim ve oyun oynamaya başladım.,Öyle görünüyor ki ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Yani ödevlerimi bitirdim ve oyun oynamaya başladım.,Yani ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Belli ki ödevlerimi bitirdim ve oyun oynamaya başladım.,Belli ki ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Demek ki ödevlerimi bitirdim ve oyun oynamaya başladım.,Demek ki ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Görünüşe göre ödevlerimi bitirdim ve oyun oynamaya başladım.,Görünüşe göre ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Şu halde ödevlerimi bitirdim ve oyun oynamaya başladım.,Şu halde ödevlerimi bitir ve oyun oynamaya başladım.,bitirdim,bitir,başladım,suspended_affixation
Kedimi veterinere götürdüm ve aşı yaptırdım.,Kedimi veterinere götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi veterinere götürdüm ve as yaptırdım.,Kedimi veterinere götür ve as yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi hastaneye götürdüm ve aşı yaptırdım.,Kedimi hastaneye götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi hayvana götürdüm ve aşı yaptırdım.,Kedimi hayvana götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi eve götürdüm ve aşı yaptırdım.,Kedimi eve götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi doktora götürdüm ve aşı yaptırdım.,Kedimi doktora götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi kediye götürdüm ve aşı yaptırdım.,Kedimi kediye götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi kopeğe götürdüm ve aşı yaptırdım.,Kedimi kopeğe götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Kedimi hekime götürdüm ve aşı yaptırdım.,Kedimi hekime götür ve aşı yaptırdım.,götürdüm,götür,yaptırdım,suspended_affixation
Yemek yaptılar ve misafirleri ağırladılar.,Yemek yap ve misafirleri ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Yemek yaptılar ve yakınları ağırladılar.,Yemek yap ve yakınları ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Yemek yaptılar ve aileleri ağırladılar.,Yemek yap ve aileleri ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Yemek yaptılar ve dostları ağırladılar.,Yemek yap ve dostları ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Yemek yaptılar ve personelleri ağırladılar.,Yemek yap ve personelleri ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Yemek yaptılar ve hastaları ağırladılar.,Yemek yap ve hastaları ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Yemek yaptılar ve akrabaları ağırladılar.,Yemek yap ve akrabaları ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Yemek yaptılar ve torunları ağırladılar.,Yemek yap ve torunları ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Öyle görünüyor ki yemek yaptılar ve misafirleri ağırladılar.,Öyle görünüyor ki yemek yap ve misafirleri ağırladılar.,yaptılar,yap,ağırladılar,suspended_affixation
Konsere bilet aldım ve ailemle gittim.,Konsere bilet al ve ailemle gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve telefonumla gittim.,Konsere bilet al ve telefonumla gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve evimle gittim.,Konsere bilet al ve evimle gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve sevgilimle gittim.,Konsere bilet al ve sevgilimle gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve kızımla gittim.,Konsere bilet al ve kızımla gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve mesajımla gittim.,Konsere bilet al ve mesajımla gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve otelimle gittim.,Konsere bilet al ve otelimle gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve okulumla gittim.,Konsere bilet al ve okulumla gittim.,aldım,al,gittim,suspended_affixation
Konsere bilet aldım ve arabamla gittim.,Konsere bilet al ve arabamla gittim.,aldım,al,gittim,suspended_affixation
Sabah erken kalktım ve koşuya çıktım.,Sabah erken kalk ve koşuya çıktım.,kalktım,kalk,çıktım,suspended_affixation
Sabah erken kalktım ve bisiklete çıktım.,Sabah erken kalk ve bisiklete çıktım.,kalktım,kalk,çıktım,suspended_affixation
Sabah erken kalktım ve konuya çıktım.,Sabah erken kalk ve konuya çıktım.,kalktım,kalk,çıktım,suspended_affixation
Sabah erken kalktım ve maratona çıktım.,Sabah erken kalk ve maratona çıktım.,kalktım,kalk,çıktım,suspended_affixation
Sabah erken kalktım ve antrenmana çıktım.,Sabah erken kalk ve antrenmana çıktım.,kalktım,kalk,çıktım,suspended_affixation
Sabah erken kalktım ve harekete çıktım.,Sabah erken kalk ve harekete çıktım.,kalktım,kalk,çıktım,suspended_affixation
Sabah erken kalktım ve atlete çıktım.,Sabah erken kalk ve atlete çıktım.,kalktım,kalk,çıktım,suspended_affixation
Sabah erken kalktım ve sprinte çıktım.,Sabah erken kalk ve sprinte çıktım.,kalktım,kalk,çıktım,suspended_affixation
O halde sabah erken kalktım ve koşuya çıktım.,O halde sabah erken kalk ve koşuya çıktım.,kalktım,kalk,çıktım,suspended_affixation
Projeyi tamamladın ve konferansımı hazırladın.,Projeyi tamamla ve konferansımı hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Projeyi tamamladın ve filmimi hazırladın.,Projeyi tamamla ve filmimi hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Projeyi tamamladın ve sergimi hazırladın.,Projeyi tamamla ve sergimi hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Projeyi tamamladın ve seminerimi hazırladın.,Projeyi tamamla ve seminerimi hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Projeyi tamamladın ve projemi hazırladın.,Projeyi tamamla ve projemi hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Projeyi tamamladın ve sunumumu hazırladın.,Projeyi tamamla ve sunumumu hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Projeyi tamamladın ve videomu hazırladın.,Projeyi tamamla ve videomu hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Projeyi tamamladın ve sunumu hazırladın.,Projeyi tamamla ve sunumu hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Görünüşe göre projeyi tamamladın ve sunumu hazırladın.,Görünüşe göre projeyi tamamla ve sunumu hazırladın.,tamamladın,tamamla,hazırladın,suspended_affixation
Telefonumu şarj ettim ve mesajları kontrol ettim.,Telefonumu şarj et ve mesajları kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve sözleri kontrol ettim.,Telefonumu şarj et ve sözleri kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve cevapları kontrol ettim.,Telefonumu şarj et ve cevapları kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve videoları kontrol ettim.,Telefonumu şarj et ve videoları kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve kayıtları kontrol ettim.,Telefonumu şarj et ve kayıtları kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve resimleri kontrol ettim.,Telefonumu şarj et ve resimleri kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve istekleri kontrol ettim.,Telefonumu şarj et ve istekleri kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve araları kontrol ettim.,Telefonumu şarj et ve araları kontrol ettim.,ettim,et,ettim,suspended_affixation
Telefonumu şarj ettim ve mektupları kontrol ettim.,Telefonumu şarj et ve mektupları kontrol ettim.,ettim,et,ettim,suspended_affixation
Maçı izledik ve etkiyi tartıştık.,Maçı izle ve etkiyi tartıştık.,izledik,izle,tartıştık,suspended_affixation
Maçı izledik ve nedeni tartıştık.,Maçı izle ve nedeni tartıştık.,izledik,izle,tartıştık,suspended_affixation
Maçı izledik ve zararı tartıştık.,Maçı izle ve zararı tartıştık.,izledik,izle,tartıştık,suspended_affixation
Maçı izledik ve ihmali tartıştık.,Maçı izle ve ihmali tartıştık.,izledik,izle,tartıştık,suspended_affixation
Maçı izledik ve tersi tartıştık.,Maçı izle ve tersi tartıştık.,izledik,izle,tartıştık,suspended_affixation
Maçı izledik ve katkıyı tartıştık.,Maçı izle ve katkıyı tartıştık.,izledik,izle,tartıştık,suspended_affixation
Maçı izledik ve sonucu tartıştık.,Maçı izle ve sonucu tartıştık.,izledik,izle,tartıştık,suspended_affixation
Anlaşılan maçı izledik ve sonucu tartıştık.,Anlaşılan maçı izle ve sonucu tartıştık.,izledik,izle,tartıştık,suspended_affixation
O halde maçı izledik ve sonucu tartıştık.,O halde maçı izle ve sonucu tartıştık.,izledik,izle,tartıştık,suspended_affixation
Kütüphaneye gitti ve kitap aldı.,Kütüphaneye git ve kitap aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve dergi aldı.,Kütüphaneye git ve dergi aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve film aldı.,Kütüphaneye git ve film aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve gazete aldı.,Kütüphaneye git ve gazete aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve defter aldı.,Kütüphaneye git ve defter aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve kaset aldı.,Kütüphaneye git ve kaset aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve makale aldı.,Kütüphaneye git ve makale aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve müzik aldı.,Kütüphaneye git ve müzik aldı.,gitti,git,aldı,suspended_affixation
Kütüphaneye gitti ve dvd aldı.,Kütüphaneye git ve dvd aldı.,gitti,git,aldı,suspended_affixation
Kahvaltı hazırladı ve babasıyla zaman geçirdi.,Kahvaltı hazırla ve babasıyla zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve sevgilisiyle zaman geçirdi.,Kahvaltı hazırla ve sevgilisiyle zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve eviyle zaman geçirdi.,Kahvaltı hazırla ve eviyle zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve annesiyle zaman geçirdi.,Kahvaltı hazırla ve annesiyle zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve kuzeniyle zaman geçirdi.,Kahvaltı hazırla ve kuzeniyle zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve akrabasıyla zaman geçirdi.,Kahvaltı hazırla ve akrabasıyla zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve isiyle zaman geçirdi.,Kahvaltı hazırla ve isiyle zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve yasıyla zaman geçirdi.,Kahvaltı hazırla ve yasıyla zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Kahvaltı hazırladı ve organıyla zaman geçirdi.,Kahvaltı hazırla ve organıyla zaman geçirdi.,hazırladı,hazırla,geçirdi,suspended_affixation
Almanca çalıştım ve ailelerimle pratik yaptım.,Almanca çalış ve ailelerimle pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve dostlarımla pratik yaptım.,Almanca çalış ve dostlarımla pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve telefonlarımla pratik yaptım.,Almanca çalış ve telefonlarımla pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve arkadaşlarımla pratik yaptım.,Almanca çalış ve arkadaşlarımla pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve okullarımla pratik yaptım.,Almanca çalış ve okullarımla pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve evlerimle pratik yaptım.,Almanca çalış ve evlerimle pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve gruplarımla pratik yaptım.,Almanca çalış ve gruplarımla pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve islerimle pratik yaptım.,Almanca çalış ve islerimle pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Almanca çalıştım ve insanlarımla pratik yaptım.,Almanca çalış ve insanlarımla pratik yaptım.,çalıştım,çalış,yaptım,suspended_affixation
Arabayı yıkadım ve içini temizledim.,Arabayı yıka ve içini temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Arabayı yıkadım ve ruhunu temizledim.,Arabayı yıka ve ruhunu temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Arabayı yıkadım ve tamamını temizledim.,Arabayı yıka ve tamamını temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Arabayı yıkadım ve nedenini temizledim.,Arabayı yıka ve nedenini temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Arabayı yıkadım ve dışını temizledim.,Arabayı yıka ve dışını temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Arabayı yıkadım ve arkanı temizledim.,Arabayı yıka ve arkanı temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Arabayı yıkadım ve seni temizledim.,Arabayı yıka ve seni temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Öyle görünüyor ki arabayı yıkadım ve içini temizledim.,Öyle görünüyor ki arabayı yıka ve içini temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Anlaşılan arabayı yıkadım ve içini temizledim.,Anlaşılan arabayı yıka ve içini temizledim.,yıkadım,yıka,temizledim,suspended_affixation
Bitkileri suladım ve dallarını budadım.,Bitkileri sula ve dallarını budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve ailelerini budadım.,Bitkileri sula ve ailelerini budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve gruplarını budadım.,Bitkileri sula ve gruplarını budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve soyadılarını budadım.,Bitkileri sula ve soyadılarını budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve bacaklarını budadım.,Bitkileri sula ve bacaklarını budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve organlarını budadım.,Bitkileri sula ve organlarını budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve hayvanlarını budadım.,Bitkileri sula ve hayvanlarını budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve faaliyetlerini budadım.,Bitkileri sula ve faaliyetlerini budadım.,suladım,sula,budadım,suspended_affixation
Bitkileri suladım ve kitaplarını budadım.,Bitkileri sula ve kitaplarını budadım.,suladım,sula,budadım,suspended_affixation
Raporu hazırladım ve müdüre sundum.,Raporu hazırla ve müdüre sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve okula sundum.,Raporu hazırla ve okula sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve birime sundum.,Raporu hazırla ve birime sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve merkeze sundum.,Raporu hazırla ve merkeze sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve personele sundum.,Raporu hazırla ve personele sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve sendikaya sundum.,Raporu hazırla ve sendikaya sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve seye sundum.,Raporu hazırla ve seye sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve dekana sundum.,Raporu hazırla ve dekana sundum.,hazırladım,hazırla,sundum,suspended_affixation
Raporu hazırladım ve bankaya sundum.,Raporu hazırla ve bankaya sundum.,hazırladım,hazırla,sundum,suspended_affixation
Spor yaptım ve duş aldım.,Spor yap ve duş aldım.,yaptım,yap,aldım,suspended_affixation
Spor yaptım ve sel aldım.,Spor yap ve sel aldım.,yaptım,yap,aldım,suspended_affixation
Spor yaptım ve darbe aldım.,Spor yap ve darbe aldım.,yaptım,yap,aldım,suspended_affixation
Spor yaptım ve ocak aldım.,Spor yap ve ocak aldım.,yaptım,yap,aldım,suspended_affixation
Spor yaptım ve deprem aldım.,Spor yap ve deprem aldım.,yaptım,yap,aldım,suspended_affixation
Spor yaptım ve şut aldım.,Spor yap ve şut aldım.,yaptım,yap,aldım,suspended_affixation
Spor yaptım ve ameliyat aldım.,Spor yap ve ameliyat aldım.,yaptım,yap,aldım,suspended_affixation
Spor yaptım ve havale aldım.,Spor yap ve havale aldım.,yaptım,yap,aldım,suspended_affixation
Anlaşılıyor ki spor yaptım ve duş aldım.,Anlaşılıyor ki spor yap ve duş aldım.,yaptım,yap,aldım,suspended_affixation
Şarkı söyledim ve dans ettim.,Şarkı söyle ve dans ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve müzik ettim.,Şarkı söyle ve müzik ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve bale ettim.,Şarkı söyle ve bale ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve jimnastik ettim.,Şarkı söyle ve jimnastik ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve tiyatro ettim.,Şarkı söyle ve tiyatro ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve komedi ettim.,Şarkı söyle ve komedi ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve futbol ettim.,Şarkı söyle ve futbol ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve fark ettim.,Şarkı söyle ve fark ettim.,söyledim,söyle,ettim,suspended_affixation
Şarkı söyledim ve şiddet ettim.,Şarkı söyle ve şiddet ettim.,söyledim,söyle,ettim,suspended_affixation
Anlaşılan yorgun olduğum için yattım ve erkenden uyudum.,Anlaşılan yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Görünüşe göre yorgun olduğum için yattım ve erkenden uyudum.,Görünüşe göre yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Öyle görünüyor ki yorgun olduğum için yattım ve erkenden uyudum.,Öyle görünüyor ki yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
O halde yorgun olduğum için yattım ve erkenden uyudum.,O halde yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Anlaşılıyor ki yorgun olduğum için yattım ve erkenden uyudum.,Anlaşılıyor ki yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Şu halde yorgun olduğum için yattım ve erkenden uyudum.,Şu halde yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Belli ki yorgun olduğum için yattım ve erkenden uyudum.,Belli ki yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Yani yorgun olduğum için yattım ve erkenden uyudum.,Yani yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Demek ki yorgun olduğum için yattım ve erkenden uyudum.,Demek ki yorgun olduğum için yat ve erkenden uyudum.,yattım,yat,uyudum,suspended_affixation
Kazağı ördü ve sevgilisine hediye etti.,Kazağı ör ve sevgilisine hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve babasına hediye etti.,Kazağı ör ve babasına hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve annesine hediye etti.,Kazağı ör ve annesine hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve ailesine hediye etti.,Kazağı ör ve ailesine hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve dostuna hediye etti.,Kazağı ör ve dostuna hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve kızına hediye etti.,Kazağı ör ve kızına hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve karısına hediye etti.,Kazağı ör ve karısına hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve evine hediye etti.,Kazağı ör ve evine hediye etti.,ördü,ör,etti,suspended_affixation
Kazağı ördü ve kocasına hediye etti.,Kazağı ör ve kocasına hediye etti.,ördü,ör,etti,suspended_affixation
Bisiklete bindik ve sokakta tur attık.,Bisiklete bin ve sokakta tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve evde tur attık.,Bisiklete bin ve evde tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve ormanda tur attık.,Bisiklete bin ve ormanda tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve yerde tur attık.,Bisiklete bin ve yerde tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve sahilde tur attık.,Bisiklete bin ve sahilde tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve yolda tur attık.,Bisiklete bin ve yolda tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve dede tur attık.,Bisiklete bin ve dede tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve arazide tur attık.,Bisiklete bin ve arazide tur attık.,bindik,bin,attık,suspended_affixation
Bisiklete bindik ve havuzda tur attık.,Bisiklete bin ve havuzda tur attık.,bindik,bin,attık,suspended_affixation
Yemeği ısıttım ve yedim.,Yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Yani yemeği ısıttım ve yedim.,Yani yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Anlaşılıyor ki yemeği ısıttım ve yedim.,Anlaşılıyor ki yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Belli ki yemeği ısıttım ve yedim.,Belli ki yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
O halde yemeği ısıttım ve yedim.,O halde yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Şu halde yemeği ısıttım ve yedim.,Şu halde yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Demek ki yemeği ısıttım ve yedim.,Demek ki yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Öyle görünüyor ki yemeği ısıttım ve yedim.,Öyle görünüyor ki yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Anlaşılan yemeği ısıttım ve yedim.,Anlaşılan yemeği ısıt ve yedim.,ısıttım,ısıt,yedim,suspended_affixation
Kedimi sevdim ve mamasını verdim.,Kedimi sev ve mamasını verdim.,sevdim,sev,verdim,suspended_affixation
Kedimi sevdim ve suyunu verdim.,Kedimi sev ve suyunu verdim.,sevdim,sev,verdim,suspended_affixation
Kedimi sevdim ve oyuncağını verdim.,Kedimi sev ve oyuncağını verdim.,sevdim,sev,verdim,suspended_affixation
Kedimi sevdim ve emziğini verdim.,Kedimi sev ve emziğini verdim.,sevdim,sev,verdim,suspended_affixation
Kedimi sevdim ve sudunu verdim.,Kedimi sev ve sudunu verdim.,sevdim,sev,verdim,suspended_affixation
Kedimi sevdim ve oyunu verdim.,Kedimi sev ve oyunu verdim.,sevdim,sev,verdim,suspended_affixation
O halde kedimi sevdim ve mamasını verdim.,O halde kedimi sev ve mamasını verdim.,sevdim,sev,verdim,suspended_affixation
Anlaşılıyor ki kedimi sevdim ve mamasını verdim.,Anlaşılıyor ki kedimi sev ve mamasını verdim.,sevdim,sev,verdim,suspended_affixation
Belli ki kedimi sevdim ve mamasını verdim.,Belli ki kedimi sev ve mamasını verdim.,sevdim,sev,verdim,suspended_affixation
Kapıyı açtım ve misafirleri karşıladım.,Kapıyı aç ve misafirleri karşıladım.,açtım,aç,karşıladım,suspended_affixation
Kapıyı açtım ve yakınları karşıladım.,Kapıyı aç ve yakınları karşıladım.,açtım,aç,karşıladım,suspended_affixation
Kapıyı açtım ve aileleri karşıladım.,Kapıyı aç ve aileleri karşıladım.,açtım,aç,karşıladım,suspended_affixation
Kapıyı açtım ve dostları karşıladım.,Kapıyı aç ve dostları karşıladım.,açtım,aç,karşıladım,suspended_affixation
Kapıyı açtım ve personelleri karşıladım.,Kapıyı aç ve personelleri karşıladım.,açtım,aç,karşıladım,suspended_affixation
Kapıyı açtım ve hastaları karşıladım.,Kapıyı aç ve hastaları karşıladım.,açtım,aç,karşıladım,suspended_affixation
Kapıyı açtım ve akrabaları karşıladım.,Kapıyı aç ve akrabaları karşıladım.,açtım,aç,karşıladım,suspended_affixation
Kapıyı açtım ve torunları karşıladım.,Kapıyı aç ve torunları karşıladım.,açtım,aç,karşıladım,suspended_affixation
