good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Bir hafta sonu bahçeye çiçek diktik.;Bir hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Her hafta sonu bahçeye çiçek diktik.;Her hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Bu hafta sonu bahçeye çiçek diktik.;Bu hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
İlk hafta sonu bahçeye çiçek diktik.;İlk hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Biz hafta sonu bahçeye çiçek diktik.;Biz hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Son hafta sonu bahçeye çiçek diktik.;Son hafta sonu bahçeye her çiçek diktik.;∅;her;çiçek;quantifiers  
Benim kedim açıkta bulursa süt içer.;Benim kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Benim kedim açıkta bulursa süt içer.;Benim kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Sadece kedim açıkta bulursa süt içer.;Sadece kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Ve kedim açıkta bulursa süt içer.;Ve kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Ama kedim açıkta bulursa süt içer.;Ama kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Ben kedim açıkta bulursa süt içer.;Ben kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
– kedim açıkta bulursa süt içer.;– kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Kendi kedim açıkta bulursa süt içer.;Kendi kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Yalnız kedim açıkta bulursa süt içer.;Yalnız kedim açıkta bulursa her süt içer.;∅;her;süt;quantifiers  
Ardından öğrenciler laboratuvarda deney yaptı.;Ardından öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Sonra öğrenciler laboratuvarda deney yaptı.;Sonra öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Burada öğrenciler laboratuvarda deney yaptı.;Burada öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Genç öğrenciler laboratuvarda deney yaptı.;Genç öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Bazı öğrenciler laboratuvarda deney yaptı.;Bazı öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Önce öğrenciler laboratuvarda deney yaptı.;Önce öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Tüm öğrenciler laboratuvarda deney yaptı.;Tüm öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Böylece öğrenciler laboratuvarda deney yaptı.;Böylece öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Bütün öğrenciler laboratuvarda deney yaptı.;Bütün öğrenciler laboratuvarda çoğu deney yaptı.;∅;çoğu;deney;quantifiers  
Bu yolculukta radyo dinledik.;Bu yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Uzun yolculukta radyo dinledik.;Uzun yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Her yolculukta radyo dinledik.;Her yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
O yolculukta radyo dinledik.;O yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
İlk yolculukta radyo dinledik.;İlk yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Ve yolculukta radyo dinledik.;Ve yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Son yolculukta radyo dinledik.;Son yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Biz yolculukta radyo dinledik.;Biz yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Tüm yolculukta radyo dinledik.;Tüm yolculukta her radyo dinledik.;∅;her;radyo;quantifiers  
Her sabah ayılmak için kahve içeriz.;Her sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
Her sabah ayılmak için kahve içeriz.;Her sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
Sabah sabah ayılmak için kahve içeriz.;Sabah sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
1. sabah ayılmak için kahve içeriz.;1. sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
İlk sabah ayılmak için kahve içeriz.;İlk sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
Bir sabah ayılmak için kahve içeriz.;Bir sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
1 sabah ayılmak için kahve içeriz.;1 sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
2. sabah ayılmak için kahve içeriz.;2. sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
• sabah ayılmak için kahve içeriz.;• sabah ayılmak için her kahve içeriz.;∅;her;kahve;quantifiers  
Bir müzede tarihi eser inceledik.;Bir müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Bu müzede tarihi eser inceledik.;Bu müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Antik müzede tarihi eser inceledik.;Antik müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Tarihi müzede tarihi eser inceledik.;Tarihi müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Büyük müzede tarihi eser inceledik.;Büyük müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Yeni müzede tarihi eser inceledik.;Yeni müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Yine müzede tarihi eser inceledik.;Yine müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Bir müzede tarihi eser inceledik.;Bir müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Modern müzede tarihi eser inceledik.;Modern müzede çoğu tarihi eser inceledik.;∅;çoğu;eser;quantifiers  
Ve annem pazardan meyve aldı.;Ve annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Eski annem pazardan meyve aldı.;Eski annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Bugün annem pazardan meyve aldı.;Bugün annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Benim annem pazardan meyve aldı.;Benim annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Dün annem pazardan meyve aldı.;Dün annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Sonra annem pazardan meyve aldı.;Sonra annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Anne annem pazardan meyve aldı.;Anne annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Baba annem pazardan meyve aldı.;Baba annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Bir annem pazardan meyve aldı.;Bir annem pazardan her meyve aldı.;∅;her;meyve;quantifiers  
Bu yarışmada atletler madalya kazandı.;Bu yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
İki yarışmada atletler madalya kazandı.;İki yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Büyük yarışmada atletler madalya kazandı.;Büyük yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Tüm yarışmada atletler madalya kazandı.;Tüm yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Yapılan yarışmada atletler madalya kazandı.;Yapılan yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
İkinci yarışmada atletler madalya kazandı.;İkinci yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Ayrıca yarışmada atletler madalya kazandı.;Ayrıca yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Aynı yarışmada atletler madalya kazandı.;Aynı yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Uluslararası yarışmada atletler madalya kazandı.;Uluslararası yarışmada atletler her madalya kazandı.;∅;her;madalya;quantifiers  
Bugün kütüphanede roman okudum.;Bugün kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Bir kütüphanede roman okudum.;Bir kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Yine kütüphanede roman okudum.;Yine kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Ben kütüphanede roman okudum.;Ben kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Dün kütüphanede roman okudum.;Dün kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Sonra kütüphanede roman okudum.;Sonra kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Yeni kütüphanede roman okudum.;Yeni kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Akşam kütüphanede roman okudum.;Akşam kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Bugün kütüphanede roman okudum.;Bugün kütüphanede çoğu roman okudum.;∅;çoğu;roman;quantifiers  
Bu hafta sonu gölde kayık kullandık.;Bu hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Yine hafta sonu gölde kayık kullandık.;Yine hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Biz hafta sonu gölde kayık kullandık.;Biz hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Son hafta sonu gölde kayık kullandık.;Son hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Geçen hafta sonu gölde kayık kullandık.;Geçen hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
İlk hafta sonu gölde kayık kullandık.;İlk hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Bir hafta sonu gölde kayık kullandık.;Bir hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Ben hafta sonu gölde kayık kullandık.;Ben hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Her hafta sonu gölde kayık kullandık.;Her hafta sonu gölde her kayık kullandık.;∅;her;kayık;quantifiers  
Çocuklar konserde katılımcılar şarkı söyledi.;Çocuklar konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Öğrenciler konserde katılımcılar şarkı söyledi.;Öğrenciler konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Ardından konserde katılımcılar şarkı söyledi.;Ardından konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Sonra konserde katılımcılar şarkı söyledi.;Sonra konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Herkes konserde katılımcılar şarkı söyledi.;Herkes konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Bu konserde katılımcılar şarkı söyledi.;Bu konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Burada konserde katılımcılar şarkı söyledi.;Burada konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Bir konserde katılımcılar şarkı söyledi.;Bir konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Kadınlar konserde katılımcılar şarkı söyledi.;Kadınlar konserde katılımcılar çoğu şarkı söyledi.;∅;çoğu;şarkı;quantifiers  
Bu köyde sabahları ekmek pişirirler.;Bu köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Bir köyde sabahları ekmek pişirirler.;Bir köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Bizim köyde sabahları ekmek pişirirler.;Bizim köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Her köyde sabahları ekmek pişirirler.;Her köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Çoğu köyde sabahları ekmek pişirirler.;Çoğu köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
O köyde sabahları ekmek pişirirler.;O köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Küçük köyde sabahları ekmek pişirirler.;Küçük köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Eski köyde sabahları ekmek pişirirler.;Eski köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Aynı köyde sabahları ekmek pişirirler.;Aynı köyde sabahları her ekmek pişirirler.;∅;her;ekmek;quantifiers  
Bu sergide ressam tablo sergiledi.;Bu sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Bir sergide ressam tablo sergiledi.;Bir sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Aynı sergide ressam tablo sergiledi.;Aynı sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Bu sergide ressam tablo sergiledi.;Bu sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
O sergide ressam tablo sergiledi.;O sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
İstanbul sergide ressam tablo sergiledi.;İstanbul sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Uluslararası sergide ressam tablo sergiledi.;Uluslararası sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Ankara sergide ressam tablo sergiledi.;Ankara sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
İlk sergide ressam tablo sergiledi.;İlk sergide ressam çoğu tablo sergiledi.;∅;çoğu;tablo;quantifiers  
Her maçta taraftarlar tezahürat yaptı.;Her maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Bu maçta taraftarlar tezahürat yaptı.;Bu maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
İlk maçta taraftarlar tezahürat yaptı.;İlk maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Son maçta taraftarlar tezahürat yaptı.;Son maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
İkinci maçta taraftarlar tezahürat yaptı.;İkinci maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
2. maçta taraftarlar tezahürat yaptı.;2. maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
İki maçta taraftarlar tezahürat yaptı.;İki maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Ayrıca maçta taraftarlar tezahürat yaptı.;Ayrıca maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Yapılan maçta taraftarlar tezahürat yaptı.;Yapılan maçta taraftarlar her tezahürat yaptı.;∅;her;tezahürat;quantifiers  
Çocuklar kamp ateşinde şarkı söyledik.;Çocuklar kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Herkes kamp ateşinde şarkı söyledik.;Herkes kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Onlar kamp ateşinde şarkı söyledik.;Onlar kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Halk kamp ateşinde şarkı söyledik.;Halk kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Bir kamp ateşinde şarkı söyledik.;Bir kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Kadınlar kamp ateşinde şarkı söyledik.;Kadınlar kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Öğrenciler kamp ateşinde şarkı söyledik.;Öğrenciler kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
İnsanlar kamp ateşinde şarkı söyledik.;İnsanlar kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Sonra kamp ateşinde şarkı söyledik.;Sonra kamp ateşinde her şarkı söyledik.;∅;her;şarkı;quantifiers  
Bu konserde müzisyen enstrüman çaldı.;Bu konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Ayrıca konserde müzisyen enstrüman çaldı.;Ayrıca konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
İlk konserde müzisyen enstrüman çaldı.;İlk konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Aynı konserde müzisyen enstrüman çaldı.;Aynı konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Her konserde müzisyen enstrüman çaldı.;Her konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Son konserde müzisyen enstrüman çaldı.;Son konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Bir konserde müzisyen enstrüman çaldı.;Bir konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
O konserde müzisyen enstrüman çaldı.;O konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
Özel konserde müzisyen enstrüman çaldı.;Özel konserde müzisyen çoğu enstrüman çaldı.;∅;çoğu;enstrüman;quantifiers  
İki ders arasında öğrenciler sınıf gezdi.;İki ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
Her ders arasında öğrenciler sınıf gezdi.;Her ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
2 ders arasında öğrenciler sınıf gezdi.;2 ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
Bu ders arasında öğrenciler sınıf gezdi.;Bu ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
Iki ders arasında öğrenciler sınıf gezdi.;Iki ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
Üç ders arasında öğrenciler sınıf gezdi.;Üç ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
3 ders arasında öğrenciler sınıf gezdi.;3 ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
Bir ders arasında öğrenciler sınıf gezdi.;Bir ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
İkinci ders arasında öğrenciler sınıf gezdi.;İkinci ders arasında öğrenciler her sınıf gezdi.;∅;her;sınıf;quantifiers  
Büyük alışveriş merkezinde mağaza gezdik.;Büyük alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Bir alışveriş merkezinde mağaza gezdik.;Bir alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
İstanbul alışveriş merkezinde mağaza gezdik.;İstanbul alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Beşiktaş alışveriş merkezinde mağaza gezdik.;Beşiktaş alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Antalya alışveriş merkezinde mağaza gezdik.;Antalya alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
İzmir alışveriş merkezinde mağaza gezdik.;İzmir alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Ankara alışveriş merkezinde mağaza gezdik.;Ankara alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Yeni alışveriş merkezinde mağaza gezdik.;Yeni alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Bursa alışveriş merkezinde mağaza gezdik.;Bursa alışveriş merkezinde çoğu mağaza gezdik.;∅;çoğu;mağaza;quantifiers  
Sabah sabah kahvaltısında zeytin yedik.;Sabah sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Her sabah kahvaltısında zeytin yedik.;Her sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Bugün sabah kahvaltısında zeytin yedik.;Bugün sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Bir sabah kahvaltısında zeytin yedik.;Bir sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Bu sabah kahvaltısında zeytin yedik.;Bu sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Pazar sabah kahvaltısında zeytin yedik.;Pazar sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Öncelikle sabah kahvaltısında zeytin yedik.;Öncelikle sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
1. sabah kahvaltısında zeytin yedik.;1. sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
İlk sabah kahvaltısında zeytin yedik.;İlk sabah kahvaltısında çoğu zeytin yedik.;∅;çoğu;zeytin;quantifiers  
Bir barınağın önünden geçerken köpek gördük.;Bir barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Yine barınağın önünden geçerken köpek gördük.;Yine barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Hayvan barınağın önünden geçerken köpek gördük.;Hayvan barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Bugün barınağın önünden geçerken köpek gördük.;Bugün barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Çocuk barınağın önünden geçerken köpek gördük.;Çocuk barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Bu barınağın önünden geçerken köpek gördük.;Bu barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Bir barınağın önünden geçerken köpek gördük.;Bir barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Sonra barınağın önünden geçerken köpek gördük.;Sonra barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
Dün barınağın önünden geçerken köpek gördük.;Dün barınağın önünden geçerken çoğu köpek gördük.;∅;çoğu;köpek;quantifiers  
8. sınıf gezisinde müze rehberi bilgi verdi.;8. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
5. sınıf gezisinde müze rehberi bilgi verdi.;5. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
6. sınıf gezisinde müze rehberi bilgi verdi.;6. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
7. sınıf gezisinde müze rehberi bilgi verdi.;7. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
3. sınıf gezisinde müze rehberi bilgi verdi.;3. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
4. sınıf gezisinde müze rehberi bilgi verdi.;4. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
9. sınıf gezisinde müze rehberi bilgi verdi.;9. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
2. sınıf gezisinde müze rehberi bilgi verdi.;2. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
10. sınıf gezisinde müze rehberi bilgi verdi.;10. sınıf gezisinde müze rehberi çoğu bilgi verdi.;∅;çoğu;bilgi;quantifiers  
Bir akşam yürüyüşünde yıldız gördük.;Bir akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Dün akşam yürüyüşünde yıldız gördük.;Dün akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Biz akşam yürüyüşünde yıldız gördük.;Biz akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Bu akşam yürüyüşünde yıldız gördük.;Bu akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Bugün akşam yürüyüşünde yıldız gördük.;Bugün akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
İlk akşam yürüyüşünde yıldız gördük.;İlk akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Cumartesi akşam yürüyüşünde yıldız gördük.;Cumartesi akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Sabah akşam yürüyüşünde yıldız gördük.;Sabah akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
O akşam yürüyüşünde yıldız gördük.;O akşam yürüyüşünde çoğu yıldız gördük.;∅;çoğu;yıldız;quantifiers  
Bu gösteride sihirbaz numara yaptı.;Bu gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
İlk gösteride sihirbaz numara yaptı.;İlk gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Son gösteride sihirbaz numara yaptı.;Son gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Bir gösteride sihirbaz numara yaptı.;Bir gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Aynı gösteride sihirbaz numara yaptı.;Aynı gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Yapılan gösteride sihirbaz numara yaptı.;Yapılan gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Her gösteride sihirbaz numara yaptı.;Her gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Ardından gösteride sihirbaz numara yaptı.;Ardından gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Yine gösteride sihirbaz numara yaptı.;Yine gösteride sihirbaz her numara yaptı.;∅;her;numara;quantifiers  
Biz yol kenarından çiçek topladık.;Biz yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Yine yol kenarından çiçek topladık.;Yine yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Sonra yol kenarından çiçek topladık.;Sonra yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Bugün yol kenarından çiçek topladık.;Bugün yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Ve yol kenarından çiçek topladık.;Ve yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Hemen yol kenarından çiçek topladık.;Hemen yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Her yol kenarından çiçek topladık.;Her yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Bir yol kenarından çiçek topladık.;Bir yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Önce yol kenarından çiçek topladık.;Önce yol kenarından çoğu çiçek topladık.;∅;çoğu;çiçek;quantifiers  
Biz kışın sobada yemek pişiririz.;Biz kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Yine kışın sobada yemek pişiririz.;Yine kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Özellikle kışın sobada yemek pişiririz.;Özellikle kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Biz kışın sobada yemek pişiririz.;Biz kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Ayrıca kışın sobada yemek pişiririz.;Ayrıca kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Ama kışın sobada yemek pişiririz.;Ama kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Sadece kışın sobada yemek pişiririz.;Sadece kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
Ve kışın sobada yemek pişiririz.;Ve kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
İşte kışın sobada yemek pişiririz.;İşte kışın sobada her yemek pişiririz.;∅;her;yemek;quantifiers  
