good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
2 otobüs yolda kalınca soğukta donuldu.;2 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
4 otobüs yolda kalınca soğukta donuldu.;4 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
3 otobüs yolda kalınca soğukta donuldu.;3 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
5 otobüs yolda kalınca soğukta donuldu.;5 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
10 otobüs yolda kalınca soğukta donuldu.;10 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
6 otobüs yolda kalınca soğukta donuldu.;6 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
7 otobüs yolda kalınca soğukta donuldu.;7 otobüs yolda kalınca yolcular tarafından soğukta donuldu.;∅;yolcular tarafından;donuldu;passives
Özellikle yazın bu sahilde rahatça yüzülür.;Özellikle yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Sadece yazın bu sahilde rahatça yüzülür.;Sadece yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Ayrıca yazın bu sahilde rahatça yüzülür.;Ayrıca yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Ama yazın bu sahilde rahatça yüzülür.;Ama yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Ve yazın bu sahilde rahatça yüzülür.;Ve yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Yalnız yazın bu sahilde rahatça yüzülür.;Yalnız yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Ancak yazın bu sahilde rahatça yüzülür.;Ancak yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Hele yazın bu sahilde rahatça yüzülür.;Hele yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Yine yazın bu sahilde rahatça yüzülür.;Yine yazın turistler tarafından bu sahilde rahatça yüzülür.;∅;turistler tarafından;yüzülür;passives
Bir yaz akşamları sahilde keyifle yürünür.;Bir yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Güzel yaz akşamları sahilde keyifle yürünür.;Güzel yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Özellikle yaz akşamları sahilde keyifle yürünür.;Özellikle yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Her yaz akşamları sahilde keyifle yürünür.;Her yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Yine yaz akşamları sahilde keyifle yürünür.;Yine yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Son yaz akşamları sahilde keyifle yürünür.;Son yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Ve yaz akşamları sahilde keyifle yürünür.;Ve yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Ama yaz akşamları sahilde keyifle yürünür.;Ama yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Uzun yaz akşamları sahilde keyifle yürünür.;Uzun yaz akşamları çiftler tarafından sahilde keyifle yürünür.;∅;çiftler tarafından;yürünür;passives
Bu kütüphanede tam bir sessizlik içinde çalışıldı.;Bu kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Büyük kütüphanede tam bir sessizlik içinde çalışıldı.;Büyük kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Tüm kütüphanede tam bir sessizlik içinde çalışıldı.;Tüm kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Ayrıca kütüphanede tam bir sessizlik içinde çalışıldı.;Ayrıca kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Ancak kütüphanede tam bir sessizlik içinde çalışıldı.;Ancak kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Ve kütüphanede tam bir sessizlik içinde çalışıldı.;Ve kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Çalışma kütüphanede tam bir sessizlik içinde çalışıldı.;Çalışma kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Öğrenciler kütüphanede tam bir sessizlik içinde çalışıldı.;Öğrenciler kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Bugün kütüphanede tam bir sessizlik içinde çalışıldı.;Bugün kütüphanede araştırmacılar tarafından tam bir sessizlik içinde çalışıldı.;∅;araştırmacılar tarafından;çalışıldı;passives
Bir yeni yıl sabahında geç uyunur.;Bir yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
2017 yeni yıl sabahında geç uyunur.;2017 yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
2018 yeni yıl sabahında geç uyunur.;2018 yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
2016 yeni yıl sabahında geç uyunur.;2016 yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
Her yeni yıl sabahında geç uyunur.;Her yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
</s> yeni yıl sabahında geç uyunur.;</s> yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
2014 yeni yıl sabahında geç uyunur.;2014 yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
Ve yeni yıl sabahında geç uyunur.;Ve yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
Herkes yeni yıl sabahında geç uyunur.;Herkes yeni yıl sabahında eğlenenler tarafından geç uyunur.;∅;eğlenenler tarafından;uyunur;passives
İzmir maratonda son kilometrede hızlı koşuldu.;İzmir maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Yarı maratonda son kilometrede hızlı koşuldu.;Yarı maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Antalya maratonda son kilometrede hızlı koşuldu.;Antalya maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
İstanbul maratonda son kilometrede hızlı koşuldu.;İstanbul maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Eskişehir maratonda son kilometrede hızlı koşuldu.;Eskişehir maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Edirne maratonda son kilometrede hızlı koşuldu.;Edirne maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Ankara maratonda son kilometrede hızlı koşuldu.;Ankara maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Kadınlar maratonda son kilometrede hızlı koşuldu.;Kadınlar maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Half maratonda son kilometrede hızlı koşuldu.;Half maratonda profesyoneller tarafından son kilometrede hızlı koşuldu.;∅;profesyoneller tarafından;koşuldu;passives
Ardından konser alanında coşkuyla dans edildi.;Ardından konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Sonra konser alanında coşkuyla dans edildi.;Sonra konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Ayrıca konser alanında coşkuyla dans edildi.;Ayrıca konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Gece konser alanında coşkuyla dans edildi.;Gece konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Ardından konser alanında coşkuyla dans edildi.;Ardından konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Ve konser alanında coşkuyla dans edildi.;Ve konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Sonra konser alanında coşkuyla dans edildi.;Sonra konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Tüm konser alanında coşkuyla dans edildi.;Tüm konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
Akşam konser alanında coşkuyla dans edildi.;Akşam konser alanında hayranlar tarafından coşkuyla dans edildi.;∅;hayranlar tarafından;dans edildi;passives
En yüksek kayalıklardan dikkatlice atlanıyor.;En yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Çok yüksek kayalıklardan dikkatlice atlanıyor.;Çok yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Bu yüksek kayalıklardan dikkatlice atlanıyor.;Bu yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Daha yüksek kayalıklardan dikkatlice atlanıyor.;Daha yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Ve yüksek kayalıklardan dikkatlice atlanıyor.;Ve yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Bunlar yüksek kayalıklardan dikkatlice atlanıyor.;Bunlar yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Çok yüksek kayalıklardan dikkatlice atlanıyor.;Çok yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
Özellikle yüksek kayalıklardan dikkatlice atlanıyor.;Özellikle yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
En yüksek kayalıklardan dikkatlice atlanıyor.;En yüksek kayalıklardan gençler tarafından dikkatlice atlanıyor.;∅;gençler tarafından;atlanıyor;passives
En şiddetli kar fırtınasında dışarıda donuldu.;En şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Çok şiddetli kar fırtınasında dışarıda donuldu.;Çok şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Dünya şiddetli kar fırtınasında dışarıda donuldu.;Dünya şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Hava şiddetli kar fırtınasında dışarıda donuldu.;Hava şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Gece şiddetli kar fırtınasında dışarıda donuldu.;Gece şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Çocuklar şiddetli kar fırtınasında dışarıda donuldu.;Çocuklar şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
İnsanlar şiddetli kar fırtınasında dışarıda donuldu.;İnsanlar şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Uçak şiddetli kar fırtınasında dışarıda donuldu.;Uçak şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Şehir şiddetli kar fırtınasında dışarıda donuldu.;Şehir şiddetli kar fırtınasında yolcular tarafından dışarıda donuldu.;∅;yolcular tarafından;donuldu;passives
Çocuklar yaz tatilinde bol bol uyunur.;Çocuklar yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Öğrenciler yaz tatilinde bol bol uyunur.;Öğrenciler yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Türkiye yaz tatilinde bol bol uyunur.;Türkiye yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Antalya yaz tatilinde bol bol uyunur.;Antalya yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Çocuklar yaz tatilinde bol bol uyunur.;Çocuklar yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Ankara yaz tatilinde bol bol uyunur.;Ankara yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Çocuk yaz tatilinde bol bol uyunur.;Çocuk yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Alanya yaz tatilinde bol bol uyunur.;Alanya yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
</s> yaz tatilinde bol bol uyunur.;</s> yaz tatilinde öğrenciler tarafından bol bol uyunur.;∅;öğrenciler tarafından;uyunur;passives
Son sınav haftasında gece geç saatlere kadar çalışıldı.;Son sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
Bu sınav haftasında gece geç saatlere kadar çalışıldı.;Bu sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
İlk sınav haftasında gece geç saatlere kadar çalışıldı.;İlk sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
İkinci sınav haftasında gece geç saatlere kadar çalışıldı.;İkinci sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
Bir sınav haftasında gece geç saatlere kadar çalışıldı.;Bir sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
2. sınav haftasında gece geç saatlere kadar çalışıldı.;2. sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
5. sınav haftasında gece geç saatlere kadar çalışıldı.;5. sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
Her sınav haftasında gece geç saatlere kadar çalışıldı.;Her sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
3. sınav haftasında gece geç saatlere kadar çalışıldı.;3. sınav haftasında üniversiteliler tarafından gece geç saatlere kadar çalışıldı.;∅;üniversiteliler tarafından;çalışıldı;passives
Bu parkurda engellerin üzerinden atlanır.;Bu parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
3. parkurda engellerin üzerinden atlanır.;3. parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
2. parkurda engellerin üzerinden atlanır.;2. parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
Her parkurda engellerin üzerinden atlanır.;Her parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
Uzun parkurda engellerin üzerinden atlanır.;Uzun parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
Hızlı parkurda engellerin üzerinden atlanır.;Hızlı parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
Bir parkurda engellerin üzerinden atlanır.;Bir parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
4. parkurda engellerin üzerinden atlanır.;4. parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
İlk parkurda engellerin üzerinden atlanır.;İlk parkurda yarışmacılar tarafından engellerin üzerinden atlanır.;∅;yarışmacılar tarafından;atlanır;passives
Yarış kumsalda sabah erken saatlerde koşulur.;Yarış kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Maraton kumsalda sabah erken saatlerde koşulur.;Maraton kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Açık kumsalda sabah erken saatlerde koşulur.;Açık kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Oyun kumsalda sabah erken saatlerde koşulur.;Oyun kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Maç kumsalda sabah erken saatlerde koşulur.;Maç kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Kamp kumsalda sabah erken saatlerde koşulur.;Kamp kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Mücadele kumsalda sabah erken saatlerde koşulur.;Mücadele kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Spor kumsalda sabah erken saatlerde koşulur.;Spor kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Çalışma kumsalda sabah erken saatlerde koşulur.;Çalışma kumsalda sporcular tarafından sabah erken saatlerde koşulur.;∅;sporcular tarafından;koşulur;passives
Açık yüzme havuzunda kurallara uygun şekilde yüzülür.;Açık yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Büyük yüzme havuzunda kurallara uygun şekilde yüzülür.;Büyük yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Özel yüzme havuzunda kurallara uygun şekilde yüzülür.;Özel yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Kapalı yüzme havuzunda kurallara uygun şekilde yüzülür.;Kapalı yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Tesis yüzme havuzunda kurallara uygun şekilde yüzülür.;Tesis yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Sadece yüzme havuzunda kurallara uygun şekilde yüzülür.;Sadece yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Merkezi yüzme havuzunda kurallara uygun şekilde yüzülür.;Merkezi yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Halk yüzme havuzunda kurallara uygun şekilde yüzülür.;Halk yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
Ayrıca yüzme havuzunda kurallara uygun şekilde yüzülür.;Ayrıca yüzme havuzunda yüzücüler tarafından kurallara uygun şekilde yüzülür.;∅;yüzücüler tarafından;yüzülür;passives
• karla kaplı yollarda dikkatli yürünür.;• karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
Özellikle karla kaplı yollarda dikkatli yürünür.;Özellikle karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
· karla kaplı yollarda dikkatli yürünür.;· karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
– karla kaplı yollarda dikkatli yürünür.;– karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
Büyük karla kaplı yollarda dikkatli yürünür.;Büyük karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
Ağır karla kaplı yollarda dikkatli yürünür.;Ağır karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
İnce karla kaplı yollarda dikkatli yürünür.;İnce karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
Ayrıca karla kaplı yollarda dikkatli yürünür.;Ayrıca karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
2. karla kaplı yollarda dikkatli yürünür.;2. karla kaplı yollarda işe gidenler tarafından dikkatli yürünür.;∅;işe gidenler tarafından;yürünür;passives
Gece festival alanında sabaha kadar dans edildi.;Gece festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Ardından festival alanında sabaha kadar dans edildi.;Ardından festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Sonra festival alanında sabaha kadar dans edildi.;Sonra festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Akşam festival alanında sabaha kadar dans edildi.;Akşam festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Ayrıca festival alanında sabaha kadar dans edildi.;Ayrıca festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Yine festival alanında sabaha kadar dans edildi.;Yine festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Ünlü festival alanında sabaha kadar dans edildi.;Ünlü festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Böylece festival alanında sabaha kadar dans edildi.;Böylece festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Büyük festival alanında sabaha kadar dans edildi.;Büyük festival alanında gençler tarafından sabaha kadar dans edildi.;∅;gençler tarafından;dans edildi;passives
Çocuklar yaz kampında derin nehirlere atlanıyor.;Çocuklar yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Öğrenciler yaz kampında derin nehirlere atlanıyor.;Öğrenciler yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Bir yaz kampında derin nehirlere atlanıyor.;Bir yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Bu yaz kampında derin nehirlere atlanıyor.;Bu yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Amerika yaz kampında derin nehirlere atlanıyor.;Amerika yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Türkiye yaz kampında derin nehirlere atlanıyor.;Türkiye yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Kadınlar yaz kampında derin nehirlere atlanıyor.;Kadınlar yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Antalya yaz kampında derin nehirlere atlanıyor.;Antalya yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
Türk yaz kampında derin nehirlere atlanıyor.;Türk yaz kampında kampçılar tarafından derin nehirlere atlanıyor.;∅;kampçılar tarafından;atlanıyor;passives
İlk antrenman sahasında tempolu koşuldu.;İlk antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Son antrenman sahasında tempolu koşuldu.;Son antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
İkinci antrenman sahasında tempolu koşuldu.;İkinci antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Teknik antrenman sahasında tempolu koşuldu.;Teknik antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Üçüncü antrenman sahasında tempolu koşuldu.;Üçüncü antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Genel antrenman sahasında tempolu koşuldu.;Genel antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Bu antrenman sahasında tempolu koşuldu.;Bu antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Bugün antrenman sahasında tempolu koşuldu.;Bugün antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Test antrenman sahasında tempolu koşuldu.;Test antrenman sahasında atletler tarafından tempolu koşuldu.;∅;atletler tarafından;koşuldu;passives
Ama kışın bu gölde buz üstünde yürünür.;Ama kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Yalnız kışın bu gölde buz üstünde yürünür.;Yalnız kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Ve kışın bu gölde buz üstünde yürünür.;Ve kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
İnsanlar kışın bu gölde buz üstünde yürünür.;İnsanlar kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Ancak kışın bu gölde buz üstünde yürünür.;Ancak kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Herkes kışın bu gölde buz üstünde yürünür.;Herkes kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
İşte kışın bu gölde buz üstünde yürünür.;İşte kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Çünkü kışın bu gölde buz üstünde yürünür.;Çünkü kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
İnsan kışın bu gölde buz üstünde yürünür.;İnsan kışın balıkçılar tarafından bu gölde buz üstünde yürünür.;∅;balıkçılar tarafından;yürünür;passives
Çok uzun uçuşlarda rahatça uyunur.;Çok uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
• uzun uçuşlarda rahatça uyunur.;• uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
Daha uzun uçuşlarda rahatça uyunur.;Daha uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
Ayrıca uzun uçuşlarda rahatça uyunur.;Ayrıca uzun uçuşlarda yolcular tarafından rahatça uyunur.;∅;yolcular tarafından;uyunur;passives
