good_sentence;bad_sentence;good_cue;bad_cue;critical_region;phenomenon
Karşı köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Karşı köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Yan köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Yan köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Diğer köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Diğer köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Orta köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Orta köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Ön köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Ön köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Arka köşedeki masada köfteyi küçük hanım balığı ise annesi istedi.;Arka köşedeki masada köfteyi küçük hanım annesi ise balığı istedi.;balığı ise annesi;annesi ise balığı;-;ellipsis
Ben kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Ben kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Biz kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Biz kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Kız kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Kız kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Sonra kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Sonra kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Onlar kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Onlar kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Ve kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Ve kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Ben kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Ben kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Baba kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;Baba kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
O kız istemeye giderken halamlar çiçeği amcamlar da çikolatayı almış.;O kız istemeye giderken halamlar çiçeği çikolatayı da amcamlar almış.;amcamlar da çikolatayı;çikolatayı da amcamlar;-;ellipsis
Dünya babalar gününde saati Deniz kravatı da Umut hediye etti.;Dünya babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Sevgili babalar gününde saati Deniz kravatı da Umut hediye etti.;Sevgili babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Bugün babalar gününde saati Deniz kravatı da Umut hediye etti.;Bugün babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Özel babalar gününde saati Deniz kravatı da Umut hediye etti.;Özel babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Ayrıca babalar gününde saati Deniz kravatı da Umut hediye etti.;Ayrıca babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Bana babalar gününde saati Deniz kravatı da Umut hediye etti.;Bana babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Kadınlar babalar gününde saati Deniz kravatı da Umut hediye etti.;Kadınlar babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Ve babalar gününde saati Deniz kravatı da Umut hediye etti.;Ve babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Size babalar gününde saati Deniz kravatı da Umut hediye etti.;Size babalar gününde saati Deniz Umut da kravatı hediye etti.;kravatı da Umut;Umut da kravatı;-;ellipsis
Her sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Her sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Bir sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Bir sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Sabah sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Sabah sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Bu sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Bu sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
O sabah bakıcı gelince annesi ofise babası da okula gidiyor.;O sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Her sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Her sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Çocuklar sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Çocuklar sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Yani sabah bakıcı gelince annesi ofise babası da okula gidiyor.;Yani sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
İlk sabah bakıcı gelince annesi ofise babası da okula gidiyor.;İlk sabah bakıcı gelince annesi ofise okula da babası gidiyor.;babası da okula;okula da babası;-;ellipsis
Ayrıca yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Ayrıca yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Bu yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Bu yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Üstelik yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Üstelik yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Yine yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Yine yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Ve yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Ve yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
En yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;En yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Hatta yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Hatta yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
O yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;O yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Yapılan yeni evde bahçeyi Suat mutfağı da Özgür tasarlamış.;Yapılan yeni evde bahçeyi Suat Özgür de mutfağı tasarlamış.;mutfağı da Özgür;Özgür de mutfağı;-;ellipsis
Ayrıca kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Ayrıca kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Bu kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Bu kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Biz kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Biz kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Aynı kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Aynı kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Öğrenciler kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Öğrenciler kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Ben kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Ben kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Ama kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Ama kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
O kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;O kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Herkes kampüste kütüphaneyi Elif kafeyi de Burak seviyor.;Herkes kampüste kütüphaneyi Elif Burak da kafeyi seviyor.;kafeyi de Burak;Burak da kafeyi;-;ellipsis
Bu konserde bateriyi Can kemanı da Zeynep çaldı.;Bu konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Aynı konserde bateriyi Can kemanı da Zeynep çaldı.;Aynı konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Ayrıca konserde bateriyi Can kemanı da Zeynep çaldı.;Ayrıca konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Yine konserde bateriyi Can kemanı da Zeynep çaldı.;Yine konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
İlk konserde bateriyi Can kemanı da Zeynep çaldı.;İlk konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Son konserde bateriyi Can kemanı da Zeynep çaldı.;Son konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
O konserde bateriyi Can kemanı da Zeynep çaldı.;O konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Bir konserde bateriyi Can kemanı da Zeynep çaldı.;Bir konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Her konserde bateriyi Can kemanı da Zeynep çaldı.;Her konserde bateriyi Can Zeynep de kemanı çaldı.;kemanı da Zeynep;Zeynep de kemanı;-;ellipsis
Bu hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Bu hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Her hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Her hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Bir hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Bir hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Yine hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Yine hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
İlk hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;İlk hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Çocuklar hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Çocuklar hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Son hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Son hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Öğrenciler hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;Öğrenciler hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
</s> hafta sonu parkı çocuklar müzeyi de öğretmen ziyaret etti.;</s> hafta sonu parkı çocuklar öğretmen de müzeyi ziyaret etti.;müzeyi de öğretmen;öğretmen de müzeyi;-;ellipsis
Bu piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Bu piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
İlk piknikte sandviçi Ahmet meyveyi de Selin getirdi.;İlk piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Son piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Son piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Bir piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Bir piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Her piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Her piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Aynı piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Aynı piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Sonra piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Sonra piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Akşam piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Akşam piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Sabah piknikte sandviçi Ahmet meyveyi de Selin getirdi.;Sabah piknikte sandviçi Ahmet Selin de meyveyi getirdi.;meyveyi de Selin;Selin de meyveyi;-;ellipsis
Bu düğünde dansı Derya müziği de Emre seçti.;Bu düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Bir düğünde dansı Derya müziği de Emre seçti.;Bir düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
O düğünde dansı Derya müziği de Emre seçti.;O düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Son düğünde dansı Derya müziği de Emre seçti.;Son düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
İlk düğünde dansı Derya müziği de Emre seçti.;İlk düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Ve düğünde dansı Derya müziği de Emre seçti.;Ve düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Ayrıca düğünde dansı Derya müziği de Emre seçti.;Ayrıca düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Her düğünde dansı Derya müziği de Emre seçti.;Her düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Aynı düğünde dansı Derya müziği de Emre seçti.;Aynı düğünde dansı Derya Emre de müziği seçti.;müziği de Emre;Emre de müziği;-;ellipsis
Bir kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Bir kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Küçük kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Küçük kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Bu kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Bu kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Sonra kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Sonra kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Ardından kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Ardından kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Bizim kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Bizim kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Açık kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Açık kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
O kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;O kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Eski kafede kahveyi Ayla ve tatlıyı Cem sipariş etti.;Eski kafede kahveyi Ayla ve Cem tatlıyı sipariş etti.;tatlıyı Cem;Cem tatlıyı;-;ellipsis
Bu sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;Bu sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
4. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;4. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
5. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;5. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
3. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;3. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
2. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;2. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
6. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;6. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
8. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;8. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
1. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;1. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
7. sınıfta tahtayı Eda ve bilgisayarı Hasan kullandı.;7. sınıfta tahtayı Eda ve Hasan bilgisayarı kullandı.;bilgisayarı Hasan;Hasan bilgisayarı;-;ellipsis
İlk market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;İlk market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Bu market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Bu market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Pazar market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Pazar market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Yapılan market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Yapılan market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Bugün market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Bugün market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Son market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Son market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Her market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Her market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
İkinci market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;İkinci market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Bir market alışverişinde sebzeleri Zeynep ve meyveleri Can aldı.;Bir market alışverişinde sebzeleri Zeynep ve Can meyveleri aldı.;meyveleri Can;Can meyveleri;-;ellipsis
Bu tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Bu tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
O tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;O tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Bir tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Bir tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Bu tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Bu tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Ben tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Ben tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Ama tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Ama tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Aynı tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Aynı tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Son tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Son tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Biz tatilde ablam kitabı ve kardeşim dergiyi kaybetti.;Biz tatilde ablam kitabı ve dergiyi kardeşim kaybetti.;kardeşim dergiyi;dergiyi kardeşim;-;ellipsis
Bu sınıfta sunumu Büşra ve raporu Cem yaptı.;Bu sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
3. sınıfta sunumu Büşra ve raporu Cem yaptı.;3. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
5. sınıfta sunumu Büşra ve raporu Cem yaptı.;5. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
4. sınıfta sunumu Büşra ve raporu Cem yaptı.;4. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
2. sınıfta sunumu Büşra ve raporu Cem yaptı.;2. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
8. sınıfta sunumu Büşra ve raporu Cem yaptı.;8. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
6. sınıfta sunumu Büşra ve raporu Cem yaptı.;6. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
7. sınıfta sunumu Büşra ve raporu Cem yaptı.;7. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
1. sınıfta sunumu Büşra ve raporu Cem yaptı.;1. sınıfta sunumu Büşra ve Cem raporu yaptı.;raporu Cem;Cem raporu;-;ellipsis
Bu yemekte çorbayı Murat salatayı da Defne hazırladı.;Bu yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Akşam yemekte çorbayı Murat salatayı da Defne hazırladı.;Akşam yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Aynı yemekte çorbayı Murat salatayı da Defne hazırladı.;Aynı yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
İlk yemekte çorbayı Murat salatayı da Defne hazırladı.;İlk yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Ana yemekte çorbayı Murat salatayı da Defne hazırladı.;Ana yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Her yemekte çorbayı Murat salatayı da Defne hazırladı.;Her yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Son yemekte çorbayı Murat salatayı da Defne hazırladı.;Son yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
İkinci yemekte çorbayı Murat salatayı da Defne hazırladı.;İkinci yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Ayrıca yemekte çorbayı Murat salatayı da Defne hazırladı.;Ayrıca yemekte çorbayı Murat Defne de salatayı hazırladı.;salatayı da Defne;Defne de salatayı;-;ellipsis
Uluslararası konferansta açılışı Hakan kapanışı da Aslı yaptı.;Uluslararası konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Bu konferansta açılışı Hakan kapanışı da Aslı yaptı.;Bu konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
İlk konferansta açılışı Hakan kapanışı da Aslı yaptı.;İlk konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Teknik konferansta açılışı Hakan kapanışı da Aslı yaptı.;Teknik konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Özel konferansta açılışı Hakan kapanışı da Aslı yaptı.;Özel konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Büyük konferansta açılışı Hakan kapanışı da Aslı yaptı.;Büyük konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
İki konferansta açılışı Hakan kapanışı da Aslı yaptı.;İki konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Akademik konferansta açılışı Hakan kapanışı da Aslı yaptı.;Akademik konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
Yapılan konferansta açılışı Hakan kapanışı da Aslı yaptı.;Yapılan konferansta açılışı Hakan Aslı da kapanışı yaptı.;kapanışı da Aslı;Aslı da kapanışı;-;ellipsis
